Time[Minute] 1,GSR (ID=1) [µS],ECG (ID=1) [Arb],Manual Values,
0,2.313,2732,,
00:00.05 ,2.343,1705,,
00:00.1 ,2.343,2968,,
00:00.15 ,2.343,4031,,
00:00.2 ,2.343,4028,,
00:00.25 ,2.343,4026,,
00:00.3 ,2.361,4028,,
00:00.35 ,2.361,4028,,
00:00.4 ,2.361,4028,,
00:00.45 ,2.361,4025,,
00:00.5 ,2.361,4028,,
00:00.55 ,2.379,4029,,
00:00.6 ,2.379,4027,,
00:00.65 ,2.379,4027,,
00:00.7 ,2.379,4027,,
00:00.75 ,2.379,2607,,
00:00.8 ,2.403,1903,,
00:00.85 ,2.403,2010,,
00:00.9 ,2.403,134,,
00:00.95 ,2.403,74,,
00:01 .0,2.403,4014,,
00:01.05 ,2.454,4030,,
00:01.1 ,2.454,4028,,
00:01.15 ,2.454,4026,,
00:01.2 ,2.454,4026,,
00:01.25 ,2.454,4027,,
00:01.3 ,2.495,4025,,
00:01.35 ,2.495,4026,,
00:01.4 ,2.495,4026,,
00:01.45 ,2.495,4027,,
00:01.5 ,2.495,4025,,
00:01.55 ,2.52,4028,,
00:01.6 ,2.52,4025,,
00:01.65 ,2.52,4025,,
00:01.7 ,2.52,4023,,
00:01.75 ,2.52,4023,,
00:01.8 ,2.528,3467,,
00:01.85 ,2.528,1246,,
00:01.9 ,2.528,11,,
00:01.95 ,2.528,11,,
00:02 .0,2.528,23,,
00:02.05 ,2.537,15,,
00:02.1 ,2.537,4008,,
00:02.15 ,2.537,4026,,
00:02.2 ,2.537,4029,,
00:02.25 ,2.537,4024,,
00:02.3 ,2.599,4028,,
00:02.35 ,2.599,4022,,
00:02.4 ,2.599,4027,,
00:02.45 ,2.599,4025,,
00:02.5 ,2.599,4020,,
00:02.55 ,2.645,4023,,
00:02.6 ,2.645,4024,,
00:02.65 ,2.645,4021,,
00:02.7 ,2.645,552,,
00:02.75 ,2.68,12,,
00:02.8 ,2.68,12,,
00:02.85 ,2.68,2173,,
00:02.9 ,2.68,768,,
00:02.95 ,2.68,1150,,
00:03 .0,2.765,1144,,
00:03.05 ,2.765,25,,
00:03.1 ,2.765,3974,,
00:03.15 ,2.765,4026,,
00:03.2 ,2.765,4024,,
00:03.25 ,2.82,4025,,
00:03.3 ,2.82,4027,,
00:03.35 ,2.82,4022,,
00:03.4 ,2.82,4025,,
00:03.45 ,2.82,4023,,
00:03.5 ,2.868,4026,,
00:03.55 ,2.868,4024,,
00:03.6 ,2.868,4023,,
00:03.65 ,2.868,4024,,
00:03.7 ,2.868,4027,,
00:03.75 ,2.899,4029,,
00:03.8 ,2.899,4027,,
00:03.85 ,2.899,4029,,
00:03.9 ,2.899,4024,,
00:03.95 ,2.899,4024,,
00:04 .0,2.812,4026,,
00:04.05 ,2.812,4028,,
00:04.1 ,2.812,4026,,
00:04.15 ,2.812,4026,,
00:04.2 ,2.812,4025,,
00:04.25 ,2.715,4026,,
00:04.3 ,2.715,4025,,
00:04.35 ,2.715,4026,,
00:04.4 ,2.715,4028,,
00:04.45 ,2.715,4025,,
00:04.5 ,2.613,4029,,
00:04.55 ,2.613,4025,,
00:04.6 ,2.613,4022,,
00:04.65 ,2.613,4022,,
00:04.7 ,2.613,4027,,
00:04.75 ,2.564,4024,,
00:04.8 ,2.564,4028,,
00:04.85 ,2.564,3975,,
00:04.9 ,2.564,4025,,
00:04.95 ,2.564,680,,
00:05 .0,2.572,11,,
00:05.05 ,2.572,1466,,
00:05.1 ,2.572,1235,,
00:05.15 ,2.572,16,,
00:05.2 ,2.572,15,,
00:05.25 ,2.518,1886,,
00:05.3 ,2.518,4026,,
00:05.35 ,2.518,4027,,
00:05.4 ,2.518,4025,,
00:05.45 ,2.516,4021,,
00:05.5 ,2.516,4027,,
00:05.55 ,2.516,4024,,
00:05.6 ,2.516,4024,,
00:05.65 ,2.516,4025,,
00:05.7 ,2.538,4022,,
00:05.75 ,2.538,4024,,
00:05.8 ,2.538,4023,,
00:05.85 ,2.538,4028,,
00:05.9 ,2.538,4020,,
00:05.95 ,2.519,4024,,
00:06 .0,2.519,4024,,
00:06.05 ,2.519,4021,,
00:06.1 ,2.519,4020,,
00:06.15 ,2.519,4023,,
00:06.2 ,2.531,4023,,
00:06.25 ,2.531,4020,,
00:06.3 ,2.531,4023,,
00:06.35 ,2.531,4024,,
00:06.4 ,2.531,4023,,
00:06.45 ,2.522,4023,,
00:06.5 ,2.522,4024,,
00:06.55 ,2.522,4024,,
00:06.6 ,2.522,4022,,
00:06.65 ,2.522,4021,,
00:06.7 ,2.476,4019,,
00:06.75 ,2.476,4020,,
00:06.8 ,2.476,4021,,
00:06.85 ,2.476,4021,,
00:06.9 ,2.476,4021,,
00:06.95 ,2.453,3949,,
00:07 .0,2.453,3904,,
00:07.05 ,2.453,41,,
00:07.1 ,2.453,3541,,
00:07.15 ,2.453,4017,,
00:07.2 ,2.44,4017,,
00:07.25 ,2.44,4019,,
00:07.3 ,2.44,4019,,
00:07.35 ,2.44,4022,,
00:07.4 ,2.44,4021,,
00:07.45 ,2.423,4018,,
00:07.5 ,2.423,4023,,
00:07.55 ,2.423,4021,,
00:07.6 ,2.423,4014,,
00:07.65 ,2.423,4018,,
00:07.7 ,2.422,4020,,
00:07.75 ,2.422,4022,,
00:07.8 ,2.422,4019,,
00:07.85 ,2.422,2367,,
00:07.9 ,2.44,3127,,
00:07.95 ,2.44,3088,,
00:08 .0,2.44,2676,,
00:08.05 ,2.44,4026,,
00:08.1 ,2.44,4021,,
00:08.15 ,2.447,4019,,
00:08.2 ,2.447,4021,,
00:08.25 ,2.447,4020,,
00:08.3 ,2.447,4023,,
00:08.35 ,2.447,4023,,
00:08.4 ,2.454,4023,,
00:08.45 ,2.454,4019,,
00:08.5 ,2.454,4020,,
00:08.55 ,2.454,4022,,
00:08.6 ,2.454,4017,,
00:08.65 ,2.45,4016,,
00:08.7 ,2.45,4021,,
00:08.75 ,2.45,4015,,
00:08.8 ,2.45,4017,,
00:08.85 ,2.45,4022,,
00:08.9 ,2.443,4016,,
00:08.95 ,2.443,4018,,
00:09 .0,2.443,4019,,
00:09.05 ,2.443,4014,,
00:09.1 ,2.443,4017,,
00:09.15 ,2.461,4015,,
00:09.2 ,2.461,4017,,
00:09.25 ,2.461,4012,,
00:09.3 ,2.461,4016,,
00:09.35 ,2.461,4014,,
00:09.4 ,2.482,4012,,
00:09.45 ,2.482,4016,,
00:09.5 ,2.482,4009,,
00:09.55 ,2.482,4015,,
00:09.6 ,2.482,4014,,
00:09.65 ,2.49,4011,,
00:09.7 ,2.49,3832,,
00:09.75 ,2.49,3901,,
00:09.8 ,2.49,3999,,
00:09.85 ,2.49,4011,,
00:09.9 ,2.469,4008,,
00:09.95 ,2.469,4005,,
00:10.0,2.469,4013,,
00:10.05,2.469,4006,,
00:10.1,2.469,4005,,
00:10.15,2.433,4010,,
00:10.2,2.433,4009,,
00:10.25,2.433,4006,,
00:10.3,2.433,4005,,
00:10.35,2.433,3998,,
00:10.4,2.389,3997,,
00:10.45,2.389,3994,,
00:10.5,2.389,3994,,
00:10.55,2.389,3992,,
00:10.6,2.355,3982,,
00:10.65,2.355,3989,,
00:10.7,2.355,3981,,
00:10.75,2.355,3983,,
00:10.8,2.355,3979,,
00:10.85,2.341,3980,,
00:10.9,2.341,3976,,
00:10.95,2.341,3966,,
00:11.0,2.341,3961,,
00:11.05,2.341,3960,,
00:11.1,2.33,3954,,
00:11.15,2.33,3949,,
00:11.2,2.33,3949,,
00:11.25,2.33,3985,,
00:11.3,2.33,3736,,
00:11.35,2.311,3741,,
00:11.4,2.311,3289,,
00:11.45,2.311,3201,,
00:11.5,2.311,2269,,
00:11.55,2.311,3066,,
00:11.6,2.295,2175,,
00:11.65,2.295,2995,,
00:11.7,2.295,2850,,
