Time[Minute] 1,GSR (ID=1) [µS],ECG (ID=1) [Arb],Manual Values,
00:29.95,4.605,2238,,
00:30.0,4.605,2231,,
00:30.05,4.603,2240,,
00:30.1,4.603,2324,,
00:30.15,4.603,2244,,
00:30.2,4.603,2308,,
00:30.25,4.603,1974,,
00:30.3,4.601,2334,,
00:30.35,4.601,2444,,
00:30.4,4.601,2702,,
00:30.45,4.601,2314,,
00:30.5,4.601,2251,,
00:30.55,4.599,2259,,
00:30.6,4.599,2291,,
00:30.65,4.599,2403,,
00:30.7,4.599,2316,,
00:30.75,4.599,2791,,
00:30.8,4.593,2276,,
00:30.85,4.593,2387,,
00:30.9,4.593,2533,,
00:30.95,4.593,2597,,
00:31.0,4.593,2252,,
00:31.05,4.597,2212,,
00:31.1,4.597,2186,,
00:31.15,4.597,2290,,
00:31.2,4.597,2210,,
00:31.25,4.597,2288,,
00:31.3,4.597,2261,,
00:31.35,4.597,2213,,
00:31.4,4.597,2345,,
00:31.45,4.597,2538,,
00:31.5,4.597,2118,,
00:31.55,4.591,1983,,
00:31.6,4.591,1941,,
00:31.65,4.591,1838,,
00:31.7,4.591,1638,,
00:31.75,4.591,1368,,
00:31.8,4.611,1177,,
00:31.85,4.611,1654,,
00:31.9,4.611,2173,,
00:31.95,4.611,2459,,
00:32.0,4.611,2342,,
00:32.05,4.654,2077,,
00:32.1,4.654,2125,,
00:32.15,4.654,2190,,
00:32.2,4.654,2184,,
00:32.25,4.654,2169,,
00:32.3,4.686,2720,,
00:32.35,4.686,2163,,
00:32.4,4.686,2386,,
00:32.45,4.686,2490,,
00:32.5,4.686,2539,,
00:32.55,4.686,2059,,
00:32.6,4.686,2082,,
00:32.65,4.686,2200,,
00:32.7,4.686,2303,,
00:32.75,4.663,2081,,
00:32.8,4.663,2387,,
00:32.85,4.663,2022,,
00:32.9,4.663,2202,,
00:32.95,4.663,2247,,
00:33.0,4.609,2188,,
00:33.05,4.609,1724,,
00:33.1,4.609,1722,,
00:33.15,4.609,1792,,
00:33.2,4.609,1786,,
00:33.25,4.648,1824,,
00:33.3,4.648,1967,,
00:33.35,4.648,1840,,
00:33.4,4.648,1994,,
00:33.45,4.648,2162,,
00:33.5,4.573,2321,,
00:33.55,4.573,1993,,
00:33.6,4.573,1942,,
00:33.65,4.573,1979,,
00:33.7,4.573,2096,,
00:33.75,4.541,1968,,
00:33.8,4.541,1979,,
00:33.85,4.541,1678,,
00:33.9,4.541,2012,,
00:33.95,4.541,2202,,
00:34.0,4.526,2448,,
00:34.05,4.526,2079,,
00:34.1,4.526,1922,,
00:34.15,4.526,1966,,
00:34.2,4.526,2025,,
00:34.25,4.454,2050,,
00:34.3,4.454,1988,,
00:34.35,4.454,1605,,
00:34.4,4.454,2034,,
00:34.45,4.454,2122,,
00:34.5,4.528,2520,,
00:34.55,4.528,2263,,
00:34.6,4.528,2120,,
00:34.65,4.528,2157,,
00:34.7,4.528,2256,,
00:34.75,4.561,2258,,
00:34.8,4.561,2255,,
00:34.85,4.561,2045,,
00:34.9,4.561,2234,,
00:34.95,4.597,2382,,
00:35.0,4.597,2586,,
00:35.05,4.597,2330,,
00:35.1,4.597,2109,,
00:35.15,4.597,2271,,
00:35.2,4.611,2294,,
00:35.25,4.611,2198,,
00:35.3,4.611,2241,,
00:35.35,4.611,1833,,
00:35.4,4.611,2246,,
00:35.45,4.626,2390,,
00:35.5,4.626,2553,,
00:35.55,4.626,2304,,
00:35.6,4.626,2092,,
00:35.65,4.626,2206,,
00:35.7,4.652,2308,,
00:35.75,4.652,2179,,
00:35.8,4.652,2311,,
00:35.85,4.652,2110,,
00:35.9,4.652,2181,,
00:35.95,4.661,2317,,
00:36.0,4.661,2539,,
00:36.05,4.661,2175,,
00:36.1,4.661,2076,,
00:36.15,4.661,2098,,
00:36.2,4.673,2260,,
00:36.25,4.673,2138,,
00:36.3,4.673,2361,,
00:36.35,4.673,2078,,
00:36.4,4.673,2174,,
00:36.45,4.677,2340,,
00:36.5,4.677,2507,,
00:36.55,4.677,2016,,
00:36.6,4.677,2092,,
00:36.65,4.677,2119,,
00:36.7,4.675,2244,,
00:36.75,4.675,2019,,
00:36.8,4.675,2317,,
00:36.85,4.675,2142,,
00:36.9,4.675,2219,,
00:36.95,4.711,2425,,
00:37.0,4.711,2431,,
00:37.05,4.711,2115,,
00:37.1,4.711,1958,,
00:37.15,4.711,2128,,
00:37.2,4.777,2142,,
00:37.25,4.777,2061,,
00:37.3,4.777,2523,,
00:37.35,4.777,2088,,
00:37.4,4.734,2190,,
00:37.45,4.734,2355,,
00:37.5,4.734,2333,,
00:37.55,4.734,1994,,
00:37.6,4.734,1991,,
00:37.65,4.681,2082,,
00:37.7,4.681,2064,,
00:37.75,4.681,1968,,
00:37.8,4.681,2625,,
00:37.85,4.681,1953,,
00:37.9,4.628,2094,,
00:37.95,4.628,2302,,
00:38.0,4.628,2199,,
00:38.05,4.628,1945,,
00:38.1,4.628,1897,,
00:38.15,4.551,2048,,
00:38.2,4.551,1929,,
00:38.25,4.551,1872,,
00:38.3,4.551,2441,,
00:38.35,4.551,1747,,
00:38.4,4.589,1905,,
00:38.45,4.589,1904,,
00:38.5,4.589,1775,,
00:38.55,4.589,1645,,
00:38.6,4.589,1295,,
00:38.65,4.628,49,,
00:38.7,4.628,29,,
00:38.75,4.628,22,,
00:38.8,4.628,22,,
00:38.85,4.628,24,,
00:38.9,4.644,21,,
00:38.95,4.644,27,,
00:39.0,4.644,29,,
00:39.05,4.644,22,,
00:39.1,4.644,27,,
00:39.15,4.663,21,,
00:39.2,4.663,25,,
00:39.25,4.663,35,,
00:39.3,4.663,32,,
00:39.35,4.663,64,,
00:39.4,4.747,59,,
00:39.45,4.747,461,,
00:39.5,4.747,1097,,
00:39.55,4.747,1178,,
00:39.6,4.747,1149,,
00:39.65,4.573,1080,,
00:39.7,4.573,1578,,
00:39.75,4.573,1644,,
00:39.8,4.573,1361,,
00:39.85,4.481,901,,
00:39.9,4.481,382,,
00:39.95,4.481,1201,,
00:40.0,4.481,1728,,
00:40.05,4.481,2552,,
00:40.1,4.491,2141,,
00:40.15,4.491,1439,,
00:40.2,4.491,509,,
00:40.25,4.491,1297,,
00:40.3,4.491,2535,,
00:40.35,4.445,1771,,
00:40.4,4.445,446,,
00:40.45,4.445,486,,
00:40.5,4.445,143,,
00:40.55,4.445,47,,
00:40.6,4.579,45,,
00:40.65,4.579,47,,
00:40.7,4.579,101,,
00:40.75,4.579,88,,
00:40.8,4.579,515,,
00:40.85,4.673,525,,
00:40.9,4.673,1218,,
00:40.95,4.673,38,,
00:41.0,4.673,50,,
00:41.05,4.673,115,,
00:41.1,4.677,1107,,
00:41.15,4.677,968,,
00:41.2,4.677,1802,,
00:41.25,4.677,2873,,
00:41.3,4.677,3367,,
00:41.35,4.751,3530,,
00:41.4,4.751,3925,,
00:41.45,4.751,3854,,
00:41.5,4.751,3890,,
00:41.55,4.751,3900,,
00:41.6,4.881,3542,,
00:41.65,4.881,2939,,
00:41.7,4.881,2613,,
00:41.75,4.881,2697,,
00:41.8,4.881,2841,,
00:41.85,4.975,3281,,
00:41.9,4.975,3187,,
00:41.95,4.975,3158,,
00:42.0,4.975,3512,,
00:42.05,4.975,3925,,
00:42.1,5.056,3840,,
00:42.15,5.056,3614,,
00:42.2,5.056,3738,,
00:42.25,5.056,3610,,
00:42.3,5.056,3564,,
00:42.35,5.053,3440,,
00:42.4,5.053,3767,,
00:42.45,5.053,3932,,
00:42.5,5.053,3843,,
00:42.55,5.049,3751,,
00:42.6,5.049,3211,,
00:42.65,5.049,2731,,
00:42.7,5.049,2557,,
00:42.75,5.049,2200,,
00:42.8,5.046,2190,,
00:42.85,5.046,2215,,
00:42.9,5.046,2223,,
00:42.95,5.046,2402,,
00:43.0,5.046,2672,,
00:43.05,5.049,2523,,
00:43.1,5.049,2232,,
00:43.15,5.049,2427,,
00:43.2,5.049,2417,,
00:43.25,5.049,2302,,
00:43.3,5.051,2927,,
00:43.35,5.051,2423,,
00:43.4,5.051,2470,,
00:43.45,5.051,2840,,
00:43.5,5.051,2829,,
00:43.55,5.078,2547,,
00:43.6,5.078,2763,,
00:43.65,5.078,2716,,
00:43.7,5.078,2673,,
00:43.75,5.078,2846,,
00:43.8,5.129,2585,,
00:43.85,5.129,2659,,
00:43.9,5.129,2959,,
00:43.95,5.129,3050,,
00:44.0,5.129,2495,,
00:44.05,5.174,2589,,
00:44.1,5.174,2845,,
00:44.15,5.174,2587,,
00:44.2,5.174,2615,,
00:44.25,5.174,1928,,
00:44.3,5.197,2476,,
00:44.35,5.197,2564,,
00:44.4,5.197,2710,,
00:44.45,5.197,2345,,
00:44.5,5.197,2309,,
00:44.55,5.159,2434,,
00:44.6,5.159,2479,,
00:44.65,5.159,2432,,
00:44.7,5.159,2097,,
00:44.75,5.159,2476,,
00:44.8,5.061,2663,,
00:44.85,5.061,2873,,
00:44.9,5.061,2620,,
00:44.95,5.061,2321,,
00:45.0,4.945,1954,,
00:45.05,4.945,1729,,
00:45.1,4.945,1546,,
00:45.15,4.945,1916,,
00:45.2,4.945,1848,,
00:45.25,4.859,2222,,
00:45.3,4.859,2645,,
00:45.35,4.859,2615,,
00:45.4,4.859,2656,,
00:45.45,4.859,1760,,
00:45.5,4.816,1644,,
00:45.55,4.816,1561,,
