Time[Minute] 1,GSR (ID=1) [µS],ECG (ID=1) [Arb],Manual Values,
0,3.576,10,,
00:00.05 ,3.576,2394,,
00:00.1 ,3.576,2906,,
00:00.15 ,3.612,2260,,
00:00.2 ,3.612,1846,,
00:00.25 ,3.612,2476,,
00:00.3 ,3.612,2008,,
00:00.35 ,3.612,2298,,
00:00.4 ,3.639,2183,,
00:00.45 ,3.639,1575,,
00:00.5 ,3.639,1331,,
00:00.55 ,3.639,1580,,
00:00.6 ,3.639,1620,,
00:00.65 ,3.631,1679,,
00:00.7 ,3.631,2038,,
00:00.75 ,3.631,2023,,
00:00.8 ,3.631,1742,,
00:00.85 ,3.631,1752,,
00:00.9 ,3.596,2089,,
00:00.95 ,3.596,1906,,
00:01 .0,3.596,2208,,
00:01.05 ,3.596,2382,,
00:01.1 ,3.596,2002,,
00:01.15 ,3.559,2008,,
00:01.2 ,3.559,1998,,
00:01.25 ,3.559,2186,,
00:01.3 ,3.559,1949,,
00:01.35 ,3.559,2047,,
00:01.4 ,3.567,1957,,
00:01.45 ,3.567,2025,,
00:01.5 ,3.567,1885,,
00:01.55 ,3.567,2103,,
00:01.6 ,3.567,2150,,
00:01.65 ,3.596,2302,,
00:01.7 ,3.596,2363,,
00:01.75 ,3.596,1969,,
00:01.8 ,3.596,1898,,
00:01.85 ,3.646,1960,,
00:01.9 ,3.646,1855,,
00:01.95 ,3.646,1729,,
00:02 .0,3.646,1683,,
00:02.05 ,3.646,1494,,
00:02.1 ,3.705,1410,,
00:02.15 ,3.705,678,,
00:02.2 ,3.705,366,,
00:02.25 ,3.705,180,,
00:02.3 ,3.705,325,,
00:02.35 ,3.767,673,,
00:02.4 ,3.767,535,,
00:02.45 ,3.767,1165,,
00:02.5 ,3.767,1869,,
00:02.55 ,3.767,2478,,
00:02.6 ,3.8,3935,,
00:02.65 ,3.8,3982,,
00:02.7 ,3.8,3971,,
00:02.75 ,3.8,3962,,
00:02.8 ,3.8,3872,,
00:02.85 ,3.847,3067,,
00:02.9 ,3.847,3457,,
00:02.95 ,3.847,3750,,
00:03 .0,3.847,3717,,
00:03.05 ,3.847,3984,,
00:03.1 ,3.88,3685,,
00:03.15 ,3.88,2702,,
00:03.2 ,3.88,3013,,
00:03.25 ,3.88,2094,,
00:03.3 ,3.88,3835,,
00:03.35 ,3.835,2872,,
00:03.4 ,3.835,2181,,
00:03.45 ,3.835,2870,,
00:03.5 ,3.835,2980,,
00:03.55 ,3.835,3842,,
00:03.6 ,3.751,3972,,
00:03.65 ,3.751,3978,,
00:03.7 ,3.751,3989,,
00:03.75 ,3.751,3989,,
00:03.8 ,3.751,3979,,
00:03.85 ,3.634,3989,,
00:03.9 ,3.634,3961,,
00:03.95 ,3.634,3982,,
00:04 .0,3.634,3986,,
00:04.05 ,3.634,3892,,
00:04.1 ,3.543,3930,,
00:04.15 ,3.543,3810,,
00:04.2 ,3.543,2770,,
00:04.25 ,3.543,2896,,
00:04.3 ,3.552,3189,,
00:04.35 ,3.552,2073,,
00:04.4 ,3.552,2581,,
00:04.45 ,3.552,1145,,
00:04.5 ,3.552,2265,,
00:04.55 ,3.615,2879,,
00:04.6 ,3.615,2913,,
00:04.65 ,3.615,3339,,
00:04.7 ,3.615,3547,,
00:04.75 ,3.615,3061,,
00:04.8 ,3.697,2032,,
00:04.85 ,3.697,2204,,
00:04.9 ,3.697,1843,,
00:04.95 ,3.697,1477,,
00:05 .0,3.697,1792,,
00:05.05 ,3.792,2030,,
00:05.1 ,3.792,1381,,
00:05.15 ,3.792,1960,,
00:05.2 ,3.792,1435,,
00:05.25 ,3.792,2180,,
00:05.3 ,3.861,1673,,
00:05.35 ,3.861,1150,,
00:05.4 ,3.861,1089,,
00:05.45 ,3.861,1250,,
00:05.5 ,3.861,671,,
00:05.55 ,3.94,332,,
00:05.6 ,3.94,301,,
00:05.65 ,3.94,607,,
00:05.7 ,3.94,567,,
00:05.75 ,3.94,704,,
00:05.8 ,4.02,602,,
00:05.85 ,4.02,551,,
00:05.9 ,4.02,209,,
00:05.95 ,4.02,828,,
00:06 .0,4.02,832,,
00:06.05 ,4.084,967,,
00:06.1 ,4.084,989,,
00:06.15 ,4.084,764,,
00:06.2 ,4.084,805,,
00:06.25 ,4.084,929,,
00:06.3 ,4.122,1015,,
00:06.35 ,4.122,1191,,
00:06.4 ,4.122,1041,,
00:06.45 ,4.122,1076,,
00:06.5 ,4.122,1244,,
00:06.55 ,4.113,1011,,
00:06.6 ,4.113,1658,,
00:06.65 ,4.113,1759,,
00:06.7 ,4.113,2023,,
00:06.75 ,4.099,1801,,
00:06.8 ,4.099,1506,,
00:06.85 ,4.099,1467,,
00:06.9 ,4.099,1470,,
00:06.95 ,4.099,1648,,
00:07 .0,4.086,1584,,
00:07.05 ,4.086,1348,,
00:07.1 ,4.086,1751,,
00:07.15 ,4.086,1213,,
00:07.2 ,4.086,1362,,
00:07.25 ,4.058,1906,,
00:07.3 ,4.058,1776,,
00:07.35 ,4.058,2190,,
00:07.4 ,4.058,1969,,
00:07.45 ,4.058,1872,,
00:07.5 ,4.028,1906,,
00:07.55 ,4.028,1955,,
00:07.6 ,4.028,1864,,
00:07.65 ,4.028,1986,,
00:07.7 ,4.028,1657,,
00:07.75 ,4.016,1755,,
00:07.8 ,4.016,1502,,
00:07.85 ,4.016,2013,,
00:07.9 ,4.016,1993,,
00:07.95 ,4.016,2311,,
00:08 .0,4,2561,,
00:08.05 ,4,2345,,
00:08.1 ,4,2475,,
00:08.15 ,4,2609,,
00:08.2 ,4,2584,,
00:08.25 ,4.003,2651,,
00:08.3 ,4.003,2766,,
00:08.35 ,4.003,2583,,
00:08.4 ,4.003,3174,,
00:08.45 ,4.003,2427,,
00:08.5 ,4.055,2549,,
00:08.55 ,4.055,2660,,
00:08.6 ,4.055,2830,,
00:08.65 ,4.055,2871,,
00:08.7 ,4.055,2418,,
00:08.75 ,4.097,2389,,
00:08.8 ,4.097,2377,,
00:08.85 ,4.097,2339,,
00:08.9 ,4.097,2588,,
00:08.95 ,4.097,2350,,
00:09 .0,4.115,2354,,
00:09.05 ,4.115,1890,,
00:09.1 ,4.115,2478,,
00:09.15 ,4.115,2507,,
00:09.2 ,4.115,2560,,
00:09.25 ,4.115,2817,,
00:09.3 ,4.115,2368,,
00:09.35 ,4.115,2286,,
00:09.4 ,4.115,2248,,
00:09.45 ,4.148,2256,,
00:09.5 ,4.148,2442,,
00:09.55 ,4.148,2169,,
00:09.6 ,4.148,2163,,
00:09.65 ,4.148,1983,,
00:09.7 ,4.177,2284,,
00:09.75 ,4.177,2296,,
00:09.8 ,4.177,2657,,
00:09.85 ,4.177,2650,,
00:09.9 ,4.177,2140,,
00:09.95 ,4.197,2266,,
00:10.0,4.197,2258,,
00:10.05,4.197,2235,,
00:10.1,4.197,2522,,
00:10.15,4.197,2137,,
00:10.2,4.247,2171,,
00:10.25,4.247,1966,,
00:10.3,4.247,2312,,
00:10.35,4.247,2435,,
00:10.4,4.247,2510,,
00:10.45,4.243,2659,,
00:10.5,4.243,2229,,
00:10.55,4.243,2151,,
00:10.6,4.243,2163,,
00:10.65,4.243,2181,,
00:10.7,4.231,2166,,
00:10.75,4.231,2132,,
00:10.8,4.231,2198,,
00:10.85,4.231,2556,,
00:10.9,4.231,2198,,
00:10.95,4.231,2326,,
00:11.0,4.231,2376,,
00:11.05,4.231,2623,,
00:11.1,4.231,2449,,
00:11.15,4.231,2175,,
00:11.2,4.243,2331,,
00:11.25,4.243,2091,,
00:11.3,4.243,2300,,
00:11.35,4.243,2214,,
00:11.4,4.243,2191,,
00:11.45,4.273,2848,,
00:11.5,4.273,2253,,
00:11.55,4.273,2318,,
00:11.6,4.273,2374,,
00:11.65,4.273,2495,,
00:11.7,4.314,2385,,
00:11.75,4.314,2039,,
00:11.8,4.314,2126,,
00:11.85,4.314,2141,,
00:11.9,4.314,2196,,
00:11.95,4.428,2184,,
00:12.0,4.428,2119,,
00:12.05,4.428,2191,,
00:12.1,4.428,2140,,
00:12.15,4.483,2223,,
00:12.2,4.483,2323,,
00:12.25,4.483,2467,,
00:12.3,4.483,2155,,
00:12.35,4.483,1974,,
00:12.4,4.497,1995,,
00:12.45,4.497,1941,,
00:12.5,4.497,2011,,
00:12.55,4.497,2096,,
00:12.6,4.497,1956,,
00:12.65,4.483,2533,,
00:12.7,4.483,2083,,
00:12.75,4.483,2087,,
00:12.8,4.483,2098,,
00:12.85,4.483,2372,,
00:12.9,4.389,2233,,
00:12.95,4.389,1987,,
00:13.0,4.389,1975,,
00:13.05,4.389,2006,,
00:13.1,4.389,1981,,
00:13.15,4.343,2168,,
00:13.2,4.343,1960,,
00:13.25,4.343,2005,,
00:13.3,4.343,1578,,
00:13.35,4.343,2073,,
00:13.4,4.323,2085,,
00:13.45,4.323,2293,,
00:13.5,4.323,2395,,
00:13.55,4.323,1993,,
00:13.6,4.323,1930,,
00:13.65,4.31,1834,,
00:13.7,4.31,1991,,
00:13.75,4.31,1912,,
00:13.8,4.31,2051,,
00:13.85,4.31,1918,,
00:13.9,4.319,1721,,
00:13.95,4.319,1726,,
00:14.0,4.319,1968,,
00:14.05,4.319,2046,,
00:14.1,4.319,2219,,
00:14.15,4.325,2453,,
00:14.2,4.325,2011,,
00:14.25,4.325,1918,,
00:14.3,4.325,2003,,
00:14.35,4.325,1912,,
00:14.4,4.334,2063,,
00:14.45,4.334,2140,,
00:14.5,4.334,1923,,
00:14.55,4.334,1854,,
00:14.6,4.334,1503,,
00:14.65,4.323,2027,,
00:14.7,4.323,2129,,
00:14.75,4.323,2179,,
00:14.8,4.323,2250,,
00:14.85,4.303,1749,,
00:14.9,4.303,1541,,
00:14.95,4.303,872,,
