Time[Minute] 1,GSR (ID=1) [µS],ECG (ID=1) [Arb],Manual Values,
00:04.5 ,2.425,443,,
00:04.55 ,2.543,629,,
00:04.6 ,2.543,1834,,
00:04.65 ,2.543,2692,,
00:04.7 ,2.543,2266,,
00:04.75 ,2.543,2593,,
00:04.8 ,2.593,2595,,
00:04.85 ,2.593,2656,,
00:04.9 ,2.593,2801,,
00:04.95 ,2.593,2242,,
00:05 .0,2.593,1976,,
00:05.05 ,2.596,1800,,
00:05.1 ,2.596,1783,,
00:05.15 ,2.596,1763,,
00:05.2 ,2.596,2012,,
00:05.25 ,2.596,2325,,
00:05.3 ,2.392,2266,,
00:05.35 ,2.392,1936,,
00:05.4 ,2.392,2517,,
00:05.45 ,2.392,2144,,
00:05.5 ,2.392,2366,,
00:05.55 ,2.277,2043,,
00:05.6 ,2.277,2515,,
00:05.65 ,2.277,2193,,
00:05.7 ,2.277,1585,,
00:05.75 ,2.277,1805,,
00:05.8 ,2.244,1967,,
00:05.85 ,2.244,1914,,
00:05.9 ,2.244,1977,,
00:05.95 ,2.244,2058,,
00:06 .0,2.244,2053,,
00:06.05 ,2.232,1957,,
00:06.1 ,2.232,2247,,
00:06.15 ,2.232,1924,,
00:06.2 ,2.232,2082,,
00:06.25 ,2.232,2287,,
00:06.3 ,2.236,2664,,
00:06.35 ,2.236,2088,,
00:06.4 ,2.236,1803,,
00:06.45 ,2.236,2134,,
00:06.5 ,2.236,1974,,
00:06.55 ,2.234,1768,,
00:06.6 ,2.234,1978,,
00:06.65 ,2.234,1974,,
00:06.7 ,2.234,1986,,
00:06.75 ,2.234,1980,,
00:06.8 ,2.227,2148,,
00:06.85 ,2.227,1764,,
00:06.9 ,2.227,2346,,
00:06.95 ,2.227,2445,,
00:07 .0,2.229,2179,,
00:07.05 ,2.229,2231,,
00:07.1 ,2.229,1833,,
00:07.15 ,2.229,1769,,
00:07.2 ,2.229,2439,,
00:07.25 ,2.264,2526,,
00:07.3 ,2.264,3746,,
00:07.35 ,2.264,3264,,
00:07.4 ,2.264,2877,,
00:07.45 ,2.264,2514,,
00:07.5 ,2.121,2140,,
00:07.55 ,2.121,1556,,
00:07.6 ,2.121,1184,,
00:07.65 ,2.121,1688,,
00:07.7 ,2.121,1751,,
00:07.75 ,2.107,2490,,
00:07.8 ,2.107,2423,,
00:07.85 ,2.107,1966,,
00:07.9 ,2.107,1768,,
00:07.95 ,2.107,1590,,
00:08 .0,2.103,2068,,
00:08.05 ,2.103,2082,,
00:08.1 ,2.103,2255,,
00:08.15 ,2.103,2220,,
00:08.2 ,2.103,1971,,
00:08.25 ,2.056,1934,,
00:08.3 ,2.056,1943,,
00:08.35 ,2.056,1193,,
00:08.4 ,2.056,1867,,
00:08.45 ,2.056,2049,,
00:08.5 ,2.177,2500,,
00:08.55 ,2.177,2213,,
00:08.6 ,2.177,1590,,
00:08.65 ,2.177,1686,,
00:08.7 ,2.177,1655,,
00:08.75 ,2.195,1662,,
00:08.8 ,2.195,1849,,
00:08.85 ,2.195,1931,,
00:08.9 ,2.195,1902,,
00:08.95 ,2.195,1995,,
00:09 .0,2.205,1809,,
00:09.05 ,2.205,2126,,
00:09.1 ,2.205,2167,,
00:09.15 ,2.205,2253,,
00:09.2 ,2.205,2519,,
00:09.25 ,2.232,2562,,
00:09.3 ,2.232,1980,,
00:09.35 ,2.232,1709,,
00:09.4 ,2.232,2064,,
00:09.45 ,2.232,1634,,
00:09.5 ,2.252,2036,,
00:09.55 ,2.252,1910,,
00:09.6 ,2.252,1940,,
00:09.65 ,2.252,2413,,
00:09.7 ,2.257,2561,,
00:09.75 ,2.257,2001,,
00:09.8 ,2.257,2146,,
00:09.85 ,2.257,2227,,
00:09.9 ,2.257,2213,,
00:09.95 ,2.252,2197,,
00:10.0,2.252,2252,,
00:10.05,2.252,1831,,
00:10.1,2.252,1458,,
00:10.15,2.252,1436,,
00:10.2,2.242,1454,,
00:10.25,2.242,1365,,
00:10.3,2.242,796,,
00:10.35,2.242,1707,,
00:10.4,2.242,3328,,
00:10.45,2.236,1851,,
00:10.5,2.236,663,,
00:10.55,2.236,184,,
00:10.6,2.236,1009,,
00:10.65,2.236,1671,,
00:10.7,2.239,2002,,
00:10.75,2.239,2441,,
00:10.8,2.239,2362,,
00:10.85,2.239,2084,,
00:10.9,2.239,2050,,
00:10.95,2.292,1743,,
00:11.0,2.292,1932,,
00:11.05,2.292,1740,,
00:11.1,2.292,1911,,
00:11.15,2.292,1921,,
00:11.2,2.241,1912,,
00:11.25,2.241,2012,,
00:11.3,2.241,2037,,
00:11.35,2.241,2369,,
00:11.4,2.241,2043,,
00:11.45,2.145,2221,,
00:11.5,2.145,2379,,
00:11.55,2.145,2489,,
00:11.6,2.145,2186,,
00:11.65,2.145,1977,,
00:11.7,2.093,2162,,
00:11.75,2.093,1973,,
00:11.8,2.093,1951,,
00:11.85,2.093,3078,,
00:11.9,2.093,2837,,
00:11.95,2.022,2051,,
00:12.0,2.022,2335,,
00:12.05,2.022,2444,,
00:12.1,2.022,2535,,
00:12.15,2.022,1421,,
00:12.2,2.051,1912,,
00:12.25,2.051,1883,,
00:12.3,2.051,2107,,
00:12.35,2.051,2043,,
00:12.4,2.128,1598,,
00:12.45,2.128,1634,,
00:12.5,2.128,1729,,
00:12.55,2.128,1835,,
00:12.6,2.128,1856,,
00:12.65,2.176,1801,,
00:12.7,2.176,1915,,
00:12.75,2.176,1904,,
00:12.8,2.176,1991,,
00:12.85,2.176,1934,,
00:12.9,2.199,2543,,
00:12.95,2.199,2105,,
00:13.0,2.199,2168,,
00:13.05,2.199,2233,,
00:13.1,2.199,2609,,
00:13.15,2.21,2023,,
00:13.2,2.21,1762,,
00:13.25,2.21,1850,,
00:13.3,2.21,1868,,
00:13.35,2.21,1923,,
00:13.4,2.213,1945,,
00:13.45,2.213,1960,,
00:13.5,2.213,1866,,
00:13.55,2.213,2103,,
00:13.6,2.213,2038,,
00:13.65,2.202,1889,,
00:13.7,2.202,1590,,
00:13.75,2.202,1846,,
00:13.8,2.202,2146,,
00:13.85,2.202,2508,,
00:13.9,2.198,2604,,
00:13.95,2.198,1955,,
00:14.0,2.198,1632,,
00:14.05,2.198,2051,,
00:14.1,2.198,1979,,
00:14.15,2.199,1760,,
00:14.2,2.199,1976,,
00:14.25,2.199,2198,,
00:14.3,2.199,2151,,
00:14.35,2.199,2141,,
00:14.4,2.2,2334,,
00:14.45,2.2,1996,,
00:14.5,2.2,2200,,
00:14.55,2.2,2676,,
00:14.6,2.2,3137,,
00:14.65,2.213,3073,,
00:14.7,2.213,2996,,
00:14.75,2.213,2894,,
00:14.8,2.213,2337,,
00:14.85,2.213,1922,,
00:14.9,2.289,1596,,
00:14.95,2.289,1579,,
00:15.0,2.289,1725,,
00:15.05,2.289,1879,,
00:15.1,2.476,1870,,
00:15.15,2.476,1859,,
00:15.2,2.476,1799,,
00:15.25,2.476,2083,,
00:15.3,2.476,62,,
00:15.35,2.569,53,,
00:15.4,2.569,796,,
00:15.45,2.569,425,,
00:15.5,2.569,532,,
00:15.55,2.569,850,,
00:15.6,2.578,3005,,
00:15.65,2.578,2622,,
00:15.7,2.578,2875,,
00:15.75,2.578,2734,,
00:15.8,2.578,2760,,
00:15.85,2.48,2584,,
00:15.9,2.48,2574,,
00:15.95,2.48,1885,,
00:16.0,2.48,2475,,
00:16.05,2.48,2428,,
00:16.1,2.274,2737,,
00:16.15,2.274,2785,,
00:16.2,2.274,2670,,
00:16.25,2.274,1971,,
00:16.3,2.274,1672,,
00:16.35,2.175,1975,,
00:16.4,2.175,2206,,
00:16.45,2.175,2181,,
00:16.5,2.175,2214,,
00:16.55,2.175,2159,,
00:16.6,2.132,2054,,
00:16.65,2.132,2287,,
00:16.7,2.132,1898,,
00:16.75,2.132,1612,,
00:16.8,2.132,2009,,
00:16.85,2.112,2559,,
00:16.9,2.112,2561,,
00:16.95,2.112,1774,,
00:17.0,2.112,1507,,
00:17.05,2.112,2157,,
00:17.1,2.103,2366,,
00:17.15,2.103,2216,,
00:17.2,2.103,2171,,
00:17.25,2.103,2056,,
00:17.3,2.103,2233,,
00:17.35,2.089,2115,,
00:17.4,2.089,2633,,
00:17.45,2.089,2105,,
00:17.5,2.089,2388,,
00:17.55,2.089,1889,,
00:17.6,2.111,2073,,
00:17.65,2.111,1767,,
00:17.7,2.111,2485,,
00:17.75,2.111,2954,,
00:17.8,2.008,3065,,
00:17.85,2.008,2408,,
00:17.9,2.008,2473,,
00:17.95,2.008,1940,,
00:18.0,2.008,1582,,
00:18.05,1.876,1688,,
00:18.1,1.876,896,,
00:18.15,1.876,734,,
00:18.2,1.876,1749,,
00:18.25,1.876,3181,,
00:18.3,1.828,3970,,
00:18.35,1.828,4002,,
00:18.4,1.828,3999,,
00:18.45,1.828,3975,,
00:18.5,1.828,1680,,
00:18.55,1.868,3019,,
00:18.6,1.868,1357,,
00:18.65,1.868,729,,
00:18.7,1.868,768,,
00:18.75,1.868,1388,,
00:18.8,2.011,2016,,
00:18.85,2.011,2319,,
00:18.9,2.011,1817,,
00:18.95,2.011,1850,,
00:19.0,2.011,2235,,
00:19.05,2.125,2498,,
00:19.1,2.125,1800,,
00:19.15,2.125,1820,,
00:19.2,2.125,1802,,
00:19.25,2.125,1598,,
00:19.3,2.175,1861,,
00:19.35,2.175,1608,,
00:19.4,2.175,1724,,
00:19.45,2.175,1814,,
00:19.5,2.175,1918,,
00:19.55,2.099,2306,,
00:19.6,2.099,2049,,
00:19.65,2.099,2059,,
00:19.7,2.099,2267,,
00:19.75,2.099,2466,,
00:19.8,2.041,1775,,
00:19.85,2.041,1885,,
00:19.9,2.041,1834,,
00:19.95,2.041,1961,,
00:20.0,2.041,2138,,
00:20.05,2.078,2053,,
00:20.1,2.078,2076,,
00:20.15,2.078,2083,,
00:20.2,2.078,2040,,
00:20.25,2.078,2436,,
00:20.3,2.103,1956,,
00:20.35,2.103,2263,,
00:20.4,2.103,2245,,
00:20.45,2.103,2553,,
00:20.5,2.105,2034,,
00:20.55,2.105,1882,,
00:20.6,2.105,2022,,
00:20.65,2.105,1896,,
00:20.7,2.105,2040,,
00:20.75,2.107,2077,,
00:20.8,2.107,2018,,
00:20.85,2.107,2139,,
00:20.9,2.107,1964,,
00:20.95,2.107,2177,,
00:21.0,2.106,1551,,
00:21.05,2.106,2238,,
00:21.1,2.106,2409,,
00:21.15,2.106,2385,,
00:21.2,2.106,2406,,
00:21.25,2.103,1861,,
00:21.3,2.103,1984,,
00:21.35,2.103,2077,,
00:21.4,2.103,1797,,
00:21.45,2.103,2011,,
00:21.5,2.104,1803,,
00:21.55,2.104,1979,,
00:21.6,2.104,2111,,
00:21.65,2.104,2222,,
00:21.7,2.104,2050,,
00:21.75,2.108,1803,,
00:21.8,2.108,2304,,
00:21.85,2.108,2301,,
00:21.9,2.108,2431,,
00:21.95,2.108,2455,,
00:22.0,2.109,1899,,
00:22.05,2.109,1990,,
00:22.1,2.109,1907,,
00:22.15,2.109,1979,,
00:22.2,2.109,2061,,
00:22.25,2.103,1919,,
00:22.3,2.103,2211,,
00:22.35,2.103,2221,,
00:22.4,2.103,1788,,
00:22.45,2.103,3562,,
00:22.5,2.096,2224,,
00:22.55,2.096,2815,,
00:22.6,2.096,2268,,
00:22.65,2.096,1558,,
00:22.7,2.096,1279,,
00:22.75,2.084,1463,,
00:22.8,2.084,2004,,
00:22.85,2.084,3900,,
00:22.9,2.084,3977,,
00:22.95,2.084,3508,,
00:23.0,2.072,2487,,
00:23.05,2.072,1757,,
00:23.1,2.072,1087,,
00:23.15,2.072,971,,
00:23.2,2.074,1428,,
00:23.25,2.074,2453,,
00:23.3,2.074,2407,,
00:23.35,2.074,3537,,
00:23.4,2.074,3294,,
00:23.45,2.087,2882,,
00:23.5,2.087,424,,
00:23.55,2.087,31,,
00:23.6,2.087,52,,
00:23.65,2.087,543,,
00:23.7,2.121,1997,,
00:23.75,2.121,2103,,
00:23.8,2.121,2484,,
00:23.85,2.121,2451,,
00:23.9,2.121,2058,,
00:23.95,2.062,2487,,
00:24.0,2.062,2189,,
00:24.05,2.062,2389,,
00:24.1,2.062,2431,,
00:24.15,2.062,2517,,
00:24.2,1.993,1855,,
00:24.25,1.993,2018,,
00:24.3,1.993,2001,,
00:24.35,1.993,2273,,
00:24.4,1.993,2451,,
00:24.45,1.95,2585,,
00:24.5,1.95,2260,,
00:24.55,1.95,1883,,
00:24.6,1.95,1229,,
00:24.65,1.95,1344,,
00:24.7,1.911,1766,,
00:24.75,1.911,2092,,
00:24.8,1.911,2197,,
00:24.85,1.911,2250,,
00:24.9,1.911,2339,,
00:24.95,1.955,2258,,
00:25.0,1.955,1788,,
00:25.05,1.955,1859,,
00:25.1,1.955,1838,,
00:25.15,1.955,1878,,
00:25.2,2.011,1949,,
00:25.25,2.011,1828,,
00:25.3,2.011,1988,,
00:25.35,2.011,2070,,
00:25.4,2.011,2087,,
00:25.45,2.096,2117,,
00:25.5,2.096,2084,,
00:25.55,2.096,2285,,
00:25.6,2.096,2239,,
00:25.65,2.254,2428,,
00:25.7,2.254,2019,,
00:25.75,2.254,1934,,
00:25.8,2.254,1701,,
00:25.85,2.254,1838,,
00:25.9,2.375,2000,,
00:25.95,2.375,1972,,
00:26.0,2.375,2032,,
00:26.05,2.375,2056,,
00:26.1,2.375,2112,,
00:26.15,2.432,2065,,
00:26.2,2.432,2399,,
00:26.25,2.432,2080,,
00:26.3,2.432,2300,,
00:26.35,2.432,2471,,
00:26.4,2.381,2496,,
00:26.45,2.381,2381,,
00:26.5,2.381,2231,,
00:26.55,2.381,2556,,
00:26.6,2.381,2686,,
00:26.65,2.227,2230,,
00:26.7,2.227,1724,,
00:26.75,2.227,1462,,
00:26.8,2.227,1473,,
00:26.85,2.227,1999,,
00:26.9,2.134,2007,,
00:26.95,2.134,1921,,
00:27.0,2.134,1394,,
00:27.05,2.134,2043,,
00:27.1,2.134,2113,,
00:27.15,2.084,2367,,
00:27.2,2.084,2452,,
00:27.25,2.084,1907,,
00:27.3,2.084,1833,,
00:27.35,2.084,1703,,
00:27.4,2.063,1947,,
00:27.45,2.063,1928,,
00:27.5,2.063,2009,,
00:27.55,2.063,1992,,
00:27.6,2.063,2069,,
00:27.65,2.041,2095,,
00:27.7,2.041,2190,,
00:27.75,2.041,1803,,
00:27.8,2.041,2268,,
00:27.85,2.041,2299,,
00:27.9,2.032,2566,,
00:27.95,2.032,2381,,
00:28.0,2.032,1935,,
00:28.05,2.032,2048,,
00:28.1,2.032,1798,,
00:28.15,2.039,1841,,
00:28.2,2.039,1871,,
00:28.25,2.039,1866,,
00:28.3,2.039,1896,,
00:28.35,2.04,2123,,
00:28.4,2.04,2210,,
00:28.45,2.04,2263,,
00:28.5,2.04,1790,,
00:28.55,2.04,2337,,
00:28.6,2.055,2447,,
00:28.65,2.055,2858,,
00:28.7,2.055,2612,,
00:28.75,2.055,2216,,
00:28.8,2.055,1944,,
00:28.85,2.091,1931,,
00:28.9,2.091,2267,,
00:28.95,2.091,2095,,
00:29.0,2.091,2285,,
00:29.05,2.091,2441,,
00:29.1,2.002,2318,,
00:29.15,2.002,2039,,
00:29.2,2.002,1851,,
00:29.25,2.002,1708,,
00:29.3,2.002,1787,,
00:29.35,1.992,1942,,
00:29.4,1.992,2576,,
00:29.45,1.992,2614,,
00:29.5,1.992,2622,,
00:29.55,1.992,2536,,
00:29.6,1.999,2725,,
00:29.65,1.999,2957,,
00:29.7,1.999,2267,,
00:29.75,1.999,2322,,
00:29.8,1.999,2669,,
00:29.85,1.952,2213,,
00:29.9,1.952,2104,,
00:29.95,1.952,1230,,
00:30.0,1.952,1563,,
00:30.05,1.952,1661,,
00:30.1,2.024,2015,,
00:30.15,2.024,1831,,
00:30.2,2.024,1317,,
00:30.25,2.024,1427,,
00:30.3,2.024,1536,,
00:30.35,2.032,1576,,
00:30.4,2.032,1796,,
00:30.45,2.032,2085,,
00:30.5,2.032,1510,,
00:30.55,2.032,1632,,
00:30.6,2.022,1695,,
00:30.65,2.022,1870,,
00:30.7,2.022,2029,,
00:30.75,2.022,2006,,
00:30.8,2.022,2272,,
00:30.85,2.044,2640,,
00:30.9,2.044,1906,,
00:30.95,2.044,1715,,
00:31.0,2.044,2044,,
00:31.05,2.044,1902,,
00:31.1,2.056,1823,,
00:31.15,2.056,1926,,
00:31.2,2.056,2085,,
00:31.25,2.056,2020,,
00:31.3,2.061,1729,,
00:31.35,2.061,1545,,
00:31.4,2.061,1902,,
00:31.45,2.061,2032,,
00:31.5,2.061,2363,,
00:31.55,2.062,2349,,
00:31.6,2.062,2382,,
00:31.65,2.062,1843,,
00:31.7,2.062,1836,,
00:31.75,2.062,1612,,
00:31.8,2.062,1929,,
00:31.85,2.062,1762,,
00:31.9,2.062,1777,,
00:31.95,2.062,1426,,
00:32.0,2.062,475,,
00:32.05,2.067,609,,
00:32.1,2.067,1963,,
00:32.15,2.067,1597,,
00:32.2,2.067,2376,,
00:32.25,2.067,1925,,
00:32.3,2.075,1538,,
00:32.35,2.075,1851,,
00:32.4,2.075,1987,,
00:32.45,2.075,2155,,
00:32.5,2.075,2229,,
00:32.55,2.104,2607,,
00:32.6,2.104,2576,,
00:32.65,2.104,2688,,
00:32.7,2.104,2626,,
00:32.75,2.104,2609,,
00:32.8,2.022,2628,,
00:32.85,2.022,2516,,
00:32.9,2.022,2450,,
00:32.95,2.022,2430,,
00:33.0,2.022,2314,,
00:33.05,2.091,2667,,
00:33.1,2.091,2774,,
00:33.15,2.091,2411,,
00:33.2,2.091,1800,,
00:33.25,2.091,1862,,
00:33.3,2.162,1544,,
00:33.35,2.162,1692,,
00:33.4,2.162,1158,,
00:33.45,2.162,1511,,
00:33.5,2.162,1853,,
00:33.55,2.171,2012,,
00:33.6,2.171,1785,,
00:33.65,2.171,2536,,
00:33.7,2.171,2279,,
00:33.75,2.267,2438,,
00:33.8,2.267,2468,,
00:33.85,2.267,1910,,
00:33.9,2.267,1971,,
00:33.95,2.267,1970,,
00:34.0,2.172,1847,,
00:34.05,2.172,1887,,
00:34.1,2.172,1751,,
00:34.15,2.172,2129,,
00:34.2,2.172,2123,,
00:34.25,2.09,1956,,
00:34.3,2.09,2378,,
00:34.35,2.09,1901,,
00:34.4,2.09,2228,,
00:34.45,2.09,2567,,
00:34.5,2.061,3069,,
00:34.55,2.061,2311,,
00:34.6,2.061,2253,,
00:34.65,2.061,2140,,
00:34.7,2.061,1808,,
00:34.75,2.048,1772,,
00:34.8,2.048,1981,,
00:34.85,2.048,2300,,
00:34.9,2.048,2898,,
00:34.95,2.048,2252,,
00:35.0,2.07,1864,,
00:35.05,2.07,1786,,
00:35.1,2.07,2342,,
00:35.15,2.07,2437,,
00:35.2,2.07,2389,,
00:35.25,2.067,1660,,
00:35.3,2.067,1622,,
00:35.35,2.067,1813,,
00:35.4,2.067,1733,,
00:35.45,2.067,1890,,
00:35.5,1.997,1806,,
00:35.55,1.997,1805,,
00:35.6,1.997,2440,,
00:35.65,1.997,2109,,
00:35.7,1.997,2049,,
00:35.75,2.095,1426,,
00:35.8,2.095,2160,,
00:35.85,2.095,2558,,
00:35.9,2.095,2572,,
00:35.95,2.095,2296,,
00:36.0,2.085,1948,,
00:36.05,2.085,1797,,
00:36.1,2.085,2927,,
00:36.15,2.085,3953,,
00:36.2,2.085,3982,,
00:36.25,2.074,3964,,
00:36.3,2.074,3778,,
00:36.35,2.074,3418,,
00:36.4,2.074,3254,,
00:36.45,2.127,2639,,
00:36.5,2.127,2723,,
00:36.55,2.127,2542,,
00:36.6,2.127,2059,,
00:36.65,2.127,2403,,
00:36.7,2.028,2380,,
00:36.75,2.028,1686,,
00:36.8,2.028,1491,,
00:36.85,2.028,1563,,
00:36.9,2.028,1605,,
00:36.95,2.021,1805,,
00:37.0,2.021,1564,,
00:37.05,2.021,1632,,
00:37.1,2.021,1701,,
00:37.15,2.021,1758,,
00:37.2,2.027,2268,,
00:37.25,2.027,1958,,
00:37.3,2.027,2067,,
00:37.35,2.027,2197,,
00:37.4,2.027,2293,,
00:37.45,2.028,1974,,
00:37.5,2.028,1633,,
00:37.55,2.028,1743,,
00:37.6,2.028,1735,,
00:37.65,2.028,1813,,
00:37.7,2.027,1878,,
00:37.75,2.027,1940,,
00:37.8,2.027,2020,,
00:37.85,2.027,1962,,
00:37.9,2.027,1894,,
00:37.95,2.025,1487,,
00:38.0,2.025,1979,,
00:38.05,2.025,2136,,
00:38.1,2.025,2482,,
00:38.15,2.025,2352,,
00:38.2,2.028,1900,,
00:38.25,2.028,1819,,
00:38.3,2.028,1954,,
00:38.35,2.028,1917,,
00:38.4,2.028,1858,,
00:38.45,2.032,2035,,
00:38.5,2.032,1988,,
00:38.55,2.032,2074,,
00:38.6,2.032,1807,,
00:38.65,2.032,2180,,
00:38.7,2.03,2020,,
00:38.75,2.03,1741,,
00:38.8,2.03,1062,,
00:38.85,2.03,994,,
00:38.9,2.03,1413,,
00:38.95,2.064,1869,,
00:39.0,2.064,1563,,
00:39.05,2.064,1434,,
00:39.1,2.064,1681,,
00:39.15,2.026,1779,,
00:39.2,2.026,1926,,
00:39.25,2.026,2138,,
00:39.3,2.026,2215,,
00:39.35,2.026,2261,,
00:39.4,1.944,2844,,
00:39.45,1.944,2569,,
00:39.5,1.944,2251,,
00:39.55,1.944,2409,,
00:39.6,1.944,2586,,
00:39.65,1.9,2470,,
00:39.7,1.9,2102,,
00:39.75,1.9,2066,,
00:39.8,1.9,2042,,
00:39.85,1.9,1949,,
00:39.9,1.847,1885,,
00:39.95,1.847,1702,,
00:40.0,1.847,1842,,
00:40.05,1.847,2118,,
00:40.1,1.847,2320,,
00:40.15,1.865,1738,,
00:40.2,1.865,1747,,
00:40.25,1.865,1810,,
00:40.3,1.865,2052,,
00:40.35,1.865,2699,,
00:40.4,1.924,2161,,
00:40.45,1.924,2004,,
00:40.5,1.924,1976,,
00:40.55,1.924,2153,,
00:40.6,1.924,2020,,
00:40.65,1.94,1988,,
00:40.7,1.94,1945,,
00:40.75,1.94,1810,,
00:40.8,1.94,1924,,
00:40.85,1.94,1656,,
00:40.9,1.939,2001,,
00:40.95,1.939,2188,,
00:41.0,1.939,2425,,
00:41.05,1.939,2455,,
00:41.1,1.939,1931,,
00:41.15,1.981,1889,,
00:41.2,1.981,1858,,
00:41.25,1.981,1780,,
00:41.3,1.981,1787,,
00:41.35,1.981,1895,,
00:41.4,2.125,2405,,
00:41.45,2.125,2018,,
00:41.5,2.125,1616,,
00:41.55,2.125,1143,,
00:41.6,2.22,1736,,
00:41.65,2.22,2062,,
00:41.7,2.22,2066,,
00:41.75,2.22,2500,,
00:41.8,2.22,1990,,
00:41.85,2.268,1947,,
00:41.9,2.268,2292,,
00:41.95,2.268,1835,,
00:42.0,2.268,1898,,
00:42.05,2.268,2064,,
00:42.1,2.229,1812,,
00:42.15,2.229,1768,,
00:42.2,2.229,1768,,
00:42.25,2.229,2312,,
00:42.3,2.229,2189,,
00:42.35,2.086,2198,,
00:42.4,2.086,2351,,
00:42.45,2.086,2659,,
00:42.5,2.086,2232,,
00:42.55,2.086,1994,,
00:42.6,2.031,2057,,
00:42.65,2.031,1854,,
00:42.7,2.031,1630,,
00:42.75,2.031,1844,,
00:42.8,2.031,1853,,
00:42.85,2.02,2050,,
00:42.9,2.02,1958,,
00:42.95,2.02,2202,,
00:43.0,2.02,1732,,
00:43.05,2.02,2277,,
00:43.1,2.029,2326,,
00:43.15,2.029,2473,,
00:43.2,2.029,2396,,
00:43.25,2.029,1931,,
00:43.3,2.029,2010,,
00:43.35,2.052,2090,,
00:43.4,2.052,2262,,
00:43.45,2.052,2142,,
00:43.5,2.052,2251,,
00:43.55,2.052,2129,,
00:43.6,2.096,2246,,
00:43.65,2.096,1965,,
00:43.7,2.096,2171,,
00:43.75,2.096,1424,,
00:43.8,2.096,2224,,
00:43.85,2.011,2947,,
00:43.9,2.011,3286,,
00:43.95,2.011,2595,,
00:44.0,2.011,1686,,
00:44.05,2.011,1795,,
00:44.1,1.877,1801,,
00:44.15,1.877,1824,,
00:44.2,1.877,1839,,
00:44.25,1.877,1745,,
00:44.3,1.877,1912,,
00:44.35,1.816,2017,,
00:44.4,1.816,1909,,
00:44.45,1.816,1861,,
00:44.5,1.816,2083,,
00:44.55,1.843,2062,,
00:44.6,1.843,2827,,
00:44.65,1.843,2776,,
00:44.7,1.843,2474,,
00:44.75,1.843,1933,,
00:44.8,1.963,2251,,
00:44.85,1.963,1851,,
00:44.9,1.963,1846,,
00:44.95,1.963,2074,,
00:45.0,1.963,1742,,
00:45.05,2.072,1446,,
00:45.1,2.072,1259,,
