Time[Minute] 1,GSR (ID=1) [µS],ECG (ID=1) [Arb],Manual Values,
00:15.45,1.998,9,,
00:15.5,1.977,4,,
00:15.55,1.977,5,,
00:15.6,1.977,5,,
00:15.65,1.977,6,,
00:15.7,1.977,7,,
00:15.75,1.961,20,,
00:15.8,1.961,47,,
00:15.85,1.961,1493,,
00:15.9,1.961,2255,,
00:15.95,1.961,2102,,
00:16.0,1.953,2574,,
00:16.05,1.953,2010,,
00:16.1,1.953,3109,,
00:16.15,1.953,3447,,
00:16.2,1.953,2767,,
00:16.25,1.986,2836,,
00:16.3,1.986,2476,,
00:16.35,1.986,2697,,
00:16.4,1.986,2922,,
00:16.45,1.986,2883,,
00:16.5,2.018,3071,,
00:16.55,2.018,2080,,
00:16.6,2.018,2747,,
00:16.65,2.018,2811,,
00:16.7,2.033,3015,,
00:16.75,2.033,2897,,
00:16.8,2.033,2243,,
00:16.85,2.033,2049,,
00:16.9,2.033,2193,,
00:16.95,2.064,2203,,
00:17.0,2.064,2198,,
00:17.05,2.064,2195,,
00:17.1,2.064,2074,,
00:17.15,2.064,2412,,
00:17.2,2.102,1541,,
00:17.25,2.102,2073,,
00:17.3,2.102,2131,,
00:17.35,2.102,2282,,
00:17.4,2.102,2459,,
00:17.45,2.12,2090,,
00:17.5,2.12,930,,
00:17.55,2.12,1430,,
00:17.6,2.12,2138,,
00:17.65,2.12,1921,,
00:17.7,2.131,2072,,
00:17.75,2.131,1747,,
00:17.8,2.131,1156,,
00:17.85,2.131,1700,,
00:17.9,2.131,2002,,
00:17.95,2.137,2016,,
00:18.0,2.137,1831,,
00:18.05,2.137,2102,,
00:18.1,2.137,897,,
00:18.15,2.137,760,,
00:18.2,2.148,1282,,
00:18.25,2.148,1134,,
00:18.3,2.148,1299,,
00:18.35,2.148,1613,,
00:18.4,2.148,1037,,
00:18.45,2.169,1586,,
00:18.5,2.169,1952,,
00:18.55,2.169,2630,,
00:18.6,2.169,2683,,
00:18.65,2.169,2814,,
00:18.7,2.168,2862,,
00:18.75,2.168,3277,,
00:18.8,2.168,2852,,
00:18.85,2.168,3641,,
00:18.9,2.168,3934,,
00:18.95,2.174,3907,,
00:19.0,2.174,3049,,
00:19.05,2.174,170,,
00:19.1,2.174,31,,
00:19.15,2.179,1004,,
00:19.2,2.179,3284,,
00:19.25,2.179,3774,,
00:19.3,2.179,3340,,
00:19.35,2.179,59,,
00:19.4,2.17,39,,
00:19.45,2.17,41,,
00:19.5,2.17,34,,
00:19.55,2.17,32,,
00:19.6,2.17,27,,
00:19.65,2.251,36,,
00:19.7,2.251,31,,
00:19.75,2.251,36,,
00:19.8,2.251,58,,
00:19.85,2.251,1555,,
00:19.9,2.313,2322,,
00:19.95,2.313,2736,,
00:20.0,2.313,3353,,
00:20.05,2.313,3433,,
00:20.1,2.313,3717,,
00:20.15,2.313,3322,,
00:20.2,2.313,2478,,
00:20.25,2.313,1660,,
00:20.3,2.313,2587,,
00:20.35,2.313,3976,,
00:20.4,2.313,2510,,
00:20.45,2.313,3172,,
00:20.5,2.313,3210,,
00:20.55,2.313,2809,,
00:20.6,2.313,2306,,
00:20.65,2.246,2315,,
00:20.7,2.246,2432,,
00:20.75,2.246,1673,,
00:20.8,2.246,2506,,
00:20.85,2.246,2372,,
00:20.9,2.197,2766,,
00:20.95,2.197,2738,,
00:21.0,2.197,2004,,
00:21.05,2.197,2097,,
00:21.1,2.197,1840,,
00:21.15,2.195,1768,,
00:21.2,2.195,1710,,
00:21.25,2.195,1514,,
00:21.3,2.195,2067,,
00:21.35,2.195,1796,,
00:21.4,2.196,2170,,
00:21.45,2.196,2371,,
00:21.5,2.196,2767,,
00:21.55,2.196,2391,,
00:21.6,2.196,2015,,
00:21.65,2.184,2004,,
00:21.7,2.184,1832,,
00:21.75,2.184,2103,,
00:21.8,2.184,1755,,
00:21.85,2.172,1726,,
00:21.9,2.172,1774,,
00:21.95,2.172,841,,
00:22.0,2.172,1950,,
00:22.05,2.172,1859,,
00:22.1,2.16,2233,,
00:22.15,2.16,2455,,
00:22.2,2.16,2398,,
00:22.25,2.16,2965,,
00:22.3,2.16,2657,,
00:22.35,2.154,2824,,
00:22.4,2.154,2705,,
00:22.45,2.154,2287,,
00:22.5,2.154,1846,,
00:22.55,2.154,1528,,
00:22.6,2.156,2661,,
00:22.65,2.156,2386,,
00:22.7,2.156,2000,,
00:22.75,2.156,1647,,
00:22.8,2.156,1836,,
00:22.85,2.15,1077,,
00:22.9,2.15,1380,,
00:22.95,2.15,806,,
00:23.0,2.15,151,,
00:23.05,2.15,683,,
00:23.1,2.153,944,,
00:23.15,2.153,78,,
00:23.2,2.153,1038,,
00:23.25,2.153,1530,,
00:23.3,2.153,2272,,
00:23.35,2.177,2779,,
00:23.4,2.177,2217,,
00:23.45,2.177,2122,,
00:23.5,2.177,2546,,
00:23.55,2.177,2387,,
00:23.6,2.197,2610,,
00:23.65,2.197,2345,,
00:23.7,2.197,3288,,
00:23.75,2.197,2541,,
00:23.8,2.197,2531,,
00:23.85,2.215,2484,,
00:23.9,2.215,2731,,
00:23.95,2.215,2663,,
00:24.0,2.215,2469,,
00:24.05,2.215,2498,,
00:24.1,2.217,2666,,
00:24.15,2.217,2503,,
00:24.2,2.217,2774,,
00:24.25,2.217,2343,,
00:24.3,2.217,3426,,
00:24.35,2.203,2731,,
00:24.4,2.203,2315,,
00:24.45,2.203,2399,,
00:24.5,2.203,2315,,
00:24.55,2.203,1092,,
00:24.6,2.189,1405,,
00:24.65,2.189,2361,,
00:24.7,2.189,2855,,
00:24.75,2.189,2583,,
00:24.8,2.199,2690,,
00:24.85,2.199,2985,,
00:24.9,2.199,1944,,
00:24.95,2.199,3333,,
00:25.0,2.199,3527,,
00:25.05,2.236,3755,,
00:25.1,2.236,3688,,
00:25.15,2.236,3001,,
00:25.2,2.236,2727,,
00:25.25,2.236,2403,,
00:25.3,2.288,2414,,
00:25.35,2.288,1594,,
00:25.4,2.288,1335,,
00:25.45,2.288,1617,,
00:25.5,2.288,1312,,
00:25.55,2.348,1227,,
00:25.6,2.348,1677,,
00:25.65,2.348,1992,,
00:25.7,2.348,1796,,
00:25.75,2.348,1866,,
00:25.8,2.392,1926,,
00:25.85,2.392,2250,,
00:25.9,2.392,2106,,
00:25.95,2.392,2068,,
00:26.0,2.392,2332,,
00:26.05,2.415,3087,,
00:26.1,2.415,2305,,
00:26.15,2.415,2407,,
00:26.2,2.415,2527,,
00:26.25,2.415,2730,,
00:26.3,2.42,2506,,
00:26.35,2.42,2360,,
00:26.4,2.42,2046,,
00:26.45,2.42,1920,,
00:26.5,2.42,1787,,
00:26.55,2.411,1491,,
00:26.6,2.411,1614,,
00:26.65,2.411,1067,,
00:26.7,2.411,2717,,
00:26.75,2.411,3644,,
00:26.8,2.386,3858,,
00:26.85,2.386,3883,,
00:26.9,2.386,3408,,
00:26.95,2.386,2916,,
00:27.0,2.386,2786,,
00:27.05,2.351,2587,,
00:27.1,2.351,2687,,
00:27.15,2.351,2923,,
00:27.2,2.351,2868,,
00:27.25,2.316,1689,,
00:27.3,2.316,2476,,
00:27.35,2.316,1982,,
00:27.4,2.316,2216,,
00:27.45,2.316,2020,,
00:27.5,2.288,1505,,
00:27.55,2.288,1279,,
00:27.6,2.288,1488,,
00:27.65,2.288,1447,,
00:27.7,2.288,1549,,
00:27.75,2.264,1613,,
00:27.8,2.264,1335,,
00:27.85,2.264,1376,,
00:27.9,2.264,1288,,
00:27.95,2.264,1778,,
00:28.0,2.244,1934,,
00:28.05,2.244,1958,,
00:28.1,2.244,1511,,
00:28.15,2.244,1493,,
00:28.2,2.244,2041,,
00:28.25,2.222,1738,,
00:28.3,2.222,2147,,
00:28.35,2.222,1946,,
00:28.4,2.222,1664,,
00:28.45,2.222,1331,,
00:28.5,2.211,2211,,
00:28.55,2.211,2303,,
00:28.6,2.211,2316,,
00:28.65,2.211,2271,,
00:28.7,2.211,2051,,
00:28.75,2.22,2129,,
00:28.8,2.22,2032,,
00:28.85,2.22,2127,,
00:28.9,2.22,2185,,
00:28.95,2.22,1982,,
00:29.0,2.179,2234,,
00:29.05,2.179,1911,,
00:29.1,2.179,1959,,
00:29.15,2.179,2093,,
00:29.2,2.179,2488,,
00:29.25,2.169,2372,,
00:29.3,2.169,1951,,
00:29.35,2.169,2087,,
00:29.4,2.169,2336,,
00:29.45,2.169,2653,,
00:29.5,2.173,3061,,
00:29.55,2.173,2773,,
00:29.6,2.173,3848,,
00:29.65,2.173,3122,,
00:29.7,2.173,3110,,
00:29.75,2.177,3075,,
00:29.8,2.177,3403,,
00:29.85,2.177,2989,,
00:29.9,2.177,2615,,
00:29.95,2.236,2669,,
00:30.0,2.236,2761,,
00:30.05,2.236,2653,,
00:30.1,2.236,2680,,
00:30.15,2.236,2586,,
00:30.2,2.271,3193,,
00:30.25,2.271,2368,,
00:30.3,2.271,2501,,
00:30.35,2.271,2453,,
00:30.4,2.271,2710,,
00:30.45,2.287,2433,,
00:30.5,2.287,2066,,
00:30.55,2.287,2122,,
00:30.6,2.287,1982,,
00:30.65,2.287,1999,,
00:30.7,2.299,2056,,
00:30.75,2.299,1894,,
00:30.8,2.299,2064,,
00:30.85,2.299,2068,,
00:30.9,2.299,2119,,
00:30.95,2.309,2286,,
00:31.0,2.309,2514,,
00:31.05,2.309,2321,,
00:31.1,2.309,1859,,
00:31.15,2.309,1849,,
00:31.2,2.305,1966,,
00:31.25,2.305,1887,,
00:31.3,2.305,1987,,
00:31.35,2.305,2011,,
00:31.4,2.305,2017,,
00:31.45,2.299,1349,,
00:31.5,2.299,2059,,
00:31.55,2.299,2046,,
00:31.6,2.299,2273,,
00:31.65,2.299,2525,,
00:31.7,2.292,1805,,
00:31.75,2.292,1771,,
00:31.8,2.292,1893,,
00:31.85,2.292,1923,,
00:31.9,2.292,1978,,
00:31.95,2.288,2029,,
00:32.0,2.288,2065,,
00:32.05,2.288,2112,,
00:32.1,2.288,1552,,
00:32.15,2.288,2304,,
00:32.2,2.3,2268,,
00:32.25,2.3,2388,,
00:32.3,2.3,2433,,
00:32.35,2.3,2089,,
00:32.4,2.3,2240,,
00:32.45,2.311,2081,,
00:32.5,2.311,1939,,
00:32.55,2.311,1610,,
00:32.6,2.311,1441,,
00:32.65,2.319,1686,,
00:32.7,2.319,1714,,
00:32.75,2.319,1529,,
00:32.8,2.319,1353,,
00:32.85,2.319,1896,,
00:32.9,2.328,1920,,
00:32.95,2.328,2193,,
00:33.0,2.328,2212,,
00:33.05,2.328,1981,,
00:33.1,2.328,1955,,
00:33.15,2.342,1904,,
00:33.2,2.342,2151,,
00:33.25,2.342,2116,,
00:33.3,2.342,2491,,
00:33.35,2.342,2786,,
00:33.4,2.334,2504,,
00:33.45,2.334,2569,,
00:33.5,2.334,2195,,
00:33.55,2.334,2648,,
00:33.6,2.334,2745,,
00:33.65,2.309,2935,,
00:33.7,2.309,2539,,
00:33.75,2.309,2081,,
00:33.8,2.309,2002,,
00:33.85,2.309,2159,,
00:33.9,2.27,2035,,
00:33.95,2.27,2567,,
00:34.0,2.27,2488,,
00:34.05,2.27,2769,,
00:34.1,2.27,1897,,
00:34.15,2.232,1799,,
00:34.2,2.232,1842,,
00:34.25,2.232,2628,,
00:34.3,2.232,2884,,
00:34.35,2.232,2491,,
00:34.4,2.228,2572,,
00:34.45,2.228,2384,,
00:34.5,2.228,1900,,
00:34.55,2.228,2608,,
00:34.6,2.228,2349,,
00:34.65,2.24,2753,,
00:34.7,2.24,2533,,
00:34.75,2.24,2528,,
00:34.8,2.24,2752,,
00:34.85,2.24,2870,,
00:34.9,2.262,2349,,
00:34.95,2.262,2028,,
00:35.0,2.262,2268,,
00:35.05,2.262,2059,,
00:35.1,2.275,2078,,
00:35.15,2.275,1828,,
00:35.2,2.275,1757,,
00:35.25,2.275,1666,,
00:35.3,2.275,2331,,
00:35.35,2.284,2632,,
00:35.4,2.284,2083,,
00:35.45,2.284,2293,,
00:35.5,2.284,1792,,
00:35.55,2.284,1808,,
00:35.6,2.389,2015,,
00:35.65,2.389,1859,,
00:35.7,2.389,2110,,
00:35.75,2.389,2137,,
00:35.8,2.389,3038,,
00:35.85,2.495,2233,,
00:35.9,2.495,2244,,
00:35.95,2.495,2326,,
00:36.0,2.495,2462,,
00:36.05,2.495,1929,,
00:36.1,2.558,1771,,
00:36.15,2.558,1843,,
00:36.2,2.558,1724,,
00:36.25,2.558,1770,,
00:36.3,2.558,1772,,
00:36.35,2.588,1867,,
00:36.4,2.588,1318,,
00:36.45,2.588,1745,,
00:36.5,2.588,2084,,
00:36.55,2.588,2059,,
00:36.6,2.491,2226,,
00:36.65,2.491,1703,,
00:36.7,2.491,1549,,
00:36.75,2.491,1803,,
00:36.8,2.491,1550,,
00:36.85,2.403,1737,,
00:36.9,2.403,1793,,
00:36.95,2.403,1621,,
00:37.0,2.403,2319,,
00:37.05,2.403,1988,,
00:37.1,2.362,2124,,
00:37.15,2.362,2203,,
00:37.2,2.362,2439,,
00:37.25,2.362,2151,,
00:37.3,2.362,1943,,
00:37.35,2.339,2026,,
00:37.4,2.339,1963,,
00:37.45,2.339,2342,,
00:37.5,2.339,2616,,
00:37.55,2.339,2547,,
00:37.6,2.322,2466,,
00:37.65,2.322,2317,,
00:37.7,2.322,1907,,
00:37.75,2.322,2384,,
00:37.8,2.322,2647,,
00:37.85,2.313,2562,,
00:37.9,2.313,2688,,
00:37.95,2.313,2017,,
00:38.0,2.313,1892,,
00:38.05,2.307,1931,,
00:38.1,2.307,2079,,
00:38.15,2.307,1957,,
00:38.2,2.307,1989,,
00:38.25,2.307,1746,,
00:38.3,2.3,1790,,
00:38.35,2.3,1528,,
00:38.4,2.3,1964,,
00:38.45,2.3,2195,,
00:38.5,2.3,2298,,
00:38.55,2.286,2438,,
00:38.6,2.286,2020,,
00:38.65,2.286,2221,,
00:38.7,2.286,2325,,
00:38.75,2.286,2591,,
00:38.8,2.245,2527,,
00:38.85,2.245,2784,,
00:38.9,2.245,2608,,
00:38.95,2.245,3529,,
00:39.0,2.245,2652,,
00:39.05,2.176,2720,,
00:39.1,2.176,2755,,
00:39.15,2.176,2931,,
00:39.2,2.176,2609,,
00:39.25,2.176,2221,,
00:39.3,2.146,2275,,
00:39.35,2.146,2372,,
00:39.4,2.146,2473,,
00:39.45,2.146,2363,,
00:39.5,2.146,2276,,
00:39.55,2.142,2173,,
00:39.6,2.142,2916,,
00:39.65,2.142,2137,,
00:39.7,2.142,1961,,
00:39.75,2.142,1857,,
00:39.8,2.163,2428,,
00:39.85,2.163,2035,,
00:39.9,2.163,1532,,
00:39.95,2.163,1948,,
00:40.0,2.163,1757,,
00:40.05,2.207,1922,,
00:40.1,2.207,1876,,
00:40.15,2.207,1991,,
00:40.2,2.207,1831,,
00:40.25,2.207,2225,,
00:40.3,2.193,1816,,
00:40.35,2.193,2151,,
00:40.4,2.193,2196,,
00:40.45,2.193,3150,,
00:40.5,2.193,3498,,
00:40.55,2.159,3313,,
00:40.6,2.159,3800,,
00:40.65,2.159,2348,,
00:40.7,2.159,3145,,
00:40.75,2.119,3180,,
00:40.8,2.119,3176,,
00:40.85,2.119,2776,,
00:40.9,2.119,2800,,
00:40.95,2.119,2874,,
00:41.0,2.081,2578,,
00:41.05,2.081,2908,,
00:41.1,2.081,2388,,
00:41.15,2.081,1884,,
00:41.2,2.081,1849,,
00:41.25,2.051,2065,,
00:41.3,2.051,1682,,
00:41.35,2.051,1681,,
00:41.4,2.051,1975,,
00:41.45,2.051,2472,,
00:41.5,2.017,1807,,
00:41.55,2.017,1923,,
00:41.6,2.017,2519,,
00:41.65,2.017,2462,,
00:41.7,2.017,2027,,
00:41.75,2,1751,,
00:41.8,2,1857,,
00:41.85,2,1955,,
00:41.9,2,2036,,
00:41.95,2,1963,,
00:42.0,2.007,2028,,
00:42.05,2.007,1181,,
00:42.1,2.007,2239,,
00:42.15,2.007,2324,,
00:42.2,2.007,2507,,
00:42.25,2.037,2528,,
00:42.3,2.037,1989,,
00:42.35,2.037,1916,,
00:42.4,2.037,2153,,
00:42.45,2.037,2058,,
00:42.5,2.077,2131,,
00:42.55,2.077,2090,,
00:42.6,2.077,2011,,
00:42.65,2.077,1786,,
00:42.7,2.077,2203,,
00:42.75,2.107,2239,,
00:42.8,2.107,2569,,
00:42.85,2.107,2498,,
00:42.9,2.107,2042,,
00:42.95,2.107,1915,,
00:43.0,2.122,2131,,
00:43.05,2.122,2131,,
00:43.1,2.122,2093,,
00:43.15,2.122,2263,,
00:43.2,2.125,2137,,
00:43.25,2.125,1917,,
00:43.3,2.125,2097,,
00:43.35,2.125,2358,,
00:43.4,2.125,2580,,
00:43.45,2.124,2638,,
00:43.5,2.124,2223,,
00:43.55,2.124,2017,,
00:43.6,2.124,2151,,
00:43.65,2.124,2118,,
00:43.7,2.123,2028,,
00:43.75,2.123,2118,,
00:43.8,2.123,2040,,
00:43.85,2.123,2045,,
00:43.9,2.123,1877,,
00:43.95,2.12,2093,,
00:44.0,2.12,2187,,
00:44.05,2.12,2412,,
00:44.1,2.12,2720,,
00:44.15,2.12,2223,,
00:44.2,2.115,2138,,
00:44.25,2.115,2090,,
00:44.3,2.115,2096,,
00:44.35,2.115,2050,,
00:44.4,2.115,2027,,
00:44.45,2.111,2112,,
00:44.5,2.111,2212,,
00:44.55,2.111,2193,,
00:44.6,2.111,2146,,
00:44.65,2.111,2189,,
00:44.7,2.103,2043,,
00:44.75,2.103,2263,,
00:44.8,2.103,2446,,
00:44.85,2.103,2642,,
00:44.9,2.103,2561,,
00:44.95,2.096,2136,,
00:45.0,2.096,2149,,
00:45.05,2.096,2118,,
00:45.1,2.096,2198,,
00:45.15,2.096,2171,,
00:45.2,2.089,2061,,
00:45.25,2.089,2136,,
00:45.3,2.089,2017,,
00:45.35,2.089,2039,,
00:45.4,2.089,2063,,
00:45.45,2.087,2001,,
00:45.5,2.087,2307,,
00:45.55,2.087,2133,,
