Time[Minute] 1,GSR (ID=1) [µS],ECG (ID=1) [Arb],Manual Values,
00:04.6 ,5.46,2223,,
00:04.65 ,5.46,2825,,
00:04.7 ,5.46,3415,,
00:04.75 ,5.46,2736,,
00:04.8 ,5.46,2477,,
00:04.85 ,5.647,2081,,
00:04.9 ,5.647,2289,,
00:04.95 ,5.647,1915,,
00:05 .0,5.647,2817,,
00:05.05 ,5.647,2398,,
00:05.1 ,5.729,2645,,
00:05.15 ,5.729,2618,,
00:05.2 ,5.729,2935,,
00:05.25 ,5.729,2771,,
00:05.3 ,5.729,2808,,
00:05.35 ,5.508,2402,,
00:05.4 ,5.508,1909,,
00:05.45 ,5.508,1671,,
00:05.5 ,5.508,1652,,
00:05.55 ,5.508,1727,,
00:05.6 ,5.413,1328,,
00:05.65 ,5.413,1396,,
00:05.7 ,5.413,1798,,
00:05.75 ,5.413,2019,,
00:05.8 ,5.413,2043,,
00:05.85 ,5.228,2033,,
00:05.9 ,5.228,1776,,
00:05.95 ,5.228,1987,,
00:06 .0,5.228,1797,,
00:06.05 ,5.228,2465,,
00:06.1 ,5.051,2137,,
00:06.15 ,5.051,2430,,
00:06.2 ,5.051,2717,,
00:06.25 ,5.051,3260,,
00:06.3 ,5.051,2616,,
00:06.35 ,5.044,2446,,
00:06.4 ,5.044,1552,,
00:06.45 ,5.044,1722,,
00:06.5 ,5.044,1584,,
00:06.55 ,5.053,1637,,
00:06.6 ,5.053,2293,,
00:06.65 ,5.053,2248,,
00:06.7 ,5.053,2335,,
00:06.75 ,5.053,2898,,
00:06.8 ,5.044,2901,,
00:06.85 ,5.044,2569,,
00:06.9 ,5.044,2646,,
00:06.95 ,5.044,2873,,
00:07 .0,5.044,2682,,
00:07.05 ,5.09,2407,,
00:07.1 ,5.09,2435,,
00:07.15 ,5.09,2323,,
00:07.2 ,5.09,2322,,
00:07.25 ,5.09,2473,,
00:07.3 ,5.124,2524,,
00:07.35 ,5.124,2189,,
00:07.4 ,5.124,2159,,
00:07.45 ,5.124,2305,,
00:07.5 ,5.124,1991,,
00:07.55 ,5.142,2068,,
00:07.6 ,5.142,2488,,
00:07.65 ,5.142,2081,,
00:07.7 ,5.142,2387,,
00:07.75 ,5.142,2479,,
00:07.8 ,5.139,2516,,
00:07.85 ,5.139,2229,,
00:07.9 ,5.139,1919,,
00:07.95 ,5.139,2186,,
00:08 .0,5.139,1923,,
00:08.05 ,5.083,2037,,
00:08.1 ,5.083,2511,,
00:08.15 ,5.083,1981,,
00:08.2 ,5.083,2265,,
00:08.25 ,5.083,2344,,
00:08.3 ,5.042,3117,,
00:08.35 ,5.042,2992,,
00:08.4 ,5.042,2702,,
00:08.45 ,5.042,2893,,
00:08.5 ,5.042,2552,,
00:08.55 ,5.042,2004,,
00:08.6 ,5.042,2734,,
00:08.65 ,5.042,2168,,
00:08.7 ,5.042,2132,,
00:08.75 ,5.042,2674,,
00:08.8 ,5.049,2903,,
00:08.85 ,5.049,2602,,
00:08.9 ,5.049,2252,,
00:08.95 ,5.049,2087,,
00:09 .0,5.049,2024,,
00:09.05 ,5.132,1892,,
00:09.1 ,5.132,1871,,
00:09.15 ,5.132,1939,,
00:09.2 ,5.132,1843,,
00:09.25 ,5.266,1962,,
00:09.3 ,5.266,2220,,
00:09.35 ,5.266,2245,,
00:09.4 ,5.266,1984,,
00:09.45 ,5.266,1991,,
00:09.5 ,5.435,1816,,
00:09.55 ,5.435,2170,,
00:09.6 ,5.435,1974,,
00:09.65 ,5.435,2485,,
00:09.7 ,5.435,2391,,
00:09.75 ,5.635,2567,,
00:09.8 ,5.635,2724,,
00:09.85 ,5.635,2234,,
00:09.9 ,5.635,1589,,
00:09.95 ,5.635,3959,,
00:10.0,5.828,3908,,
00:10.05,5.828,2069,,
00:10.1,5.828,422,,
00:10.15,5.828,587,,
00:10.2,5.828,888,,
00:10.25,6.016,1074,,
00:10.3,6.016,1826,,
00:10.35,6.016,1753,,
00:10.4,6.016,1766,,
00:10.45,6.016,1924,,
00:10.5,6.077,1738,,
00:10.55,6.077,1934,,
00:10.6,6.077,2089,,
00:10.65,6.077,2024,,
00:10.7,6.077,2762,,
00:10.75,6.15,1978,,
00:10.8,6.15,2011,,
00:10.85,6.15,2475,,
00:10.9,6.15,2294,,
00:10.95,6.15,2112,,
00:11.0,6.185,1704,,
00:11.05,6.185,1819,,
00:11.1,6.185,1895,,
00:11.15,6.185,1952,,
00:11.2,6.185,1742,,
00:11.25,6.143,1785,,
00:11.3,6.143,1995,,
00:11.35,6.143,2032,,
00:11.4,6.143,2324,,
00:11.45,6.143,2092,,
00:11.5,6.314,1939,,
00:11.55,6.314,1768,,
00:11.6,6.314,1860,,
00:11.65,6.314,1936,,
00:11.7,6.344,1539,,
00:11.75,6.344,2342,,
00:11.8,6.344,1668,,
00:11.85,6.344,1804,,
00:11.9,6.344,1964,,
00:11.95,6.238,2096,,
00:12.0,6.238,2091,,
00:12.05,6.238,2152,,
00:12.1,6.238,1951,,
00:12.15,6.238,1859,,
00:12.2,6.084,2176,,
00:12.25,6.084,1905,,
00:12.3,6.084,2374,,
00:12.35,6.084,1773,,
00:12.4,6.084,1877,,
00:12.45,5.787,2117,,
00:12.5,5.787,2369,,
00:12.55,5.787,2124,,
00:12.6,5.787,2064,,
00:12.65,5.787,1842,,
00:12.7,5.606,2154,,
00:12.75,5.606,2045,,
00:12.8,5.606,2030,,
00:12.85,5.606,2154,,
00:12.9,5.606,1796,,
00:12.95,5.562,1829,,
00:13.0,5.562,1991,,
00:13.05,5.562,2326,,
00:13.1,5.562,2005,,
00:13.15,5.562,1782,,
00:13.2,5.551,1931,,
00:13.25,5.551,1873,,
00:13.3,5.551,1924,,
00:13.35,5.551,2321,,
00:13.4,5.551,2887,,
00:13.45,5.548,2822,,
00:13.5,5.548,2610,,
00:13.55,5.548,2396,,
00:13.6,5.548,2166,,
00:13.65,5.548,1806,,
00:13.7,5.662,1502,,
00:13.75,5.662,1370,,
00:13.8,5.662,1263,,
00:13.85,5.662,1371,,
00:13.9,5.662,1416,,
00:13.95,5.793,2125,,
00:14.0,5.793,1663,,
00:14.05,5.793,1939,,
00:14.1,5.793,2268,,
00:14.15,5.95,2451,,
00:14.2,5.95,2290,,
00:14.25,5.95,2242,,
00:14.3,5.95,2165,,
00:14.35,5.95,1773,,
00:14.4,6.108,1891,,
00:14.45,6.108,1730,,
00:14.5,6.108,1487,,
00:14.55,6.108,1503,,
00:14.6,6.108,1398,,
00:14.65,6.139,1661,,
00:14.7,6.139,2016,,
00:14.75,6.139,2511,,
00:14.8,6.139,1888,,
00:14.85,6.139,1731,,
00:14.9,6.108,1731,,
00:14.95,6.108,1850,,
00:15.0,6.108,1974,,
00:15.05,6.108,1623,,
00:15.1,6.108,1940,,
00:15.15,5.993,1524,,
00:15.2,5.993,1600,,
00:15.25,5.993,1842,,
00:15.3,5.993,1707,,
00:15.35,5.993,1578,,
00:15.4,5.853,1711,,
00:15.45,5.853,1812,,
00:15.5,5.853,2010,,
00:15.55,5.853,2214,,
00:15.6,5.853,2036,,
00:15.65,5.793,2476,,
00:15.7,5.793,2424,,
00:15.75,5.793,2688,,
00:15.8,5.793,3726,,
00:15.85,5.793,3901,,
00:15.9,5.837,3916,,
00:15.95,5.837,3908,,
00:16.0,5.837,3936,,
00:16.05,5.837,3947,,
00:16.1,5.837,3938,,
00:16.15,5.95,3961,,
00:16.2,5.95,3958,,
00:16.25,5.95,3954,,
00:16.3,5.95,3909,,
00:16.35,5.95,3870,,
00:16.4,6.115,3196,,
00:16.45,6.115,2576,,
00:16.5,6.115,2627,,
00:16.55,6.115,2812,,
00:16.6,6.115,2910,,
00:16.65,6.242,2963,,
00:16.7,6.242,2993,,
00:16.75,6.242,3598,,
00:16.8,6.242,3044,,
00:16.85,6.419,2769,,
00:16.9,6.419,2487,,
00:16.95,6.419,2758,,
00:17.0,6.419,2396,,
00:17.05,6.419,2189,,
00:17.1,6.57,2330,,
00:17.15,6.57,2088,,
00:17.2,6.57,2296,,
00:17.25,6.57,2406,,
00:17.3,6.57,2721,,
00:17.35,6.658,2658,,
00:17.4,6.658,2063,,
00:17.45,6.658,3894,,
00:17.5,6.658,4000,,
00:17.55,6.658,3995,,
00:17.6,6.723,3814,,
00:17.65,6.723,1475,,
00:17.7,6.723,931,,
00:17.75,6.723,1205,,
00:17.8,6.723,1662,,
00:17.85,6.795,1565,,
00:17.9,6.795,1725,,
00:17.95,6.795,1831,,
00:18.0,6.795,1842,,
00:18.05,6.795,2285,,
00:18.1,6.876,2639,,
00:18.15,6.876,1608,,
00:18.2,6.876,1768,,
00:18.25,6.876,1973,,
00:18.3,6.876,1752,,
00:18.35,7.107,1735,,
00:18.4,7.107,1842,,
00:18.45,7.107,2199,,
00:18.5,7.107,1794,,
00:18.55,7.107,1445,,
00:18.6,7.359,1849,,
00:18.65,7.359,2158,,
00:18.7,7.359,1716,,
00:18.75,7.359,1656,,
00:18.8,7.359,1904,,
00:18.85,7.459,2056,,
00:18.9,7.459,1877,,
00:18.95,7.459,1912,,
00:19.0,7.459,2128,,
00:19.05,7.459,1425,,
00:19.1,7.608,1446,,
00:19.15,7.608,1479,,
00:19.2,7.608,1957,,
00:19.25,7.608,1767,,
00:19.3,7.608,1896,,
00:19.35,7.619,1744,,
00:19.4,7.619,2188,,
00:19.45,7.619,1773,,
00:19.5,7.619,1815,,
00:19.55,7.65,2125,,
00:19.6,7.65,1803,,
00:19.65,7.65,2040,,
00:19.7,7.65,2274,,
00:19.75,7.65,2342,,
00:19.8,7.51,2125,,
00:19.85,7.51,1737,,
00:19.9,7.51,1782,,
00:19.95,7.51,1952,,
00:20.0,7.51,2112,,
00:20.05,7.267,2081,,
00:20.1,7.267,2302,,
00:20.15,7.267,1785,,
00:20.2,7.267,2068,,
00:20.25,7.267,2048,,
00:20.3,7.084,2231,,
00:20.35,7.084,1970,,
00:20.4,7.084,1721,,
00:20.45,7.084,1988,,
00:20.5,7.084,2057,,
00:20.55,6.824,2123,,
00:20.6,6.824,1959,,
00:20.65,6.824,2321,,
00:20.7,6.824,2084,,
00:20.75,6.824,2599,,
00:20.8,6.703,2686,,
00:20.85,6.703,2663,,
00:20.9,6.703,2430,,
00:20.95,6.703,2195,,
00:21.0,6.703,2084,,
00:21.05,6.695,1974,,
00:21.1,6.695,2139,,
00:21.15,6.695,2434,,
00:21.2,6.695,2843,,
00:21.25,6.695,2567,,
00:21.3,6.666,2538,,
00:21.35,6.666,2946,,
00:21.4,6.666,2754,,
00:21.45,6.666,2042,,
00:21.5,6.666,1844,,
00:21.55,6.715,1511,,
00:21.6,6.715,1788,,
00:21.65,6.715,1796,,
00:21.7,6.715,1584,,
00:21.75,6.715,2054,,
00:21.8,6.811,1945,,
00:21.85,6.811,1928,,
00:21.9,6.811,2305,,
00:21.95,6.811,2158,,
00:22.0,6.871,1885,,
00:22.05,6.871,1673,,
00:22.1,6.871,1571,,
00:22.15,6.871,1781,,
00:22.2,6.871,1874,,
00:22.25,6.915,2056,,
00:22.3,6.915,2938,,
00:22.35,6.915,2329,,
00:22.4,6.915,2145,,
00:22.45,6.915,2435,,
00:22.5,6.902,2745,,
00:22.55,6.902,2395,,
00:22.6,6.902,1999,,
00:22.65,6.902,1823,,
00:22.7,6.902,1822,,
00:22.75,6.902,1829,,
00:22.8,6.902,1581,,
00:22.85,6.902,1689,,
00:22.9,6.902,1404,,
00:22.95,6.902,1255,,
00:23.0,6.95,1655,,
00:23.05,6.95,2383,,
00:23.1,6.95,1922,,
00:23.15,6.95,1919,,
00:23.2,6.95,1898,,
00:23.25,7.057,1737,,
00:23.3,7.057,1700,,
00:23.35,7.057,1619,,
00:23.4,7.057,1247,,
00:23.45,7.057,1322,,
00:23.5,7.186,1147,,
00:23.55,7.186,1910,,
00:23.6,7.186,1847,,
00:23.65,7.186,2041,,
00:23.7,7.186,1604,,
00:23.75,7.384,1609,,
00:23.8,7.384,1735,,
00:23.85,7.384,2005,,
00:23.9,7.384,2074,,
00:23.95,7.384,1982,,
00:24.0,7.736,1736,,
00:24.05,7.736,1970,,
00:24.1,7.736,2413,,
00:24.15,7.736,2864,,
00:24.2,7.736,2992,,
00:24.25,7.891,2435,,
00:24.3,7.891,2424,,
00:24.35,7.891,1926,,
00:24.4,7.891,1583,,
00:24.45,8.039,1606,,
00:24.5,8.039,1453,,
00:24.55,8.039,1512,,
00:24.6,8.039,1828,,
00:24.65,8.039,1939,,
00:24.7,7.879,2695,,
00:24.75,7.879,2993,,
00:24.8,7.879,2800,,
00:24.85,7.879,2415,,
00:24.9,7.879,2270,,
00:24.95,7.474,2107,,
00:25.0,7.474,1940,,
00:25.05,7.474,2204,,
00:25.1,7.474,1892,,
00:25.15,7.474,2017,,
00:25.2,7.311,2069,,
00:25.25,7.311,2505,,
00:25.3,7.311,2558,,
00:25.35,7.311,2518,,
00:25.4,7.311,2893,,
00:25.45,7.196,2431,,
00:25.5,7.196,2182,,
00:25.55,7.196,1698,,
00:25.6,7.196,2070,,
00:25.65,7.196,1829,,
00:25.7,7.154,1804,,
00:25.75,7.154,2002,,
00:25.8,7.154,1930,,
00:25.85,7.154,1947,,
00:25.9,7.154,2097,,
00:25.95,7.103,2039,,
00:26.0,7.103,2020,,
00:26.05,7.103,2158,,
00:26.1,7.103,2109,,
00:26.15,7.103,1921,,
00:26.2,7.149,1723,,
00:26.25,7.149,1980,,
00:26.3,7.149,1997,,
00:26.35,7.149,1906,,
00:26.4,7.149,1805,,
00:26.45,7.168,1914,,
00:26.5,7.168,2018,,
00:26.55,7.168,1835,,
00:26.6,7.168,1724,,
00:26.65,7.168,2078,,
00:26.7,7.239,2134,,
00:26.75,7.239,2181,,
00:26.8,7.239,2405,,
00:26.85,7.239,2325,,
00:26.9,7.239,2027,,
00:26.95,7.33,1855,,
00:27.0,7.33,1852,,
00:27.05,7.33,1883,,
00:27.1,7.33,1878,,
00:27.15,7.243,2412,,
00:27.2,7.243,2026,,
00:27.25,7.243,1948,,
00:27.3,7.243,2041,,
00:27.35,7.243,2487,,
00:27.4,7.163,2149,,
00:27.45,7.163,1838,,
00:27.5,7.163,1845,,
00:27.55,7.163,1646,,
00:27.6,7.163,1885,,
00:27.65,7.098,1796,,
00:27.7,7.098,2239,,
00:27.75,7.098,1863,,
00:27.8,7.098,1851,,
00:27.85,7.098,1666,,
00:27.9,7.043,1995,,
00:27.95,7.043,1894,,
00:28.0,7.043,1689,,
00:28.05,7.043,1831,,
00:28.1,7.043,2142,,
00:28.15,6.976,2080,,
00:28.2,6.976,2042,,
00:28.25,6.976,2409,,
00:28.3,6.976,1923,,
00:28.35,6.976,1910,,
00:28.4,6.863,2235,,
00:28.45,6.863,2504,,
00:28.5,6.863,1925,,
00:28.55,6.863,1502,,
00:28.6,6.863,1766,,
00:28.65,6.757,1747,,
00:28.7,6.757,2174,,
00:28.75,6.757,2030,,
00:28.8,6.757,2216,,
00:28.85,6.757,1710,,
00:28.9,6.666,1721,,
00:28.95,6.666,1542,,
00:29.0,6.666,1937,,
00:29.05,6.666,1902,,
00:29.1,6.666,2783,,
00:29.15,6.634,2975,,
00:29.2,6.634,2696,,
00:29.25,6.634,2687,,
00:29.3,6.634,2779,,
00:29.35,6.634,2125,,
00:29.4,6.638,2540,,
00:29.45,6.638,2284,,
00:29.5,6.638,2733,,
00:29.55,6.638,2343,,
00:29.6,6.638,1953,,
00:29.65,6.59,1947,,
00:29.7,6.59,1904,,
00:29.75,6.59,2197,,
00:29.8,6.59,1742,,
00:29.85,6.585,2589,,
00:29.9,6.585,2063,,
00:29.95,6.585,1796,,
00:30.0,6.585,1858,,
00:30.05,6.585,2497,,
00:30.1,6.542,1653,,
00:30.15,6.542,1613,,
00:30.2,6.542,1319,,
00:30.25,6.542,1760,,
00:30.3,6.542,2024,,
00:30.35,6.503,1651,,
00:30.4,6.503,2682,,
00:30.45,6.503,2259,,
00:30.5,6.503,2343,,
00:30.55,6.503,2266,,
00:30.6,6.491,2332,,
00:30.65,6.491,2173,,
00:30.7,6.491,2321,,
00:30.75,6.491,2192,,
00:30.8,6.491,2072,,
00:30.85,6.487,2344,,
00:30.9,6.487,2083,,
00:30.95,6.487,1974,,
00:31.0,6.487,2070,,
00:31.05,6.487,2104,,
00:31.1,6.519,1783,,
00:31.15,6.519,2555,,
00:31.2,6.519,2429,,
00:31.25,6.519,2168,,
00:31.3,6.519,1861,,
00:31.35,6.59,2041,,
00:31.4,6.59,1959,,
00:31.45,6.59,1767,,
00:31.5,6.59,2366,,
00:31.55,6.59,1993,,
00:31.6,6.495,2758,,
00:31.65,6.495,2153,,
00:31.7,6.495,2192,,
00:31.75,6.495,2319,,
00:31.8,6.495,2656,,
00:31.85,6.206,2449,,
00:31.9,6.206,2461,,
00:31.95,6.206,2324,,
00:32.0,6.206,2158,,
00:32.05,6.206,2268,,
00:32.1,5.825,2343,,
00:32.15,5.825,1906,,
00:32.2,5.825,2380,,
00:32.25,5.825,2216,,
00:32.3,5.424,2434,,
00:32.35,5.424,2671,,
00:32.4,5.424,2989,,
00:32.45,5.424,2894,,
00:32.5,5.424,2192,,
00:32.55,5.137,2256,,
00:32.6,5.137,2380,,
00:32.65,5.137,2398,,
00:32.7,5.137,2483,,
00:32.75,5.137,2347,,
00:32.8,4.938,2285,,
00:32.85,4.938,2549,,
00:32.9,4.938,2538,,
00:32.95,4.938,3072,,
00:33.0,4.938,3073,,
00:33.05,4.801,3504,,
00:33.1,4.801,3471,,
00:33.15,4.801,3495,,
00:33.2,4.801,3843,,
00:33.25,4.801,3670,,
00:33.3,4.707,3869,,
00:33.35,4.707,3547,,
00:33.4,4.707,3112,,
00:33.45,4.707,2906,,
00:33.5,4.707,2598,,
00:33.55,4.713,2726,,
00:33.6,4.713,2654,,
00:33.65,4.713,2116,,
00:33.7,4.713,1672,,
00:33.75,4.713,1265,,
00:33.8,4.775,954,,
00:33.85,4.775,609,,
00:33.9,4.775,387,,
00:33.95,4.775,401,,
00:34.0,4.775,172,,
00:34.05,4.881,1107,,
00:34.1,4.881,190,,
00:34.15,4.881,128,,
00:34.2,4.881,779,,
00:34.25,4.881,903,,
00:34.3,4.989,765,,
00:34.35,4.989,813,,
00:34.4,4.989,745,,
00:34.45,4.989,1111,,
00:34.5,4.989,853,,
00:34.55,5.003,1073,,
00:34.6,5.003,1622,,
00:34.65,5.003,1167,,
00:34.7,5.003,1239,,
00:34.75,5.013,1168,,
00:34.8,5.013,1384,,
00:34.85,5.013,2167,,
00:34.9,5.013,1855,,
00:34.95,5.013,1813,,
00:35.0,4.994,1618,,
00:35.05,4.994,1502,,
00:35.1,4.994,1870,,
00:35.15,4.994,1641,,
00:35.2,4.994,1950,,
00:35.25,4.945,1880,,
00:35.3,4.945,1705,,
00:35.35,4.945,2127,,
00:35.4,4.945,2005,,
00:35.45,4.945,2511,,
00:35.5,4.943,2307,,
00:35.55,4.943,2168,,
00:35.6,4.943,2235,,
00:35.65,4.943,2083,,
00:35.7,4.943,1700,,
00:35.75,4.968,2303,,
00:35.8,4.968,1807,,
00:35.85,4.968,2090,,
00:35.9,4.968,1726,,
00:35.95,4.968,1616,,
00:36.0,5.087,1998,,
00:36.05,5.087,1996,,
00:36.1,5.087,1967,,
00:36.15,5.087,1682,,
00:36.2,5.087,1763,,
00:36.25,5.142,1953,,
00:36.3,5.142,1857,,
00:36.35,5.142,1868,,
00:36.4,5.142,1962,,
00:36.45,5.142,1971,,
00:36.5,5.162,1818,,
00:36.55,5.162,1733,,
00:36.6,5.162,2334,,
00:36.65,5.162,1837,,
00:36.7,5.162,1782,,
00:36.75,5.152,2065,,
00:36.8,5.152,2107,,
00:36.85,5.152,2007,,
00:36.9,5.152,2051,,
00:36.95,5.152,2502,,
00:37.0,5.09,1993,,
00:37.05,5.09,2050,,
00:37.1,5.09,2208,,
00:37.15,5.09,2058,,
00:37.2,5.142,2581,,
00:37.25,5.142,2042,,
00:37.3,5.142,2200,,
00:37.35,5.142,1839,,
00:37.4,5.142,2049,,
00:37.45,5.22,2234,,
00:37.5,5.22,1883,,
00:37.55,5.22,1834,,
00:37.6,5.22,2047,,
00:37.65,5.22,2051,,
00:37.7,5.303,2438,,
00:37.75,5.303,1995,,
00:37.8,5.303,2027,,
00:37.85,5.303,1851,,
00:37.9,5.303,2010,,
00:37.95,5.348,1870,,
00:38.0,5.348,1823,,
00:38.05,5.348,1809,,
00:38.1,5.348,2026,,
00:38.15,5.348,1713,,
00:38.2,5.383,2101,,
00:38.25,5.383,1962,,
00:38.3,5.383,2411,,
00:38.35,5.383,1918,,
00:38.4,5.383,1621,,
00:38.45,5.433,1789,,
00:38.5,5.433,1402,,
00:38.55,5.433,2037,,
00:38.6,5.433,2037,,
00:38.65,5.433,2262,,
00:38.7,5.37,2040,,
00:38.75,5.37,1808,,
00:38.8,5.37,1828,,
00:38.85,5.37,2321,,
00:38.9,5.37,2132,,
00:38.95,5.295,1936,,
00:39.0,5.295,1793,,
00:39.05,5.295,1391,,
00:39.1,5.295,1918,,
00:39.15,5.295,1864,,
00:39.2,5.222,1919,,
00:39.25,5.222,1455,,
00:39.3,5.222,2041,,
00:39.35,5.222,1911,,
00:39.4,5.222,1917,,
00:39.45,5.119,2214,,
00:39.5,5.119,2247,,
00:39.55,5.119,1850,,
00:39.6,5.119,1768,,
00:39.65,5.119,1781,,
00:39.7,5.097,1778,,
00:39.75,5.097,1836,,
00:39.8,5.097,2043,,
00:39.85,5.097,1772,,
00:39.9,5.058,1895,,
00:39.95,5.058,1995,,
00:40.0,5.058,2266,,
00:40.05,5.058,1686,,
00:40.1,5.058,1857,,
00:40.15,4.989,1839,,
00:40.2,4.989,1844,,
00:40.25,4.989,1843,,
00:40.3,4.989,2206,,
00:40.35,4.989,1249,,
00:40.4,5.001,1263,,
00:40.45,5.001,2380,,
00:40.5,5.001,3274,,
00:40.55,5.001,3340,,
00:40.6,5.001,2808,,
00:40.65,4.978,2049,,
00:40.7,4.978,2386,,
00:40.75,4.978,2510,,
00:40.8,4.978,2691,,
00:40.85,4.978,2820,,
00:40.9,4.982,2580,,
00:40.95,4.982,2379,,
00:41.0,4.982,2582,,
00:41.05,4.982,2718,,
00:41.1,4.982,2017,,
00:41.15,4.917,2184,,
00:41.2,4.917,2323,,
00:41.25,4.917,2324,,
00:41.3,4.917,2210,,
00:41.35,4.917,2409,,
00:41.4,4.843,2019,,
00:41.45,4.843,2112,,
00:41.5,4.843,2203,,
00:41.55,4.843,2549,,
00:41.6,4.843,2289,,
00:41.65,4.886,2166,,
00:41.7,4.886,2287,,
00:41.75,4.886,1729,,
00:41.8,4.886,1504,,
00:41.85,4.886,1134,,
00:41.9,4.954,1394,,
00:41.95,4.954,1615,,
00:42.0,4.954,1915,,
00:42.05,4.954,2200,,
00:42.1,4.954,2314,,
00:42.15,5.127,1753,,
00:42.2,5.127,1740,,
00:42.25,5.127,2169,,
00:42.3,5.127,1807,,
00:42.35,5.127,2207,,
00:42.4,5.279,3253,,
00:42.45,5.279,3338,,
00:42.5,5.279,3115,,
00:42.55,5.279,2920,,
00:42.6,5.408,2956,,
00:42.65,5.408,3098,,
00:42.7,5.408,3146,,
00:42.75,5.408,3823,,
00:42.8,5.408,3952,,
00:42.85,5.531,3940,,
00:42.9,5.531,3946,,
00:42.95,5.531,3967,,
00:43.0,5.531,3939,,
00:43.05,5.531,3726,,
00:43.1,5.644,2937,,
00:43.15,5.644,2225,,
00:43.2,5.644,1870,,
00:43.25,5.644,1499,,
00:43.3,5.644,1408,,
00:43.35,5.683,1299,,
00:43.4,5.683,1476,,
00:43.45,5.683,1337,,
00:43.5,5.683,1495,,
00:43.55,5.683,1102,,
00:43.6,5.701,1206,,
00:43.65,5.701,1203,,
00:43.7,5.701,1586,,
00:43.75,5.701,1709,,
00:43.8,5.701,1642,,
00:43.85,5.686,1474,,
00:43.9,5.686,1434,,
00:43.95,5.686,1730,,
00:44.0,5.686,1764,,
00:44.05,5.686,1613,,
00:44.1,5.744,1852,,
00:44.15,5.744,1419,,
00:44.2,5.744,1451,,
00:44.25,5.744,1695,,
00:44.3,5.744,1946,,
00:44.35,5.856,1597,,
00:44.4,5.856,1695,,
00:44.45,5.856,1684,,
00:44.5,5.856,1631,,
00:44.55,5.856,1683,,
00:44.6,5.937,1606,,
00:44.65,5.937,1669,,
00:44.7,5.937,1668,,
00:44.75,5.937,1639,,
00:44.8,5.937,1826,,
00:44.85,6.023,2210,,
00:44.9,6.023,1533,,
00:44.95,6.023,2052,,
00:45.0,6.023,2261,,
00:45.05,6.023,2124,,
