Time [Minutes],GSR  1 [arb],EKG  1 [Arb],Manual values
3:05.80, 35306,  2048,
3:06.00, 35286,  2123,
3:06.20, 35272,  2378,
3:06.40, 35272,  2070,
3:06.60, 35258,  2144,
3:06.80, 35253,  2266,
3:07.00, 35247,  2343,
3:07.20, 35238,  2155,
3:07.40, 35238,  2160,
3:07.60, 35229,  2189,
3:07.80, 35219,  2193,
3:08.00, 35209,  2200,
3:08.20, 35200,  2096,
3:08.40, 35191,  2086,
3:08.60, 35191,  2171,
3:08.80, 35183,  1994,
3:09.00, 35175,  2139,
3:09.20, 35167,  2168,
3:09.40, 35161,  2173,
3:09.60, 35161,  2999,
3:09.80, 35159,  3101,
3:10.00, 35158,  2904,
3:10.20, 35147,  2014,
3:10.40, 35125,  2488,
3:10.60, 35097,  1862,
3:10.80, 35097,  1710,
3:11.00, 35061,  1670,
3:11.20, 35033,  1949,
3:11.40, 35018,  2128,
3:11.60, 35008,  1963,
3:11.80, 35008,  1928,
3:12.00, 35008,  1755,
3:12.20, 35013,  1749,
3:12.40, 35016,  2690,
3:12.60, 35020,  2293,
3:12.80, 35020,  2421,
3:13.00, 35023,  1999,
3:13.20, 35024,  1747,
3:13.40, 35027,  1804,
3:13.60, 35027,  3216,
3:13.80, 35026,  2178,
3:14.00, 35026,  1928,
3:14.20, 35024,  2100,
3:14.40, 35017,  2135,
3:14.60, 35009,  1859,
3:14.80, 35006,  2308,
3:15.00, 35006,  2048,
3:15.20, 35006,  2938,
3:15.40, 35009,  2424,
3:15.60, 35013,  2270,
3:15.80, 35010,  2017,
3:16.00, 35003,  2308,
3:16.20, 35003,  1946,
3:16.40, 34996,    63,
3:16.60, 34990,   954,
3:16.80, 34984,  1274,
3:17.00, 34973,  2387,
3:17.20, 34973,  2656,
3:17.40, 34966,  2397,
3:17.60, 34959,  2602,
3:17.80, 34955,  2135,
3:18.00, 34956,  2127,
3:18.20, 34956,  2063,
3:18.40, 34956,  2374,
3:18.60, 34954,  2794,
3:18.80, 34952,  3078,
3:19.00, 34951,  2489,
3:19.20, 34951,  1852,
3:19.40, 34951,  1886,
3:19.60, 34955,  1766,
3:19.80, 34963,  2187,
3:20.00, 34970,  2350,
3:20.20, 34977,  2105,
3:20.40, 34977,  2303,
3:20.60, 34981,  2300,
3:20.80, 34983,  2120,
3:21.00, 34984,  2213,
3:21.20, 34984,  2323,
3:21.40, 34982,  2176,
3:21.60, 34982,  2071,
3:21.80, 34978,  2081,
3:22.00, 34975,  2234,
3:22.20, 34971,  2326,
3:22.40, 34969,  2120,
3:22.60, 34969,  2301,
3:22.80, 34967,  2056,
3:23.00, 34964,  2321,
3:23.20, 34961,  2005,
3:23.40, 34961,  2072,
3:23.60, 34961,  2348,
3:23.80, 34961,  1898,
3:24.00, 34959,  1840,
3:24.20, 34948,  2154,
3:24.40, 34929,  2196,
3:24.60, 34907,  1863,
3:24.80, 34907,  2075,
3:25.00, 34889,  2659,
3:25.20, 34882,  2237,
3:25.40, 34883,  2203,
3:25.60, 34888,  1921,
3:25.80, 34888,  1933,
3:26.00, 34891,  1978,
3:26.20, 34894,  1782,
3:26.40, 34896,  2032,
3:26.60, 34905,  1842,
3:26.80, 34927,  1987,
3:27.00, 34927,  1943,
3:27.20, 34960,  2132,
3:27.40, 35004,  1966,
3:27.60, 35050,  1579,
3:27.80, 35095,  1823,
3:28.00, 35095,  1788,
3:28.20, 35136,  1886,
3:28.40, 35171,  2508,
3:28.60, 35198,  2093,
3:28.80, 35214,  1996,
3:29.00, 35221,  1974,
3:29.20, 35221,  2088,
3:29.40, 35220,  2078,
3:29.60, 35218,  2203,
3:29.80, 35223,  1787,
3:30.00, 35240,  1952,
3:30.20, 35240,  1847,
3:30.40, 35269,  1904,
3:30.60, 35307,  2096,
3:30.80, 35347,  1938,
3:31.00, 35381,  2059,
3:31.20, 35381,  2723,
3:31.40, 35408,  2225,
3:31.60, 35424,  2201,
3:31.80, 35431,  1874,
3:32.00, 35433,  2424,
3:32.20, 35430,  2099,
3:32.40, 35430,  2132,
3:32.60, 35426,  2116,
3:32.80, 35419,  2435,
3:33.00, 35408,  2474,
3:33.20, 35392,  2204,
3:33.40, 35392,  2094,
3:33.60, 35373,  2045,
3:33.80, 35352,  2129,
3:34.00, 35331,  2116,
3:34.20, 35311,  2141,
3:34.40, 35292,  1900,
3:34.60, 35292,  2416,
3:34.80, 35273,  2017,
3:35.00, 35253,  2498,
3:35.20, 35234,  2194,
3:35.40, 35218,  1956,
3:35.60, 35218,  2006,
3:35.80, 35204,  1967,
3:36.00, 35193,  2159,
3:36.20, 35184,  2088,
3:36.40, 35173,  2283,
3:36.60, 35164,  2185,
3:36.80, 35164,  1948,
3:37.00, 35152,  2047,
3:37.20, 35123,  2007,
3:37.40, 35106,  2213,
3:37.60, 35094,  1960,
3:37.80, 35094,  1968,
3:38.00, 35087,  2007,
3:38.20, 35098,  1929,
3:38.40, 35097,  2124,
3:38.60, 35091,  2108,
3:38.80, 35091,  2045,
3:39.00, 35084,  2100,
3:39.20, 35076,  2320,
3:39.40, 35062,  2139,
3:39.60, 35041,  2842,
3:39.80, 35019,  2338,
3:40.00, 35019,  1872,
3:40.20, 34995,  1936,
3:40.40, 34977,  2203,
3:40.60, 34966,  2286,
3:40.80, 34958,  2087,
3:41.00, 34958,  2134,
3:41.20, 34957,  2189,
3:41.40, 34957,  1971,
3:41.60, 34958,  2098,
3:41.80, 34958,  2191,
3:42.00, 34957,  2031,
3:42.20, 34957,  2129,
3:42.40, 34953,  2131,
3:42.60, 34953,  2132,
3:42.80, 34955,  2051,
3:43.00, 34956,  2230,
3:43.20, 34956,  2221,
3:43.40, 34958,  2089,
3:43.60, 34955,  2312,
3:43.80, 34950,  2077,
3:44.00, 34945,  2171,
3:44.20, 34939,  2183,
3:44.40, 34939,  2244,
3:44.60, 34935,  1922,
3:44.80, 34911,  2260,
3:45.00, 34897,  2165,
3:45.20, 34891,  1950,
3:45.40, 34891,  2325,
3:45.60, 34890,  1984,
3:45.80, 34911,  2367,
3:46.00, 34923,  1787,
3:46.20, 34928,  2029,
3:46.40, 34928,  1897,
3:46.60, 34929,  1859,
3:46.80, 34929,  3086,
3:47.00, 34930,  1499,
3:47.20, 34930,  2562,
3:47.40, 34931,  2321,
3:47.60, 34931,  2931,
3:47.80, 34932,  2188,
3:48.00, 34933,  1809,
3:48.20, 34935,  1799,
3:48.40, 34940,  1841,
3:48.60, 34940,  2028,
3:48.80, 34948,  1999,
3:49.00, 34957,  1922,
3:49.20, 34967,  1830,
3:49.40, 34977,  2052,
3:49.60, 34984,  2198,
3:49.80, 34984,  2259,
3:50.00, 34988,  2282,
3:50.20, 34990,  2226,
3:50.40, 34991,  1861,
3:50.60, 34992,  1913,
3:50.80, 34992,  2016,
3:51.00, 34992,  2227,
3:51.20, 34991,  1927,
3:51.40, 34990,  2313,
3:51.60, 34987,  1631,
3:51.80, 34987,  1880,
3:52.00, 34985,  1661,
3:52.20, 34983,  2348,
3:52.40, 34982,  1933,
3:52.60, 34982,  2215,
3:52.80, 34982,  2606,
3:53.00, 34982,  1986,
3:53.20, 34980,  2200,
3:53.40, 34978,  2203,
3:53.60, 34974,  1991,
3:53.80, 34970,  2080,
3:54.00, 34970,  2182,
3:54.20, 34965,  2119,
3:54.40, 34960,  2157,
3:54.60, 34956,  2342,
3:54.80, 34950,  2391,
3:55.00, 34945,  2099,
3:55.20, 34945,  1966,
3:55.40, 34941,  2119,
3:55.60, 34936,  2297,
3:55.80, 34931,  2347,
3:56.00, 34925,  2068,
3:56.20, 34925,  2215,
3:56.40, 34918,  2190,
3:56.60, 34911,  2200,
3:56.80, 34903,  2156,
3:57.00, 34896,  1971,
3:57.20, 34889,  2271,
3:57.40, 34889,  2053,
3:57.60, 34880,  2142,
3:57.80, 34871,  2105,
3:58.00, 34862,  2300,
3:58.20, 34854,  2011,
3:58.40, 34854,  2066,
3:58.60, 34847,  2257,
3:58.80, 34840,  2190,
3:59.00, 34834,  2171,
3:59.20, 34828,  1948,
3:59.40, 34828,  2087,
3:59.60, 34822,  1859,
3:59.80, 34816,  1985,
4:00.00, 34810,  1969,
4:00.20, 34806,  2235,
4:00.40, 34805,  2214,
4:00.60, 34805,  1997,
4:00.80, 34806,  1980,
4:01.00, 34810,  2089,
4:01.20, 34812,  2080,
4:01.40, 34814,  1991,
4:01.60, 34814,  1933,
4:01.80, 34813,  1973,
4:02.00, 34816,  2020,
4:02.20, 34823,  1992,
4:02.40, 34828,  2075,
4:02.60, 34815,  2082,
4:02.80, 34815,  2120,
4:03.00, 34800,  2066,
4:03.20, 34782,  2383,
4:03.40, 34767,  2165,
4:03.60, 34769,  1929,
4:03.80, 34769,  2229,
4:04.00, 34765,  2137,
4:04.20, 34760,  2148,
4:04.40, 34753,  2028,
4:04.60, 34744,  2071,
4:04.80, 34744,  2072,
4:05.00, 34738,  2301,
4:05.20, 34731,  2369,
4:05.40, 34723,  2933,
4:05.60, 34715,  2579,
4:05.80, 34707,  2107,
4:06.00, 34707,  2004,
4:06.20, 34700,  2211,
4:06.40, 34696,  1990,
4:06.60, 34693,  1955,
4:06.80, 34691,  2187,
4:07.00, 34691,  2041,
4:07.20, 34689,  2404,
4:07.40, 34686,  2278,
4:07.60, 34682,  2313,
4:07.80, 34679,  2001,
4:08.00, 34675,  2174,
4:08.20, 34675,  2146,
4:08.40, 34674,  2082,
4:08.60, 34679,  2150,
4:08.80, 34688,  2169,
4:09.00, 34698,  2278,
4:09.20, 34698,  2258,
4:09.40, 34699,  2151,
4:09.60, 34688,  2055,
4:09.80, 34669,  2059,
4:10.00, 34652,  1999,
4:10.20, 34641,  2238,
4:10.40, 34641,  2207,
4:10.60, 34646,  2014,
4:10.80, 34648,  2639,
4:11.00, 34647,  2317,
4:11.20, 34646,  2828,
4:11.40, 34646,  2336,
4:11.60, 34637,  2027,
4:11.80, 34637,  1949,
4:12.00, 34644,  2410,
4:12.20, 34656,  2173,
4:12.40, 34656,  2079,
4:12.60, 34673,  1983,
4:12.80, 34694,  2219,
4:13.00, 34717,  2184,
4:13.20, 34742,  2069,
4:13.40, 34768,  1936,
4:13.60, 34768,  2329,
4:13.80, 34794,  1993,
4:14.00, 34818,  2777,
4:14.20, 34839,  2285,
4:14.40, 34853,  2207,
4:14.60, 34853,  1828,
4:14.80, 34862,  2512,
4:15.00, 34866,  2173,
4:15.20, 34867,  1812,
4:15.40, 34865,  1626,
4:15.60, 34860,  1827,
4:15.80, 34860,  2570,
4:16.00, 34853,  1717,
4:16.20, 34843,  1589,
4:16.40, 34833,  1776,
4:16.60, 34823,  1654,
4:16.80, 34823,  2038,
4:17.00, 34799,  1754,
4:17.20, 34768,  2218,
4:17.40, 34734,  2126,
4:17.60, 34710,  2326,
4:17.80, 34717,  2375,
4:18.00, 34717,  1839,
4:18.20, 34741,  1930,
4:18.40, 34761,  1968,
4:18.60, 34769,  1946,
4:18.80, 34759,  2419,
4:19.00, 34759,  2247,
4:19.20, 34747,  2495,
4:19.40, 34749,  2005,
4:19.60, 34749,  2145,
4:19.80, 34756,  2110,
4:20.00, 34756,  2254,
4:20.20, 34754,  2214,
4:20.40, 34743,  2235,
4:20.60, 34745,  2130,
4:20.80, 34784,  2175,
4:21.00, 34809,  2586,
4:21.20, 34809,  2430,
4:21.40, 34820,  2141,
4:21.60, 34818,  2215,
4:21.80, 34772,  2191,
4:22.00, 34751,  2120,
4:22.20, 34751,  2106,
4:22.40, 34741,  2057,
4:22.60, 34727,  2166,
4:22.80, 34714,  2157,
4:23.00, 34697,  2212,
4:23.20, 34685,  2026,
4:23.40, 34685,  2314,
4:23.60, 34686,  1964,
4:23.80, 34689,  2718,
4:24.00, 34690,  2259,
4:24.20, 34687,  2062,
4:24.40, 34687,  2067,
4:24.60, 34683,  2025,
4:24.80, 34679,  2126,
4:25.00, 34671,  2084,
4:25.20, 34678,  1978,
4:25.40, 34678,  2010,
4:25.60, 34695,  2027,
4:25.80, 34692,  2154,
4:26.00, 34686,  2000,
4:26.20, 34662,  1936,
4:26.40, 34625,  1957,
4:26.60, 34625,  2107,
4:26.80, 34604,  2285,
4:27.00, 34589,  2003,
4:27.20, 34581,  2098,
4:27.40, 34578,  2113,
4:27.60, 34578,  1890,
4:27.80, 34577,  2136,
4:28.00, 34577,  2142,
4:28.20, 34576,  2109,
4:28.40, 34574,  2193,
4:28.60, 34569,  2522,
4:28.80, 34569,  2090,
4:29.00, 34565,  2464,
4:29.20, 34560,  2306,
4:29.40, 34555,  1996,
4:29.60, 34552,  2158,
4:29.80, 34552,  2263,
4:30.00, 34550,  2222,
4:30.20, 34548,  2875,
4:30.40, 34546,  2270,
4:30.60, 34544,  2098,
4:30.80, 34541,  2672,
4:31.00, 34541,  2300,
4:31.20, 34539,  2044,
4:31.40, 34535,  1997,
4:31.60, 34532,  2213,
4:31.80, 34529,  1986,
4:32.00, 34529,  2204,
4:32.20, 34525,  2364,
4:32.40, 34521,  1981,
4:32.60, 34517,  2124,
4:32.80, 34511,  2112,
4:33.00, 34511,  2183,
4:33.20, 34504,  1886,
4:33.40, 34498,  2228,
4:33.60, 34492,  1896,
4:33.80, 34487,  2274,
4:34.00, 34486,  2396,
4:34.20, 34486,  2149,
4:34.40, 34487,  2106,
4:34.60, 34489,  2318,
4:34.80, 34494,  2105,
4:35.00, 34499,  1925,
4:35.20, 34499,  2225,
4:35.40, 34510,  1914,
4:35.60, 34526,  2448,
4:35.80, 34545,  2445,
4:36.00, 34565,  2029,
4:36.20, 34583,  2601,
4:36.40, 34583,  2102,
4:36.60, 34601,  1983,
4:36.80, 34619,  2104,
4:37.00, 34644,  2208,
4:37.20, 34677,  2074,
4:37.40, 34677,  2030,
4:37.60, 34717,  2128,
4:37.80, 34761,  2191,
4:38.00, 34805,  2072,
4:38.20, 34844,  2043,
4:38.40, 34844,  2114,
4:38.60, 34873,  2159,
4:38.80, 34894,  1913,
4:39.00, 34907,  2081,
4:39.20, 34912,  2093,
4:39.40, 34912,  1919,
4:39.60, 34912,  2134,
4:39.80, 34907,  1944,
4:40.00, 34897,  2087,
4:40.20, 34885,  1978,
4:40.40, 34874,  2713,
4:40.60, 34874,  2229,
4:40.80, 34862,  1930,
4:41.00, 34850,  2834,
4:41.20, 34843,  2347,
4:41.40, 34833,  2057,
4:41.60, 34821,  1972,
4:41.80, 34821,  2137,
4:42.00, 34809,  2009,
4:42.20, 34791,  2481,
4:42.40, 34775,  2037,
4:42.60, 34762,  2121,
4:42.80, 34762,  2305,
4:43.00, 34750,  2072,
4:43.20, 34741,  2255,
4:43.40, 34734,  2101,
4:43.60, 34727,  2054,
4:43.80, 34727,  2131,
4:44.00, 34721,  2027,
4:44.20, 34713,  2002,
4:44.40, 34703,  2013,
4:44.60, 34695,  2285,
4:44.80, 34688,  1973,
4:45.00, 34688,  2339,
4:45.20, 34683,  2247,
4:45.40, 34681,  2253,
4:45.60, 34680,  2079,
4:45.80, 34681,  1994,
4:46.00, 34681,  2394,
4:46.20, 34684,  1881,
4:46.40, 34687,  2180,
4:46.60, 34689,  2200,
4:46.80, 34691,  2244,
4:47.00, 34690,  2364,
4:47.20, 34690,  2002,
4:47.40, 34688,  2127,
4:47.60, 34685,  2175,
4:47.80, 34679,  1982,
4:48.00, 34672,  1948,
4:48.20, 34672,  2201,
4:48.40, 34665,  2175,
4:48.60, 34660,  2003,
4:48.80, 34657,  2172,
4:49.00, 34655,  1894,
4:49.20, 34654,  2003,
4:49.40, 34654,  2218,
4:49.60, 34651,  1913,
4:49.80, 34648,  2201,
4:50.00, 34644,  2122,
4:50.20, 34640,  2170,
4:50.40, 34640,  1953,
4:50.60, 34636,  2181,
4:50.80, 34636,  2165,
4:51.00, 34634,  1920,
4:51.20, 34630,  2184,
4:51.40, 34630,  1845,
4:51.60, 34625,  1948,
4:51.80, 34614,  2031,
4:52.00, 34605,  1926,
4:52.20, 34599,  2310,
4:52.40, 34596,  1961,
4:52.60, 34596,  1908,
4:52.80, 34592,  2161,
4:53.00, 34588,  2084,
4:53.20, 34584,  1973,
4:53.40, 34579,  2073,
4:53.60, 34579,  2096,
4:53.80, 34580,  1915,
4:54.00, 34585,  2246,
4:54.20, 34593,  2001,
4:54.40, 34605,  2638,
4:54.60, 34621,  2284,
4:54.80, 34621,  1956,
4:55.00, 34637,  2103,
4:55.20, 34652,  1994,
4:55.40, 34665,  2067,
4:55.60, 34674,  2111,
4:55.80, 34674,  2178,
4:56.00, 34678,  2144,
4:56.20, 34681,  2070,
4:56.40, 34681,  2139,
4:56.60, 34680,  2086,
4:56.80, 34680,  2326,
4:57.00, 34680,  2155,
4:57.20, 34680,  2031,
4:57.40, 34676,  2337,
4:57.60, 34671,  2077,
4:57.80, 34663,  2213,
4:58.00, 34663,  2417,
4:58.20, 34654,  2341,
4:58.40, 34650,  1967,
4:58.60, 34650,  2099,
4:58.80, 34654,  2150,
4:59.00, 34654,  1966,
4:59.20, 34661,  2229,
4:59.40, 34673,  2029,
4:59.60, 34686,  1935,
4:59.80, 34699,  2116,
5:00.00, 34711,  1907,
5:00.20, 34711,  2154,
5:00.40, 34720,  2094,
5:00.60, 34727,  2492,
5:00.80, 34732,  2097,
5:01.00, 34736,  2127,
5:01.20, 34736,  2186,
5:01.40, 34740,  2164,
5:01.60, 34742,  2302,
5:01.80, 34742,  2489,
5:02.00, 34741,  2135,
5:02.20, 34737,  1980,
5:02.40, 34737,  2193,
5:02.60, 34732,  2159,
5:02.80, 34725,  1974,
5:03.00, 34716,  2527,
5:03.20, 34708,  2157,
5:03.40, 34708,  1970,
5:03.60, 34701,  2858,
5:03.80, 34699,  2160,
5:04.00, 34705,  1957,
5:04.20, 34717,  2404,
5:04.40, 34717,  2172,
5:04.60, 34734,  1813,
5:04.80, 34754,  2123,
5:05.00, 34773,  2259,
5:05.20, 34788,  2017,
5:05.40, 34800,  2062,
5:05.60, 34800,  2132,
5:05.80, 34810,  2100,
5:06.00, 34817,  1975,
5:06.20, 34815,  2063,
5:06.40, 34812,  1986,
5:06.60, 34812,  1970,
5:06.80, 34798,  2327,
5:07.00, 34783,  1969,
5:07.20, 34771,  2294,
5:07.40, 34758,  2343,
5:07.60, 34745,  2083,
5:07.80, 34745,  2000,
5:08.00, 34728,  2173,
5:08.20, 34703,  2379,
5:08.40, 34674,  2057,
5:08.60, 34655,  2206,
5:08.80, 34655,  2089,
5:09.00, 34645,  2323,
5:09.20, 34655,  2119,
5:09.40, 34685,  2037,
5:09.60, 34717,  2163,
5:09.80, 34717,  2061,
5:10.00, 34747,  2244,
5:10.20, 34772,  2132,
5:10.40, 34786,  2254,
5:10.60, 34793,  2299,
5:10.80, 34795,  2115,
5:11.00, 34795,  2151,
5:11.20, 34791,  2203,
5:11.40, 34782,  2133,
5:11.60, 34765,  2319,
5:11.80, 34753,  2267,
5:12.00, 34753,  2982,
5:12.20, 34739,  2304,
5:12.40, 34725,  2093,
5:12.60, 34717,  2017,
5:12.80, 34702,  2432,
5:13.00, 34686,  2089,
5:13.20, 34686,  2007,
5:13.40, 34667,  2432,
5:13.60, 34651,  1975,
5:13.80, 34638,  2160,
5:14.00, 34627,  2244,
5:14.20, 34627,  2238,
5:14.40, 34623,  2283,
5:14.60, 34619,  2333,
5:14.80, 34613,  2247,
5:15.00, 34609,  1993,
5:15.20, 34604,  2247,
5:15.40, 34604,  2037,
5:15.60, 34599,  2053,
5:15.80, 34596,  1838,
5:16.00, 34593,  1884,
5:16.20, 34590,  2038,
5:16.40, 34590,  1797,
5:16.60, 34592,  2201,
5:16.80, 34595,  2129,
5:17.00, 34600,  1956,
5:17.20, 34604,  2017,
5:17.40, 34604,  2268,
5:17.60, 34604,  1852,
5:17.80, 34603,  2324,
5:18.00, 34601,  2246,
5:18.20, 34599,  2149,
5:18.40, 34597,  1971,
5:18.60, 34597,  2133,
5:18.80, 34593,  2037,
5:19.00, 34593,  1878,
5:19.20, 34597,  2181,
5:19.40, 34612,  2087,
5:19.60, 34612,  2076,
5:19.80, 34636,  1955,
5:20.00, 34666,  1903,
5:20.20, 34700,  2176,
5:20.40, 34732,  2116,
5:20.60, 34755,  2235,
5:20.80, 34755,  2301,
5:21.00, 34768,  2146,
5:21.20, 34768,  1810,
5:21.40, 34758,  1979,
5:21.60, 34746,  1983,
5:21.80, 34746,  2438,
5:22.00, 34733,  2070,
5:22.20, 34722,  2238,
5:22.40, 34712,  2218,
5:22.60, 34703,  2311,
5:22.80, 34691,  1409,
5:23.00, 34691,  2326,
5:23.20, 34679,  2424,
5:23.40, 34670,  1891,
5:23.60, 34666,  1815,
5:23.80, 34671,  1398,
5:24.00, 34671,  1847,
5:24.20, 34678,  1605,
5:24.40, 34685,  1789,
5:24.60, 34690,  2211,
5:24.80, 34699,  1884,
5:25.00, 34699,  2116,
5:25.20, 34720,  2105,
5:25.40, 34756,  2245,
5:25.60, 34806,  2134,
5:25.80, 34865,  2188,
5:26.00, 34926,  2192,
5:26.20, 34926,  1986,
5:26.40, 34982,  2191,
5:26.60, 35030,  2265,
5:26.80, 35068,  2106,
5:27.00, 35095,  2217,
5:27.20, 35095,  2301,
5:27.40, 35116,  2098,
5:27.60, 35131,  2022,
5:27.80, 35141,  2088,
5:28.00, 35146,  2073,
5:28.20, 35146,  2038,
5:28.40, 35146,  2115,
5:28.60, 35137,  2150,
5:28.80, 35124,  2268,
5:29.00, 35118,  1967,
5:29.20, 35106,  2807,
5:29.40, 35106,  2132,
5:29.60, 35090,  2151,
5:29.80, 35073,  2051,
5:30.00, 35046,  2125,
5:30.20, 35021,  2026,
5:30.40, 35021,  2285,
5:30.60, 35002,  2461,
5:30.80, 34985,  2165,
5:31.00, 34974,  2045,
5:31.20, 34969,  2053,
5:31.40, 34948,  2203,
5:31.60, 34948,  2194,
5:31.80, 34927,  2162,
5:32.00, 34910,  1995,
5:32.20, 34891,  1886,
5:32.40, 34886,  2370,
5:32.60, 34886,  2453,
5:32.80, 34877,  2125,
5:33.00, 34864,  2207,
5:33.20, 34855,  2042,
5:33.40, 34856,  2080,
5:33.60, 34867,  1797,
5:33.80, 34867,  1991,
5:34.00, 34879,  2492,
5:34.20, 34891,  2443,
5:34.40, 34900,  2063,
5:34.60, 34907,  2025,
5:34.80, 34907,  2172,
5:35.00, 34914,  1953,
5:35.20, 34923,  2114,
5:35.40, 34934,  2126,
5:35.60, 34951,  1993,
5:35.80, 34956,  1967,
5:36.00, 34956,  1950,
5:36.20, 34962,  1896,
5:36.40, 34968,  2073,
5:36.60, 34969,  2189,
5:36.80, 34983,  2016,
5:37.00, 34983,  2102,
5:37.20, 34989,  2430,
5:37.40, 34993,  2339,
5:37.60, 34990,  2744,
5:37.80, 34979,  2461,
5:38.00, 34979,  2345,
5:38.20, 34968,  2067,
5:38.40, 34954,  2349,
5:38.60, 34941,  2229,
5:38.80, 34930,  2138,
5:39.00, 34922,  1111,
5:39.20, 34922,  1540,
5:39.40, 34917,  2058,
5:39.60, 34917,  2197,
5:39.80, 34925,  2368,
5:40.00, 34943,  2407,
5:40.20, 34943,  2222,
5:40.40, 34973,  2198,
5:40.60, 35011,  2186,
5:40.80, 35051,  2522,
5:41.00, 35090,  2339,
5:41.20, 35122,  2346,
5:41.40, 35122,  2122,
5:41.60, 35147,  1946,
5:41.80, 35163,  2120,
5:42.00, 35172,  2014,
5:42.20, 35172,  2247,
5:42.40, 35172,  2146,
5:42.60, 35167,  2042,
5:42.80, 35157,  2106,
5:43.00, 35146,  2104,
5:43.20, 35140,  1959,
5:43.40, 35140,  1968,
5:43.60, 35142,  2273,
5:43.80, 35132,  2173,
5:44.00, 35119,  2099,
5:44.20, 35113,  2317,
5:44.40, 35109,  2310,
5:44.60, 35109,  2183,
5:44.80, 35124,  2091,
5:45.00, 35144,  2247,
5:45.20, 35156,  1950,
5:45.40, 35161,  2166,
5:45.60, 35161,  2038,
5:45.80, 35163,  2191,
5:46.00, 35163,  2233,
5:46.20, 35162,  2104,
5:46.40, 35148,  2196,
5:46.60, 35133,  2021,
5:46.80, 35133,  2066,
5:47.00, 35120,  2077,
5:47.20, 35106,  2230,
5:47.40, 35101,  2133,
5:47.60, 35092,  2442,
5:47.80, 35092,  2221,
5:48.00, 35078,  1944,
5:48.20, 35063,  2156,
5:48.40, 35053,  2135,
5:48.60, 35051,  2122,
5:48.80, 35050,  2072,
5:49.00, 35050,  1825,
5:49.20, 35056,  2120,
5:49.40, 35066,  1640,
5:49.60, 35071,  2320,
5:49.80, 35083,  2165,
5:50.00, 35083,  1561,
5:50.20, 35090,  2100,
5:50.40, 35097,  2058,
5:50.60, 35106,  2141,
5:50.80, 35116,  1856,
5:51.00, 35116,  2106,
5:51.20, 35127,  1779,
5:51.40, 35137,  1877,
5:51.60, 35144,  2132,
5:51.80, 35149,  2214,
5:52.00, 35150,  2428,
5:52.20, 35150,  1891,
5:52.40, 35148,  1473,
5:52.60, 35149,  2041,
5:52.80, 35156,  1114,
5:53.00, 35170,  2000,
5:53.20, 35170,   756,
5:53.40, 35192,   226,
5:53.60, 35226,  1281,
5:53.80, 35268,  1946,
5:54.00, 35310,  2383,
5:54.20, 35351,  2004,
5:54.40, 35351,  2212,
5:54.60, 35382,  2470,
5:54.80, 35409,  2346,
5:55.00, 35436,  2819,
5:55.20, 35464,  2308,
5:55.40, 35464,  2182,
5:55.60, 35489,  1836,
5:55.80, 35508,  2845,
5:56.00, 35517,  3979,
5:56.20, 35530,  3990,
5:56.40, 35572,  3876,
5:56.60, 35572,  2656,
5:56.80, 35635,  2255,
5:57.00, 35710,  1388,
5:57.20, 35771,  1601,
5:57.40, 35804,  1888,
5:57.60, 35804,  1423,
5:57.80, 35823,  2534,
5:58.00, 35848,  2857,
5:58.20, 35898,  3884,
5:58.40, 35963,  3940,
5:58.60, 35963,  2892,
5:58.80, 36031,  2439,
5:59.00, 36085,  1889,
5:59.20, 36111,  1675,
5:59.40, 36111,  1891,
5:59.60, 36098,  1844,
5:59.80, 36098,  1738,
6:00.00, 36076,  2008,
6:00.20, 36052,  2105,
6:00.40, 36017,  1857,
6:00.60, 35970,  1963,
6:00.80, 35970,  1832,
6:01.00, 35913,  2149,
6:01.20, 35853,  1894,
6:01.40, 35800,  2003,
6:01.60, 35755,  2081,
6:01.80, 35722,  2029,
6:02.00, 35722,  2171,
6:02.20, 35692,  1914,
6:02.40, 35664,  2031,
6:02.60, 35638,  1950,
6:02.80, 35614,  1999,
6:03.00, 35614,  1827,
6:03.20, 35594,  2040,
6:03.40, 35573,  2103,
6:03.60, 35552,  1947,
6:03.80, 35533,  2140,
6:04.00, 35533,  1840,
6:04.20, 35513,  2042,
6:04.40, 35495,  1912,
6:04.60, 35478,  2049,
6:04.80, 35460,  2048,
6:05.00, 35442,  1900,
6:05.20, 35442,  2090,
6:05.40, 35425,  2101,
6:05.60, 35409,  1970,
6:05.80, 35395,  1954,
6:06.00, 35381,  2009,
6:06.20, 35381,  1872,
6:06.40, 35368,  1884,
6:06.60, 35356,  1907,
6:06.80, 35344,  2187,
6:07.00, 35333,  1966,
6:07.20, 35322,  1967,
6:07.40, 35322,  1949,
6:07.60, 35312,  2025,
6:07.80, 35312,  2249,
6:08.00, 35321,  2141,
6:08.20, 35333,  2112,
6:08.40, 35333,  2359,
6:08.60, 35345,  2004,
6:08.80, 35350,  2249,
6:09.00, 35346,  2191,
6:09.20, 35339,  1997,
6:09.40, 35330,  2063,
6:09.60, 35330,  1864,
6:09.80, 35321,  1924,
6:10.00, 35314,  1977,
6:10.20, 35312,  2009,
6:10.40, 35319,  1618,
6:10.60, 35319,  1899,
6:10.80, 35332,  2082,
6:11.00, 35352,  2178,
6:11.20, 35376,  1966,
6:11.40, 35402,  2222,
6:11.60, 35402,  2110,
6:11.80, 35430,  1836,
