Time [Minutes],GSR  1 [arb],EKG  1 [Arb],Manual values
3:06.00, 38076,  2225,
3:06.20, 38075,  3289,
3:06.40, 38062,  2203,
3:06.60, 38045,  2088,
3:06.80, 38045,  2913,
3:07.00, 38027,  2179,
3:07.20, 38019,  2083,
3:07.40, 38024,  2878,
3:07.60, 38036,  2384,
3:07.80, 38036,  2261,
3:08.00, 38051,  2257,
3:08.20, 38067,  2334,
3:08.40, 38072,  2527,
3:08.60, 38068,  1877,
3:08.80, 38068,  2272,
3:09.00, 38063,  1925,
3:09.20, 38058,  1872,
3:09.40, 38061,  1980,
3:09.60, 38068,  2321,
3:09.80, 38070,  1783,
3:10.00, 38070,  2176,
3:10.20, 38066,  2600,
3:10.40, 38063,  1970,
3:10.60, 38065,  2168,
3:10.80, 38069,  1927,
3:11.00, 38069,  1867,
3:11.20, 38075,  2007,
3:11.40, 38082,  1987,
3:11.60, 38086,  1934,
3:11.80, 38093,  2224,
3:12.00, 38107,  1994,
3:12.20, 38107,  1892,
3:12.40, 38127,  2081,
3:12.60, 38148,  2072,
3:12.80, 38158,  2155,
3:13.00, 38156,  2111,
3:13.20, 38156,  2386,
3:13.40, 38146,  2282,
3:13.60, 38140,  2043,
3:13.80, 38142,  3155,
3:14.00, 38158,  2450,
3:14.20, 38175,  2082,
3:14.40, 38175,  2282,
3:14.60, 38179,  2340,
3:14.80, 38176,  2022,
3:15.00, 38163,  1900,
3:15.20, 38147,  2168,
3:15.40, 38147,  2001,
3:15.60, 38136,  2208,
3:15.80, 38131,  2348,
3:16.00, 38128,  2023,
3:16.20, 38128,  1879,
3:16.40, 38128,  2078,
3:16.60, 38132,  1877,
3:16.80, 38140,  2155,
3:17.00, 38148,  1911,
3:17.20, 38156,  2104,
3:17.40, 38160,  1888,
3:17.60, 38160,  2223,
3:17.80, 38158,  2252,
3:18.00, 38156,  1940,
3:18.20, 38155,  2751,
3:18.40, 38153,  2316,
3:18.60, 38153,  2287,
3:18.80, 38147,  2133,
3:19.00, 38139,  2027,
3:19.20, 38133,  2032,
3:19.40, 38131,  2010,
3:19.60, 38131,  2232,
3:19.80, 38136,  1518,
3:20.00, 38140,  1935,
3:20.20, 38138,  1981,
3:20.40, 38133,  1877,
3:20.60, 38123,  2164,
3:20.80, 38123,  2222,
3:21.00, 38116,  2084,
3:21.20, 38115,  2009,
3:21.40, 38119,  2209,
3:21.60, 38125,  1721,
3:21.80, 38125,  2333,
3:22.00, 38130,  2028,
3:22.20, 38131,  2219,
3:22.40, 38124,  1834,
3:22.60, 38114,  1857,
3:22.80, 38106,  1805,
3:23.00, 38106,  1970,
3:23.20, 38104,  2068,
3:23.40, 38109,  2224,
3:23.60, 38120,  3382,
3:23.80, 38131,  2282,
3:24.00, 38131,  2306,
3:24.20, 38138,  2322,
3:24.40, 38145,  2225,
3:24.60, 38152,  1997,
3:24.80, 38159,  1985,
3:25.00, 38165,  1980,
3:25.20, 38165,  1917,
3:25.40, 38169,  1955,
3:25.60, 38168,  2057,
3:25.80, 38163,  2218,
3:26.00, 38153,  1869,
3:26.20, 38153,  1983,
3:26.40, 38140,  2247,
3:26.60, 38125,  1776,
3:26.80, 38112,  1822,
3:27.00, 38105,  2135,
3:27.20, 38105,  1799,
3:27.40, 38104,  2250,
3:27.60, 38113,  1874,
3:27.80, 38126,  2265,
3:28.00, 38135,  2379,
3:28.20, 38140,  1950,
3:28.40, 38140,  2144,
3:28.60, 38139,  1986,
3:28.80, 38136,  1736,
3:29.00, 38137,  1913,
3:29.20, 38142,  1820,
3:29.40, 38142,  1962,
3:29.60, 38146,  2112,
3:29.80, 38150,  2017,
3:30.00, 38153,  2275,
3:30.20, 38154,  2027,
3:30.40, 38153,  1696,
3:30.60, 38153,  2126,
3:30.80, 38149,  1837,
3:31.00, 38143,  3006,
3:31.20, 38136,  2233,
3:31.40, 38130,  2056,
3:31.60, 38130,  1827,
3:31.80, 38121,  1993,
3:32.00, 38112,  2287,
3:32.20, 38105,  1919,
3:32.40, 38098,  1621,
3:32.60, 38094,  1577,
3:32.80, 38094,  1516,
3:33.00, 38089,  1734,
3:33.20, 38082,  3648,
3:33.40, 38078,  2479,
3:33.60, 38082,  1941,
3:33.80, 38082,  2322,
3:34.00, 38093,  2213,
3:34.20, 38108,  2038,
3:34.40, 38122,  2185,
3:34.60, 38131,  2398,
3:34.80, 38131,  1843,
3:35.00, 38138,  2265,
3:35.20, 38145,  2313,
3:35.40, 38153,  1872,
3:35.60, 38162,  2240,
3:35.80, 38170,  2255,
3:36.00, 38170,  2062,
3:36.20, 38179,  2088,
3:36.40, 38191,  2176,
3:36.60, 38203,  1855,
3:36.80, 38215,  1982,
3:37.00, 38215,  2102,
3:37.20, 38226,  2235,
3:37.40, 38233,  1977,
3:37.60, 38238,  2127,
3:37.80, 38241,  2278,
3:38.00, 38241,  2102,
3:38.20, 38243,  2119,
3:38.40, 38243,  2027,
3:38.60, 38244,  1950,
3:38.80, 38245,  1738,
3:39.00, 38246,  2150,
3:39.20, 38246,  1861,
3:39.40, 38245,  1746,
3:39.60, 38245,  1810,
3:39.80, 38242,  1686,
3:40.00, 38235,  2210,
3:40.20, 38235,  2091,
3:40.40, 38226,  2087,
3:40.60, 38217,  2347,
3:40.80, 38205,  2360,
3:41.00, 38197,  2251,
3:41.20, 38194,  1789,
3:41.40, 38194,  1760,
3:41.60, 38193,  1417,
3:41.80, 38196,  1592,
3:42.00, 38207,  2277,
3:42.20, 38215,  2131,
3:42.40, 38215,  2207,
3:42.60, 38221,  2076,
3:42.80, 38229,  2004,
3:43.00, 38230,  1656,
3:43.20, 38232,  1609,
3:43.40, 38228,  1635,
3:43.60, 38228,  2027,
3:43.80, 38218,  1917,
3:44.00, 38206,  1762,
3:44.20, 38193,  2258,
3:44.40, 38185,  1884,
3:44.60, 38185,  2084,
3:44.80, 38185,  2249,
3:45.00, 38190,  2878,
3:45.20, 38198,  2097,
3:45.40, 38205,  2123,
3:45.60, 38205,  2174,
3:45.80, 38214,  2099,
3:46.00, 38213,  2567,
3:46.20, 38204,  2963,
3:46.40, 38200,  2101,
3:46.60, 38191,  1896,
3:46.80, 38191,  1565,
3:47.00, 38193,  2455,
3:47.20, 38191,  2228,
3:47.40, 38173,  2122,
3:47.60, 38150,  2022,
3:47.80, 38150,  2068,
3:48.00, 38122,  2451,
3:48.20, 38105,  2229,
3:48.40, 38105,  2245,
3:48.60, 38113,  2142,
3:48.80, 38124,  1929,
3:49.00, 38124,  1663,
3:49.20, 38135,  1854,
3:49.40, 38146,  2351,
3:49.60, 38156,  2243,
3:49.80, 38166,  2055,
3:50.00, 38166,  2761,
3:50.20, 38171,  2443,
3:50.40, 38174,  1734,
3:50.60, 38176,  1890,
3:50.80, 38177,  2096,
3:51.00, 38183,  2150,
3:51.20, 38183,  2591,
3:51.40, 38184,  2503,
3:51.60, 38179,  2957,
3:51.80, 38172,  2601,
3:52.00, 38165,  1958,
3:52.20, 38165,  2421,
3:52.40, 38163,  2346,
3:52.60, 38157,  1964,
3:52.80, 38149,  3054,
3:53.00, 38140,  2179,
3:53.20, 38140,  2170,
3:53.40, 38130,  2281,
3:53.60, 38131,  2507,
3:53.80, 38127,  2169,
3:54.00, 38124,  1982,
3:54.20, 38118,  2386,
3:54.40, 38118,  2188,
3:54.60, 38114,  2032,
3:54.80, 38119,  2141,
3:55.00, 38123,  2128,
3:55.20, 38127,  1937,
3:55.40, 38127,  1881,
3:55.60, 38128,  2031,
3:55.80, 38129,  2064,
3:56.00, 38132,  2028,
3:56.20, 38137,  2072,
3:56.40, 38141,  1844,
3:56.60, 38141,  2326,
3:56.80, 38146,  2115,
3:57.00, 38150,  2442,
3:57.20, 38153,  2401,
3:57.40, 38156,  2073,
3:57.60, 38156,  3058,
3:57.80, 38156,  2126,
3:58.00, 38158,  1946,
3:58.20, 38162,  2078,
3:58.40, 38148,  2295,
3:58.60, 38148,  2091,
3:58.80, 38135,  2103,
3:59.00, 38114,  2119,
3:59.20, 38091,  1756,
3:59.40, 38090,  1838,
3:59.60, 38090,  2061,
3:59.80, 38090,  1870,
4:00.00, 38098,  2230,
4:00.20, 38109,  2061,
4:00.40, 38111,  2141,
4:00.60, 38103,  2163,
4:00.80, 38103,  2381,
4:01.00, 38088,  1883,
4:01.20, 38068,  1970,
4:01.40, 38058,  1987,
4:01.60, 38064,  2028,
4:01.80, 38078,  2074,
4:02.00, 38078,  1843,
4:02.20, 38097,  2173,
4:02.40, 38116,  1954,
4:02.60, 38125,  1946,
4:02.80, 38126,  1997,
4:03.00, 38126,  1677,
4:03.20, 38123,  1609,
4:03.40, 38113,  2139,
4:03.60, 38104,  1878,
4:03.80, 38096,  2195,
4:04.00, 38096,  2569,
4:04.20, 38091,  2186,
4:04.40, 38089,  2886,
4:04.60, 38090,  2371,
4:04.80, 38093,  1967,
4:05.00, 38095,  1705,
4:05.20, 38095,  2001,
4:05.40, 38096,  1959,
4:05.60, 38102,  1843,
4:05.80, 38105,  1947,
4:06.00, 38106,  1779,
4:06.20, 38106,  2100,
4:06.40, 38107,  1873,
4:06.60, 38103,  2098,
4:06.80, 38104,  2116,
4:07.00, 38108,  1948,
4:07.20, 38110,  2001,
4:07.40, 38110,  2064,
4:07.60, 38108,  2111,
4:07.80, 38107,  2172,
4:08.00, 38106,  1922,
4:08.20, 38110,  2094,
4:08.40, 38110,  2391,
4:08.60, 38119,  1949,
4:08.80, 38124,  2221,
4:09.00, 38123,  2420,
4:09.20, 38125,  2135,
4:09.40, 38125,  1877,
4:09.60, 38113,  2045,
4:09.80, 38100,  2195,
4:10.00, 38090,  1993,
4:10.20, 38081,  2294,
4:10.40, 38083,  2196,
4:10.60, 38083,  3342,
4:10.80, 38087,  2499,
4:11.00, 38095,  1834,
4:11.20, 38099,   605,
4:11.40, 38104,   814,
4:11.60, 38104,  3582,
4:11.80, 38107,  2648,
4:12.00, 38108,  1968,
4:12.20, 38108,  1903,
4:12.40, 38110,  1874,
4:12.60, 38120,  2413,
4:12.80, 38120,  1803,
4:13.00, 38132,  3814,
4:13.20, 38141,  2256,
4:13.40, 38150,  1832,
4:13.60, 38157,  2761,
4:13.80, 38157,  2323,
4:14.00, 38164,  1806,
4:14.20, 38170,  1580,
4:14.40, 38176,  2357,
4:14.60, 38186,  2556,
4:14.80, 38196,  2532,
4:15.00, 38196,  2574,
4:15.20, 38210,  2576,
4:15.40, 38225,  2669,
4:15.60, 38239,  2290,
4:15.80, 38252,  3084,
4:16.00, 38252,  2522,
4:16.20, 38265,  2404,
4:16.40, 38271,  2342,
4:16.60, 38274,  2407,
4:16.80, 38274,  2251,
4:17.00, 38274,  1966,
4:17.20, 38271,  1861,
4:17.40, 38270,  2013,
4:17.60, 38270,  1873,
4:17.80, 38270,  1941,
4:18.00, 38270,  2691,
4:18.20, 38270,  2106,
4:18.40, 38270,  1935,
4:18.60, 38270,  1960,
4:18.80, 38273,  2151,
4:19.00, 38279,  1969,
4:19.20, 38279,  1979,
4:19.40, 38287,  1994,
4:19.60, 38295,  2199,
4:19.80, 38300,  2461,
4:20.00, 38304,  2264,
4:20.20, 38308,  2224,
4:20.40, 38308,  2269,
4:20.60, 38312,  1994,
4:20.80, 38316,  2279,
4:21.00, 38319,  2225,
4:21.20, 38322,  2103,
4:21.40, 38322,  1688,
4:21.60, 38321,  2032,
4:21.80, 38321,  1684,
4:22.00, 38321,  1974,
4:22.20, 38321,  1861,
4:22.40, 38321,  1729,
4:22.60, 38320,  2080,
4:22.80, 38320,  1803,
4:23.00, 38321,  1978,
4:23.20, 38324,  1905,
4:23.40, 38328,  1957,
4:23.60, 38328,  2240,
4:23.80, 38330,  1814,
4:24.00, 38328,  3029,
4:24.20, 38323,  2353,
4:24.40, 38318,  2022,
4:24.60, 38318,  3054,
4:24.80, 38314,  2178,
4:25.00, 38312,  1939,
4:25.20, 38310,  2038,
4:25.40, 38313,  2009,
4:25.60, 38316,  1992,
4:25.80, 38316,  1920,
4:26.00, 38319,  2165,
4:26.20, 38323,  1928,
4:26.40, 38326,  2141,
4:26.60, 38328,  1882,
4:26.80, 38328,  1827,
4:27.00, 38332,  2121,
4:27.20, 38336,  1741,
4:27.40, 38339,  1707,
4:27.60, 38340,  2019,
4:27.80, 38340,  1924,
4:28.00, 38340,  2137,
4:28.20, 38337,  1809,
4:28.40, 38336,  2049,
4:28.60, 38339,  2495,
4:28.80, 38342,  1757,
4:29.00, 38342,  1716,
4:29.20, 38347,  1708,
4:29.40, 38347,  1837,
4:29.60, 38344,  1963,
4:29.80, 38340,  1719,
4:30.00, 38340,  1943,
4:30.20, 38334,  1867,
4:30.40, 38327,  2025,
4:30.60, 38319,  2039,
4:30.80, 38310,  1824,
4:31.00, 38300,  1998,
4:31.20, 38300,  1994,
4:31.40, 38288,  2338,
4:31.60, 38279,  2181,
4:31.80, 38276,  2169,
4:32.00, 38273,  1874,
4:32.20, 38273,  1897,
4:32.40, 38274,  1986,
4:32.60, 38284,  3231,
4:32.80, 38296,  2312,
4:33.00, 38306,  2396,
4:33.20, 38313,  2900,
4:33.40, 38313,  2328,
4:33.60, 38305,  1953,
4:33.80, 38284,  1933,
4:34.00, 38268,  1816,
4:34.20, 38254,  1958,
4:34.40, 38254,  2176,
4:34.60, 38245,  1816,
4:34.80, 38241,  1758,
4:35.00, 38268,  1701,
4:35.20, 38278,  2059,
4:35.40, 38278,  2697,
4:35.60, 38271,  2495,
4:35.80, 38270,  3407,
4:36.00, 38236,  2435,
4:36.20, 38213,  1828,
4:36.40, 38208,  2766,
4:36.60, 38208,  1993,
4:36.80, 38192,  1875,
4:37.00, 38177,  3294,
4:37.20, 38165,  2680,
4:37.40, 38155,  2428,
4:37.60, 38155,  3155,
4:37.80, 38154,  2492,
4:38.00, 38158,  2310,
4:38.20, 38158,  3306,
4:38.40, 38153,  2400,
4:38.60, 38138,  2430,
4:38.80, 38138,  3323,
4:39.00, 38124,  1998,
4:39.20, 38117,  2501,
4:39.40, 38112,  1619,
4:39.60, 38117,  1097,
4:39.80, 38117,  1404,
4:40.00, 38121,  1310,
4:40.20, 38124,  1781,
4:40.40, 38126,  1618,
4:40.60, 38116,  2233,
4:40.80, 38116,  1628,
4:41.00, 38106,  1489,
4:41.20, 38093,  1415,
4:41.40, 38086,  1446,
4:41.60, 38090,  1455,
4:41.80, 38097,  1713,
4:42.00, 38097,  1951,
4:42.20, 38108,  1980,
4:42.40, 38125,  2568,
4:42.60, 38155,  1977,
4:42.80, 38182,  1910,
4:43.00, 38182,  2781,
4:43.20, 38203,  2162,
4:43.40, 38217,  2074,
4:43.60, 38213,  2305,
4:43.80, 38213,  2445,
4:44.00, 38205,  2109,
4:44.20, 38205,  1471,
4:44.40, 38193,  1839,
4:44.60, 38179,  2432,
4:44.80, 38163,  2367,
4:45.00, 38158,  1696,
4:45.20, 38158,  2166,
4:45.40, 38154,  2527,
4:45.60, 38165,  2255,
4:45.80, 38179,  2080,
4:46.00, 38190,  2139,
4:46.20, 38190,  1828,
4:46.40, 38208,  1888,
4:46.60, 38213,  1894,
4:46.80, 38215,  2346,
4:47.00, 38222,  2110,
4:47.20, 38221,  1504,
4:47.40, 38221,  1849,
4:47.60, 38220,  1900,
4:47.80, 38205,  1653,
4:48.00, 38187,  1751,
4:48.20, 38187,  2022,
4:48.40, 38187,  2509,
4:48.60, 38197,  2320,
4:48.80, 38199,  1390,
4:49.00, 38198,  2105,
4:49.20, 38165,  1438,
4:49.40, 38111,  1568,
4:49.60, 38111,  1623,
4:49.80, 38077,  1681,
4:50.00, 38044,  1804,
4:50.20, 38024,  1856,
4:50.40, 38018,  1882,
4:50.60, 38018,  1787,
4:50.80, 38015,  1694,
4:51.00, 38015,  2146,
4:51.20, 38021,  2585,
4:51.40, 38026,  2573,
4:51.60, 38029,  3110,
4:51.80, 38029,  1822,
4:52.00, 38032,  2864,
4:52.20, 37990,  2428,
4:52.40, 37921,  2090,
4:52.60, 37830,  2194,
4:52.80, 37830,  2284,
4:53.00, 37685,  2368,
4:53.20, 37549,  2334,
4:53.40, 37435,  2202,
4:53.60, 37347,  2264,
4:53.80, 37347,  2597,
4:54.00, 37321,  2444,
4:54.20, 37334,  2262,
4:54.40, 37356,  2128,
4:54.60, 37381,  1992,
4:54.80, 37407,  2731,
4:55.00, 37407,  2106,
4:55.20, 37433,  1796,
4:55.40, 37459,  1877,
4:55.60, 37482,  2021,
4:55.80, 37498,  2022,
4:56.00, 37498,  1747,
4:56.20, 37518,  1864,
4:56.40, 37535,  1775,
4:56.60, 37558,  1678,
4:56.80, 37579,  1826,
4:57.00, 37597,  2137,
4:57.20, 37597,  2085,
4:57.40, 37623,  2177,
4:57.60, 37642,  1835,
4:57.80, 37664,  1973,
4:58.00, 37689,  2783,
4:58.20, 37689,  2114,
4:58.40, 37723,  2067,
4:58.60, 37747,  1876,
4:58.80, 37756,  1348,
4:59.00, 37752,  1684,
4:59.20, 37752,  2026,
4:59.40, 37733,  2555,
4:59.60, 37722,  2110,
4:59.80, 37727,  1739,
5:00.00, 37733,  2043,
5:00.20, 37729,  1713,
5:00.40, 37729,  1849,
5:00.60, 37724,  1151,
5:00.80, 37722,  1418,
5:01.00, 37733,  1943,
5:01.20, 37749,  1920,
5:01.40, 37749,  2121,
5:01.60, 37762,  2424,
5:01.80, 37768,  2247,
5:02.00, 37761,  1517,
5:02.20, 37755,  1799,
5:02.40, 37744,  1981,
5:02.60, 37744,  2142,
5:02.80, 37718,  2857,
5:03.00, 37689,  2468,
5:03.20, 37662,  2264,
5:03.40, 37654,  2601,
5:03.60, 37654,  2487,
5:03.80, 37664,  2466,
5:04.00, 37664,  2437,
5:04.20, 37656,  2312,
5:04.40, 37639,  2016,
5:04.60, 37639,  2270,
5:04.80, 37631,  2072,
5:05.00, 37646,  1911,
5:05.20, 37667,  1933,
5:05.40, 37685,  1979,
5:05.60, 37689,  1688,
5:05.80, 37689,  1926,
5:06.00, 37685,  2052,
5:06.20, 37684,  1855,
5:06.40, 37682,  1909,
5:06.60, 37684,  1964,
5:06.80, 37684,  1969,
5:07.00, 37686,  1742,
5:07.20, 37689,  1897,
5:07.40, 37691,  2127,
5:07.60, 37692,  2312,
5:07.80, 37693,  2419,
5:08.00, 37693,  2839,
5:08.20, 37692,  2155,
5:08.40, 37696,  2106,
5:08.60, 37708,  2466,
5:08.80, 37693,  2062,
5:09.00, 37693,  2083,
5:09.20, 37678,  2110,
5:09.40, 37633,  2179,
5:09.60, 37560,  2008,
5:09.80, 37510,  2007,
5:10.00, 37461,  2048,
5:10.20, 37461,  2001,
5:10.40, 37444,  1815,
5:10.60, 37455,  2480,
5:10.80, 37477,  2217,
5:11.00, 37504,  2089,
5:11.20, 37504,  2570,
5:11.40, 37532,  2715,
5:11.60, 37555,  2378,
5:11.80, 37576,  1862,
5:12.00, 37594,  1667,
5:12.20, 37594,  1716,
5:12.40, 37608,  2474,
5:12.60, 37616,  1707,
5:12.80, 37618,  1790,
5:13.00, 37613,  1935,
5:13.20, 37609,  2724,
5:13.40, 37609,  1388,
5:13.60, 37609,  1440,
5:13.80, 37592,  2407,
5:14.00, 37575,  1707,
5:14.20, 37562,  1797,
5:14.40, 37562,  1898,
5:14.60, 37544,  1861,
5:14.80, 37548,  2135,
5:15.00, 37572,  3352,
5:15.20, 37577,  2328,
5:15.40, 37589,  1923,
5:15.60, 37589,  1887,
5:15.80, 37609,  1664,
5:16.00, 37622,  1547,
5:16.20, 37667,  1767,
5:16.40, 37695,  1975,
5:16.60, 37695,  2273,
5:16.80, 37716,  1924,
5:17.00, 37731,  1782,
5:17.20, 37730,  1990,
5:17.40, 37754,  1892,
5:17.60, 37754,  1850,
5:17.80, 37767,  2029,
5:18.00, 37779,  1995,
5:18.20, 37796,  2126,
5:18.40, 37798,  1830,
5:18.60, 37812,  1786,
5:18.80, 37812,  2129,
5:19.00, 37821,  2222,
5:19.20, 37824,  2051,
5:19.40, 37834,  1987,
5:19.60, 37845,  2022,
5:19.80, 37845,  1941,
5:20.00, 37848,  2437,
5:20.20, 37850,  2216,
5:20.40, 37855,  2058,
5:20.60, 37852,  2226,
5:20.80, 37854,  2206,
5:21.00, 37854,  2130,
5:21.20, 37855,  2083,
5:21.40, 37852,  2274,
5:21.60, 37842,  2095,
5:21.80, 37838,  2500,
5:22.00, 37838,  2495,
5:22.20, 37836,  2046,
5:22.40, 37833,  2250,
5:22.60, 37834,  2202,
5:22.80, 37834,  2110,
5:23.00, 37834,  2304,
5:23.20, 37833,  2330,
5:23.40, 37837,  1877,
5:23.60, 37846,  1889,
5:23.80, 37851,  2207,
5:24.00, 37852,  1828,
5:24.20, 37852,  1774,
5:24.40, 37852,  1791,
5:24.60, 37843,  1766,
5:24.80, 37834,  1950,
5:25.00, 37821,  2782,
5:25.20, 37821,  2495,
5:25.40, 37814,  2283,
5:25.60, 37811,  2033,
5:25.80, 37811,  1902,
5:26.00, 37820,  2753,
5:26.20, 37817,  1859,
5:26.40, 37817,  2346,
5:26.60, 37822,  2490,
5:26.80, 37823,  2422,
5:27.00, 37820,  2134,
5:27.20, 37821,  1844,
5:27.40, 37821,  2072,
5:27.60, 37817,  2339,
5:27.80, 37818,  1698,
5:28.00, 37818,  2085,
5:28.20, 37818,  2214,
5:28.40, 37812,  1932,
5:28.60, 37812,  2003,
5:28.80, 37805,  2273,
5:29.00, 37797,  2010,
5:29.20, 37784,  2071,
5:29.40, 37775,  2012,
5:29.60, 37775,  1979,
5:29.80, 37772,  2208,
5:30.00, 37774,  1866,
5:30.20, 37782,  1808,
5:30.40, 37793,  2191,
5:30.60, 37793,  2138,
5:30.80, 37801,  1895,
5:31.00, 37807,  2053,
5:31.20, 37812,  2334,
5:31.40, 37816,  2363,
5:31.60, 37822,  1961,
5:31.80, 37822,  1684,
5:32.00, 37830,  2225,
5:32.20, 37843,  2020,
5:32.40, 37853,  2443,
5:32.60, 37867,  2264,
5:32.80, 37867,  3287,
5:33.00, 37886,  2470,
5:33.20, 37899,  2072,
5:33.40, 37912,  1944,
5:33.60, 37915,  2178,
5:33.80, 37912,  2067,
5:34.00, 37912,  2021,
5:34.20, 37912,  1687,
5:34.40, 37914,  1819,
5:34.60, 37927,  2185,
5:34.80, 37952,  1904,
5:35.00, 37952,  2338,
5:35.20, 37972,  2212,
5:35.40, 37987,  1805,
5:35.60, 37985,  1943,
5:35.80, 37972,  1894,
5:36.00, 37972,  1918,
5:36.20, 37959,  2306,
5:36.40, 37953,  1945,
5:36.60, 37963,  1901,
5:36.80, 37975,  2152,
5:37.00, 37985,  2586,
5:37.20, 37985,  2182,
5:37.40, 37989,  2500,
5:37.60, 37986,  1822,
5:37.80, 37975,  1843,
5:38.00, 37967,  2298,
5:38.20, 37967,  1908,
5:38.40, 37961,  2085,
5:38.60, 37959,  2319,
5:38.80, 37962,  1935,
5:39.00, 37966,  2140,
5:39.20, 37972,  2168,
5:39.40, 37972,  1518,
5:39.60, 37975,  1815,
5:39.80, 37969,  2142,
5:40.00, 37972,  1952,
5:40.20, 37972,  2373,
5:40.40, 37972,  2671,
5:40.60, 37974,  2268,
5:40.80, 37986,  2091,
5:41.00, 37989,  2383,
5:41.20, 37989,  1994,
5:41.40, 37989,  2006,
5:41.60, 37989,  2062,
5:41.80, 37984,  1898,
5:42.00, 37979,  1950,
5:42.20, 37973,  1965,
5:42.40, 37977,  2079,
5:42.60, 37977,  2246,
5:42.80, 37986,  2191,
5:43.00, 38002,  2134,
5:43.20, 38019,  2199,
5:43.40, 38022,  2054,
5:43.60, 38022,  1911,
5:43.80, 38027,  1954,
5:44.00, 38026,  2056,
5:44.20, 38025,  2022,
5:44.40, 38030,  2059,
5:44.60, 38032,  1975,
5:44.80, 38032,  2103,
5:45.00, 38036,  2166,
5:45.20, 38046,  2080,
5:45.40, 38051,  1915,
5:45.60, 38059,  2145,
5:45.80, 38059,  1962,
5:46.00, 38064,  1973,
5:46.20, 38058,  2258,
5:46.40, 38048,  2000,
5:46.60, 38038,  2118,
5:46.80, 38048,  2146,
5:47.00, 38048,  1918,
5:47.20, 38050,  2140,
5:47.40, 38061,  1991,
5:47.60, 38071,  2138,
5:47.80, 38060,  2443,
5:48.00, 38060,  2117,
5:48.20, 38065,  2842,
5:48.40, 38067,  2329,
5:48.60, 38070,  2049,
5:48.80, 38073,  2078,
5:49.00, 38073,  2101,
5:49.20, 38079,  1994,
5:49.40, 38087,  2323,
5:49.60, 38095,  1859,
5:49.80, 38102,  2000,
5:50.00, 38104,  2047,
5:50.20, 38104,  1949,
5:50.40, 38100,  2050,
5:50.60, 38090,  2086,
5:50.80, 38079,  2022,
5:51.00, 38069,  2024,
5:51.20, 38069,  2066,
5:51.40, 38068,  2174,
5:51.60, 38069,  2044,
5:51.80, 38071,  1993,
5:52.00, 38073,  1933,
5:52.20, 38074,  2187,
5:52.40, 38074,  2382,
5:52.60, 38077,  2116,
5:52.80, 38077,  1777,
5:53.00, 38078,  2340,
5:53.20, 38076,  2092,
5:53.40, 38076,  2216,
5:53.60, 38075,  2042,
5:53.80, 38078,  2047,
5:54.00, 38083,  2145,
5:54.20, 38089,  2022,
5:54.40, 38089,  1954,
5:54.60, 38091,  1806,
5:54.80, 38093,  1895,
5:55.00, 38088,  2016,
5:55.20, 38076,  2360,
5:55.40, 38065,  2081,
5:55.60, 38065,  2088,
5:55.80, 38058,  2184,
5:56.00, 38049,  1887,
5:56.20, 38047,  1765,
5:56.40, 38036,  2215,
5:56.60, 38036,  2008,
5:56.80, 38020,  1974,
5:57.00, 38010,  2231,
5:57.20, 38002,  2165,
5:57.40, 37997,  1997,
5:57.60, 37998,  2172,
5:57.80, 37998,  1832,
5:58.00, 38000,  2085,
5:58.20, 38004,  2034,
5:58.40, 38009,  1881,
5:58.60, 38010,  2101,
5:58.80, 38010,  1944,
5:59.00, 38009,  1930,
5:59.20, 38009,  2336,
5:59.40, 38011,  1949,
5:59.60, 38016,  2466,
5:59.80, 38016,  2229,
6:00.00, 38021,  1967,
6:00.20, 38025,  2128,
6:00.40, 38027,  2033,
6:00.60, 38027,  1876,
6:00.80, 38026,  2039,
6:01.00, 38026,  2031,
6:01.20, 38025,  2165,
6:01.40, 38024,  2185,
6:01.60, 38021,  2264,
6:01.80, 38017,  2408,
6:02.00, 38017,  2017,
6:02.20, 38012,  3267,
6:02.40, 38010,  2514,
6:02.60, 38006,  1962,
6:02.80, 38000,  2019,
6:03.00, 37996,  2061,
6:03.20, 37996,  1977,
6:03.40, 37987,  2055,
6:03.60, 37980,  1942,
6:03.80, 37979,  2089,
6:04.00, 37982,  1981,
6:04.20, 37982,  2592,
6:04.40, 37987,  2257,
6:04.60, 37998,  1956,
6:04.80, 38009,  1758,
6:05.00, 38017,  2106,
6:05.20, 38023,  1983,
6:05.40, 38023,  2029,
6:05.60, 38027,  1965,
6:05.80, 38028,  1927,
6:06.00, 38028,  1993,
6:06.20, 38029,  2916,
6:06.40, 38029,  2369,
6:06.60, 38031,  2049,
6:06.80, 38029,  2154,
6:07.00, 38027,  2004,
6:07.20, 38022,  1921,
6:07.40, 38022,  2032,
6:07.60, 38016,  2470,
6:07.80, 38015,  2404,
6:08.00, 38014,  2093,
6:08.20, 38012,  2111,
6:08.40, 38011,  2056,
6:08.60, 38011,  2101,
6:08.80, 38008,  2198,
6:09.00, 38002,  2360,
6:09.20, 38001,  2420,
6:09.40, 38004,  2100,
6:09.60, 38004,  2020,
6:09.80, 38008,  1966,
6:10.00, 38010,  1933,
6:10.20, 38005,  2072,
6:10.40, 37993,  2043,
6:10.60, 37982,  2130,
6:10.80, 37982,  2036,
6:11.00, 37975,  2043,
6:11.20, 37975,  2306,
6:11.40, 37980,  2121,
6:11.60, 37986,  2202,
6:11.80, 37986,  2236,
6:12.00, 37990,  1920,
