Time [Minutes],GSR  1 [arb],EKG  1 [Arb],Manual values
3:06.00, 35866,  2120,
3:06.20, 35851,  1949,
3:06.40, 35837,  1961,
3:06.60, 35824,  2092,
3:06.80, 35824,  2050,
3:07.00, 35811,  2100,
3:07.20, 35798,  1964,
3:07.40, 35783,  2058,
3:07.60, 35768,  2057,
3:07.80, 35752,  2283,
3:08.00, 35752,  2007,
3:08.20, 35737,  2117,
3:08.40, 35722,  3042,
3:08.60, 35709,  2394,
3:08.80, 35697,  2010,
3:09.00, 35697,  2045,
3:09.20, 35686,  2003,
3:09.40, 35675,  2452,
3:09.60, 35665,  2044,
3:09.80, 35655,  2152,
3:10.00, 35644,  1997,
3:10.20, 35644,  2316,
3:10.40, 35632,  2114,
3:10.60, 35620,  3988,
3:10.80, 35626,  3837,
3:11.00, 35654,  2433,
3:11.20, 35654,  1668,
3:11.40, 35696,   680,
3:11.60, 35753,   522,
3:11.80, 35801,  3525,
3:12.00, 35836,   642,
3:12.20, 35836,   245,
3:12.40, 35862,  2283,
3:12.60, 35878,  1237,
3:12.80, 35886,  2328,
3:13.00, 35885,  1798,
3:13.20, 35874,  1896,
3:13.40, 35874,  2133,
3:13.60, 35852,  2238,
3:13.80, 35830,  1982,
3:14.00, 35825,  1408,
3:14.20, 35846,  3942,
3:14.40, 35846,  3998,
3:14.60, 35860,  2795,
3:14.80, 35868,  1784,
3:15.00, 35867,  1747,
3:15.20, 35848,  1737,
3:15.40, 35846,  2355,
3:15.60, 35846,  2596,
3:15.80, 35850,  2161,
3:16.00, 35876,  1758,
3:16.20, 35896,  1890,
3:16.40, 35886,  1990,
3:16.60, 35886,  1841,
3:16.80, 35894,  1670,
3:17.00, 35856,  1873,
3:17.20, 35774,  2444,
3:17.40, 35720,  1999,
3:17.60, 35720,  2408,
3:17.80, 35603,  1833,
3:18.00, 35491,  1865,
3:18.20, 35447,  3308,
3:18.40, 35416,  2164,
3:18.60, 35449,  1746,
3:18.80, 35449,   465,
3:19.00, 35510,   150,
3:19.20, 35540,  3547,
3:19.40, 35544,  2940,
3:19.60, 35533,  3240,
3:19.80, 35533,  2518,
3:20.00, 35513,  2007,
3:20.20, 35500,  1850,
3:20.40, 35503,  1205,
3:20.60, 35508,   617,
3:20.80, 35532,  1508,
3:21.00, 35532,  2144,
3:21.20, 35556,  3689,
3:21.40, 35570,  2342,
3:21.60, 35569,  2398,
3:21.80, 35539,  2367,
3:22.00, 35539,  2893,
3:22.20, 35501,  3230,
3:22.40, 35506,  2157,
3:22.60, 35531,  2128,
3:22.80, 35532,  1929,
3:23.00, 35538,  1809,
3:23.20, 35538,  1995,
3:23.40, 35517,  1842,
3:23.60, 35495,  2356,
3:23.80, 35499,  2037,
3:24.00, 35498,  1945,
3:24.20, 35498,  2422,
3:24.40, 35492,  2037,
3:24.60, 35490,  2221,
3:24.80, 35502,  1958,
3:25.00, 35526,  1963,
3:25.20, 35526,  2023,
3:25.40, 35546,  1820,
3:25.60, 35552,  2053,
3:25.80, 35549,  1796,
3:26.00, 35543,  1684,
3:26.20, 35535,  4011,
3:26.40, 35535,  4018,
3:26.60, 35511,  4018,
3:26.80, 35459,  4000,
3:27.00, 35388,  3213,
3:27.20, 35286,  1660,
3:27.40, 35286,  1110,
3:27.60, 35173,  1198,
3:27.80, 35071,  1727,
3:28.00, 34980,    78,
3:28.20, 34922,    16,
3:28.40, 34914,    19,
3:28.60, 34914,    16,
3:28.80, 34941,    23,
3:29.00, 34993,    23,
3:29.20, 35071,    41,
3:29.40, 35146,  1038,
3:29.60, 35146,  1944,
3:29.80, 35219,   928,
3:30.00, 35298,  1453,
3:30.20, 35366,  3038,
3:30.40, 35436,  1572,
3:30.60, 35436,  2909,
3:30.80, 35498,  2600,
3:31.00, 35551,  3095,
3:31.20, 35602,  2293,
3:31.40, 35635,  3809,
3:31.60, 35662,  3361,
3:31.80, 35662,  2298,
3:32.00, 35676,  1708,
3:32.20, 35670,  1633,
3:32.40, 35646,  1837,
3:32.60, 35616,  1943,
3:32.80, 35616,  1868,
3:33.00, 35577,  2180,
3:33.20, 35542,  2127,
3:33.40, 35521,  2019,
3:33.60, 35510,  2040,
3:33.80, 35514,  2178,
3:34.00, 35514,  1737,
3:34.20, 35534,  3955,
3:34.40, 35534,  2859,
3:34.60, 35544,  2263,
3:34.80, 35551,  3167,
3:35.00, 35551,  1894,
3:35.20, 35557,  1973,
3:35.40, 35602,  2445,
3:35.60, 35641,  3067,
3:35.80, 35680,  1818,
3:36.00, 35712,  2038,
3:36.20, 35712,  1901,
3:36.40, 35723,  1815,
3:36.60, 35725,  2721,
3:36.80, 35724,  2108,
3:37.00, 35705,  1344,
3:37.20, 35705,  2041,
3:37.40, 35688,  1988,
3:37.60, 35676,  2187,
3:37.80, 35664,  1995,
3:38.00, 35665,  1396,
3:38.20, 35665,  1507,
3:38.40, 35653,  1610,
3:38.60, 35624,  2574,
3:38.80, 35584,  1299,
3:39.00, 35539,  2141,
3:39.20, 35496,  3992,
3:39.40, 35496,  2831,
3:39.60, 35462,  2169,
3:39.80, 35434,  3269,
3:40.00, 35409,  3979,
3:40.20, 35393,  3035,
3:40.40, 35393,  2282,
3:40.60, 35380,  1936,
3:40.80, 35382,  2960,
3:41.00, 35383,  2136,
3:41.20, 35394,  2040,
3:41.40, 35414,  2812,
3:41.60, 35414,  3923,
3:41.80, 35418,  2619,
3:42.00, 35429,  1974,
3:42.20, 35429,  1968,
3:42.40, 35416,  1954,
3:42.60, 35416,  2152,
3:42.80, 35404,  1933,
3:43.00, 35386,  1978,
3:43.20, 35367,   801,
3:43.40, 35347,  1056,
3:43.60, 35347,  1591,
3:43.80, 35335,  2562,
3:44.00, 35333,  1683,
3:44.20, 35341,  2285,
3:44.40, 35355,  3057,
3:44.60, 35368,  2276,
3:44.80, 35368,  2544,
3:45.00, 35363,  2010,
3:45.20, 35347,  1916,
3:45.40, 35327,  2119,
3:45.60, 35310,  1756,
3:45.80, 35310,  1797,
3:46.00, 35302,  1758,
3:46.20, 35300,  1871,
3:46.40, 35299,  1946,
3:46.60, 35296,  1850,
3:46.80, 35293,  2169,
3:47.00, 35293,  1803,
3:47.20, 35294,  1957,
3:47.40, 35282,  1920,
3:47.60, 35274,  2253,
3:47.80, 35267,  1973,
3:48.00, 35267,  2071,
3:48.20, 35253,  2147,
3:48.40, 35244,  1898,
3:48.60, 35232,  1992,
3:48.80, 35219,  2710,
3:49.00, 35219,  2382,
3:49.20, 35211,  1910,
3:49.40, 35203,  2095,
3:49.60, 35193,  1916,
3:49.80, 35182,  1923,
3:50.00, 35168,  1904,
3:50.20, 35168,  2039,
3:50.40, 35184,  2068,
3:50.60, 35200,  1920,
3:50.80, 35202,  1946,
3:51.00, 35197,  2087,
3:51.20, 35197,  2103,
3:51.40, 35164,  1856,
3:51.60, 35139,  1987,
3:51.80, 35131,  2111,
3:52.00, 35111,  2307,
3:52.20, 35065,  2153,
3:52.40, 35065,  2299,
3:52.60, 35005,  2244,
3:52.80, 34939,  1991,
3:53.00, 34883,  2030,
3:53.20, 34853,  2159,
3:53.40, 34853,  1955,
3:53.60, 34829,  1709,
3:53.80, 34793,  2196,
3:54.00, 34751,  2269,
3:54.20, 34737,  1983,
3:54.40, 34764,  1956,
3:54.60, 34764,  2131,
3:54.80, 34840,  3180,
3:55.00, 34965,  2621,
3:55.20, 35109,  2223,
3:55.40, 35248,  2258,
3:55.60, 35248,  2245,
3:55.80, 35384,  1952,
3:56.00, 35509,  1972,
3:56.20, 35612,  1863,
3:56.40, 35688,  2167,
3:56.60, 35688,  2058,
3:56.80, 35743,  1947,
3:57.00, 35778,  2333,
3:57.20, 35798,  2025,
3:57.40, 35805,  1928,
3:57.60, 35800,  2167,
3:57.80, 35800,  1972,
3:58.00, 35787,  1864,
3:58.20, 35768,  1991,
3:58.40, 35745,  2079,
3:58.60, 35719,  1992,
3:58.80, 35719,  2460,
3:59.00, 35694,  2167,
3:59.20, 35651,  1890,
3:59.40, 35528,  1793,
3:59.60, 35382,  1924,
3:59.80, 35287,  3334,
4:00.00, 35287,  2118,
4:00.20, 35272,  1783,
4:00.40, 35372,  2000,
4:00.60, 35513,  2003,
4:00.80, 35586,  2054,
4:01.00, 35586,  1636,
4:01.20, 35585,  1829,
4:01.40, 35573,  1915,
4:01.60, 35564,  1866,
4:01.80, 35578,  2003,
4:02.00, 35610,  2036,
4:02.20, 35610,  2468,
4:02.40, 35620,  2592,
4:02.60, 35616,  2211,
4:02.80, 35606,  1849,
4:03.00, 35595,  1923,
4:03.20, 35595,  2309,
4:03.40, 35568,  2133,
4:03.60, 35498,  1680,
4:03.80, 35384,  2619,
4:04.00, 35244,  2103,
4:04.20, 35244,  2575,
4:04.40, 35112,  1834,
4:04.60, 35029,    45,
4:04.80, 35035,  3952,
4:05.00, 35102,  1668,
4:05.20, 35188,   890,
4:05.40, 35188,  2350,
4:05.60, 35270,  2020,
4:05.80, 35313,  1700,
4:06.00, 35334,  3440,
4:06.20, 35355,  3971,
4:06.40, 35355,  3331,
4:06.60, 35376,  3949,
4:06.80, 35417,  1718,
4:07.00, 35445,  3070,
4:07.20, 35480,   924,
4:07.40, 35531,    26,
4:07.60, 35531,    46,
4:07.80, 35575,   871,
4:08.00, 35635,  1557,
4:08.20, 35699,  1707,
4:08.40, 35766,  1798,
4:08.60, 35766,  3202,
4:08.80, 35827,  2072,
4:09.00, 35864,  1868,
4:09.20, 35886,  2568,
4:09.40, 35876,   389,
4:09.60, 35876,  1267,
4:09.80, 35838,  1715,
4:10.00, 35805,  2050,
4:10.20, 35771,  2023,
4:10.40, 35751,  1873,
4:10.60, 35750,  3061,
4:10.80, 35750,  3977,
4:11.00, 35737,  2213,
4:11.20, 35691,  2001,
4:11.40, 35630,  2111,
4:11.60, 35565,  3010,
4:11.80, 35565,  2444,
4:12.00, 35525,  2403,
4:12.20, 35527,  3285,
4:12.40, 35551,  2522,
4:12.60, 35593,  2288,
4:12.80, 35629,  1951,
4:13.00, 35629,  2265,
4:13.20, 35641,  4011,
4:13.40, 35590,  3985,
4:13.60, 35477,   332,
4:13.80, 35349,    41,
4:14.00, 35349,    34,
4:14.20, 35229,    25,
4:14.40, 35160,   199,
4:14.60, 35139,   921,
4:14.80, 35131,  1277,
4:15.00, 35127,  1827,
4:15.20, 35127,  1784,
4:15.40, 35124,  1847,
4:15.60, 35124,  2425,
4:15.80, 35129,  3357,
4:16.00, 35136,  2141,
4:16.20, 35136,    38,
4:16.40, 35148,    77,
4:16.60, 35165,    42,
4:16.80, 35195,   823,
4:17.00, 35242,  1999,
4:17.20, 35242,  2628,
4:17.40, 35298,  2479,
4:17.60, 35353,  3238,
4:17.80, 35395,  3998,
4:18.00, 35420,  3989,
4:18.20, 35434,  3257,
4:18.40, 35434,   491,
4:18.60, 35423,  2436,
4:18.80, 35406,   822,
4:19.00, 35391,  2696,
4:19.20, 35417,  2453,
4:19.40, 35417,  2932,
4:19.60, 35514,  2522,
4:19.80, 35663,  4004,
4:20.00, 35832,  3279,
4:20.20, 35941,  3963,
4:20.40, 35967,  2431,
4:20.60, 35967,  1938,
4:20.80, 35920,  1777,
4:21.00, 35838,  1689,
4:21.20, 35768,  1688,
4:21.40, 35724,  1422,
4:21.60, 35724,  1583,
4:21.80, 35703,  2474,
4:22.00, 35703,  2243,
4:22.20, 35734,  2235,
4:22.40, 35789,  2004,
4:22.60, 35789,  3381,
4:22.80, 35858,  2331,
4:23.00, 35904,  3268,
4:23.20, 35883,  2971,
4:23.40, 35812,  2086,
4:23.60, 35709,  2194,
4:23.80, 35709,  1921,
4:24.00, 35600,  1706,
4:24.20, 35528,  2153,
4:24.40, 35486,  3982,
4:24.60, 35443,  4023,
4:24.80, 35443,  4017,
4:25.00, 35387,  4012,
4:25.20, 35325,  3981,
4:25.40, 35260,    23,
4:25.60, 35221,    13,
4:25.80, 35250,    20,
4:26.00, 35250,    23,
4:26.20, 35325,   160,
4:26.40, 35420,  2053,
4:26.60, 35504,  2370,
4:26.80, 35543,  2210,
4:27.00, 35543,  1985,
4:27.20, 35556,  1894,
4:27.40, 35562,  2116,
4:27.60, 35577,  1897,
4:27.80, 35602,  2021,
4:28.00, 35619,  2865,
4:28.20, 35619,  2607,
4:28.40, 35627,  2242,
4:28.60, 35626,  2227,
4:28.80, 35617,  3121,
4:29.00, 35606,  2288,
4:29.20, 35606,  2404,
4:29.40, 35596,  2083,
4:29.60, 35588,  1926,
4:29.80, 35573,  2051,
4:30.00, 35536,  1977,
4:30.20, 35536,  2163,
4:30.40, 35483,  2206,
4:30.60, 35418,  1814,
4:30.80, 35356,  2006,
4:31.00, 35311,  1971,
4:31.20, 35278,  1940,
4:31.40, 35278,  2134,
4:31.60, 35256,  2019,
4:31.80, 35242,  2060,
4:32.00, 35246,  2075,
4:32.20, 35276,  3773,
4:32.40, 35276,  2432,
4:32.60, 35320,  1975,
4:32.80, 35366,  2023,
4:33.00, 35394,  2211,
4:33.20, 35402,  2161,
4:33.40, 35400,  2068,
4:33.60, 35400,  2153,
4:33.80, 35400,  2137,
4:34.00, 35411,  1957,
4:34.20, 35422,  2497,
4:34.40, 35434,  2285,
4:34.60, 35434,  2006,
4:34.80, 35450,  1967,
4:35.00, 35474,  1881,
4:35.20, 35506,  1842,
4:35.40, 35541,  1996,
4:35.60, 35541,  3080,
4:35.80, 35572,  2617,
4:36.00, 35593,  2234,
4:36.20, 35609,  2241,
4:36.40, 35624,  2154,
4:36.60, 35637,  2207,
4:36.80, 35637,  2096,
4:37.00, 35649,  2314,
4:37.20, 35657,  2373,
4:37.40, 35662,  1879,
4:37.60, 35667,  1707,
4:37.80, 35667,  1246,
4:38.00, 35670,  1603,
4:38.20, 35669,  1412,
4:38.40, 35665,  1461,
4:38.60, 35658,  1224,
4:38.80, 35650,  1853,
4:39.00, 35650,  2678,
4:39.20, 35648,  3965,
4:39.40, 35652,  3959,
4:39.60, 35650,  2917,
4:39.80, 35646,  2801,
4:40.00, 35646,  1827,
4:40.20, 35638,  2004,
4:40.40, 35628,  1863,
4:40.60, 35632,  1885,
4:40.80, 35651,  1717,
4:41.00, 35651,  1649,
4:41.20, 35684,  3967,
4:41.40, 35733,  3415,
4:41.60, 35765,    41,
4:41.80, 35763,    37,
4:42.00, 35744,  1652,
4:42.20, 35744,  2462,
4:42.40, 35713,  2134,
4:42.60, 35700,  1336,
4:42.80, 35711,  1086,
4:43.00, 35721,  2170,
4:43.20, 35721,  2577,
4:43.40, 35730,  2855,
4:43.60, 35749,  1646,
4:43.80, 35790,  1558,
4:44.00, 35857,  1831,
4:44.20, 35942,  1657,
4:44.40, 35942,  2023,
4:44.60, 36030,  2459,
4:44.80, 36108,  2073,
4:45.00, 36169,  2176,
4:45.20, 36213,  2010,
4:45.40, 36213,  2002,
4:45.60, 36241,  2451,
4:45.80, 36257,  1426,
4:46.00, 36266,  2040,
4:46.20, 36270,  1628,
4:46.40, 36265,  2010,
4:46.60, 36265,  2300,
4:46.80, 36251,  2784,
4:47.00, 36230,  2922,
4:47.20, 36196,  3223,
4:47.40, 36153,  2783,
4:47.60, 36153,  3080,
4:47.80, 36102,  1734,
4:48.00, 36031,  3067,
4:48.20, 35968,  2026,
4:48.40, 35918,  1001,
4:48.60, 35918,  3313,
4:48.80, 35883,  2221,
4:49.00, 35873,  1985,
4:49.20, 35858,  2804,
4:49.40, 35841,  3782,
4:49.60, 35816,  2354,
4:49.80, 35816,  1939,
4:50.00, 35787,  2008,
4:50.20, 35760,  1755,
4:50.40, 35734,  4005,
4:50.60, 35702,  4012,
4:50.80, 35702,  4009,
4:51.00, 35641,  3947,
4:51.20, 35565,  1958,
4:51.40, 35489,    35,
4:51.60, 35427,    15,
4:51.80, 35404,    14,
4:52.00, 35404,    17,
4:52.20, 35404,    19,
4:52.40, 35418,    27,
4:52.60, 35445,    36,
4:52.80, 35475,   581,
4:53.00, 35475,  3050,
4:53.20, 35504,  3033,
4:53.40, 35527,  2216,
4:53.60, 35566,  2063,
4:53.80, 35598,  2361,
4:54.00, 35600,  3242,
4:54.20, 35600,  2475,
4:54.40, 35567,    90,
4:54.60, 35501,  1379,
4:54.80, 35438,  2667,
4:55.00, 35368,  3974,
4:55.20, 35368,  3341,
4:55.40, 35315,  2579,
4:55.60, 35280,  2675,
4:55.80, 35240,  2344,
4:56.00, 35230,  2191,
4:56.20, 35230,  2078,
4:56.40, 35234,  2370,
4:56.60, 35230,  2154,
4:56.80, 35285,  2091,
4:57.00, 35340,  2570,
4:57.20, 35369,  2329,
4:57.40, 35369,  2173,
4:57.60, 35380,  2137,
4:57.80, 35327,  2354,
4:58.00, 35272,  1946,
4:58.20, 35249,  1933,
4:58.40, 35249,  1264,
4:58.60, 35245,   660,
4:58.80, 35265,  1946,
4:59.00, 35295,  1841,
4:59.20, 35321,  1823,
4:59.40, 35354,    77,
4:59.60, 35354,  3702,
4:59.80, 35372,   967,
5:00.00, 35378,  3992,
5:00.20, 35373,  2418,
5:00.40, 35361,  3299,
5:00.60, 35361,  2944,
5:00.80, 35348,  2023,
5:01.00, 35337,  2655,
5:01.20, 35342,  3774,
5:01.40, 35382,  2511,
5:01.60, 35382,  1647,
5:01.80, 35432,  1759,
5:02.00, 35507,  3717,
5:02.20, 35565,  1254,
5:02.40, 35565,   220,
5:02.60, 35551,  1144,
5:02.80, 35551,  2562,
5:03.00, 35521,  2240,
5:03.20, 35530,  1791,
5:03.40, 35589,  1531,
5:03.60, 35661,  2525,
5:03.80, 35661,  4010,
5:04.00, 35725,  3998,
5:04.20, 35752,  3931,
5:04.40, 35728,  2230,
5:04.60, 35715,   732,
5:04.80, 35734,    44,
5:05.00, 35734,   142,
5:05.20, 35770,    26,
5:05.40, 35841,  1601,
5:05.60, 35864,  2775,
5:05.80, 35817,   955,
5:06.00, 35817,  1566,
5:06.20, 35753,  2315,
5:06.40, 35666,  3105,
5:06.60, 35596,  2467,
5:06.80, 35561,  2177,
5:07.00, 35529,  2104,
5:07.20, 35529,  2388,
5:07.40, 35503,  2310,
5:07.60, 35484,  2441,
5:07.80, 35471,  2275,
5:08.00, 35469,  1905,
5:08.20, 35469,  3366,
5:08.40, 35508,  2869,
5:08.60, 35526,  1844,
5:08.80, 35545,  1540,
5:09.00, 35562,  1856,
5:09.20, 35562,  1915,
5:09.40, 35529,  2426,
5:09.60, 35516,  1976,
5:09.80, 35508,  2090,
5:10.00, 35514,  3225,
5:10.20, 35561,  2652,
5:10.40, 35561,  2113,
5:10.60, 35590,  3300,
5:10.80, 35590,   643,
5:11.00, 35579,  2466,
5:11.20, 35527,  2679,
5:11.40, 35527,  2300,
5:11.60, 35479,    65,
5:11.80, 35450,  2399,
5:12.00, 35436,  2716,
5:12.20, 35411,  2613,
5:12.40, 35391,  1954,
5:12.60, 35391,  1828,
5:12.80, 35362,   513,
5:13.00, 35333,  3257,
5:13.20, 35314,  2702,
5:13.40, 35302,  2831,
5:13.60, 35302,  3159,
5:13.80, 35325,  2270,
5:14.00, 35294,  1930,
5:14.20, 35285,  2424,
5:14.40, 35292,  2316,
5:14.60, 35292,  1904,
5:14.80, 35292,  2028,
5:15.00, 35342,  1933,
5:15.20, 35392,  1962,
5:15.40, 35420,  2001,
5:15.60, 35428,  2019,
5:15.80, 35428,  2203,
5:16.00, 35418,  1985,
5:16.20, 35394,  2365,
5:16.40, 35388,  3052,
5:16.60, 35380,  3990,
5:16.80, 35380,  3971,
5:17.00, 35353,    45,
5:17.20, 35322,    48,
5:17.40, 35291,   200,
5:17.60, 35271,  2491,
5:17.80, 35292,  1232,
5:18.00, 35292,  1067,
5:18.20, 35341,  1774,
5:18.40, 35419,  2568,
5:18.60, 35500,  2488,
5:18.80, 35594,  2109,
5:19.00, 35594,  2143,
5:19.20, 35672,  1917,
5:19.40, 35706,  1653,
5:19.60, 35745,   923,
5:19.80, 35759,  2603,
5:20.00, 35785,  2911,
5:20.20, 35785,  3119,
5:20.40, 35829,  3677,
5:20.60, 35867,  4006,
5:20.80, 35896,  3966,
5:21.00, 35896,  3977,
5:21.20, 35896,  1599,
5:21.40, 35860,  2003,
5:21.60, 35811,  2213,
5:21.80, 35762,  2091,
5:22.00, 35742,  1936,
5:22.20, 35742,  2014,
5:22.40, 35764,  2041,
5:22.60, 35818,  2169,
5:22.80, 35897,  1834,
5:23.00, 35986,  1956,
5:23.20, 36074,  1953,
5:23.40, 36074,  2318,
5:23.60, 36155,  1933,
5:23.80, 36212,  1472,
5:24.00, 36245,  2014,
5:24.20, 36259,  2015,
5:24.40, 36259,  2116,
5:24.60, 36261,  2292,
5:24.80, 36252,  2515,
5:25.00, 36236,  2069,
5:25.20, 36212,  2145,
5:25.40, 36182,  2123,
5:25.60, 36182,  2444,
5:25.80, 36156,  1898,
5:26.00, 36133,  2060,
5:26.20, 36111,  2180,
5:26.40, 36089,  1839,
5:26.60, 36089,  1981,
5:26.80, 36065,  1862,
5:27.00, 36038,  1774,
5:27.20, 36013,  1900,
5:27.40, 35985,  2046,
5:27.60, 35955,  2274,
5:27.80, 35955,  2043,
5:28.00, 35927,  2094,
5:28.20, 35902,  2033,
5:28.40, 35887,  2255,
5:28.60, 35880,  1982,
5:28.80, 35880,  2025,
5:29.00, 35876,  2280,
5:29.20, 35872,  1935,
5:29.40, 35865,  2037,
5:29.60, 35857,  1919,
5:29.80, 35857,  2276,
5:30.00, 35850,  1994,
5:30.20, 35843,  1971,
5:30.40, 35837,  2042,
5:30.60, 35830,  1864,
5:30.80, 35823,  2035,
5:31.00, 35823,  2066,
5:31.20, 35815,  2265,
5:31.40, 35807,  1696,
5:31.60, 35799,  1866,
5:31.80, 35788,  1995,
5:32.00, 35788,  2294,
5:32.20, 35774,  1862,
5:32.40, 35756,  2061,
5:32.60, 35739,  1934,
5:32.80, 35727,  2432,
5:33.00, 35719,  1999,
5:33.20, 35719,  2086,
5:33.40, 35716,  1838,
5:33.60, 35715,  2511,
5:33.80, 35715,  4000,
5:34.00, 35693,  3971,
5:34.20, 35693,  1369,
5:34.40, 35653,    31,
5:34.60, 35603,    26,
5:34.80, 35545,    26,
5:35.00, 35528,   665,
5:35.20, 35528,  2844,
5:35.40, 35561,  1278,
5:35.60, 35622,  2831,
5:35.80, 35693,  3156,
5:36.00, 35747,  3985,
5:36.20, 35766,  3412,
5:36.40, 35766,  2575,
5:36.60, 35745,  1989,
5:36.80, 35697,  1898,
5:37.00, 35630,  2308,
5:37.20, 35575,  2293,
5:37.40, 35575,  1810,
5:37.60, 35561,  1665,
5:37.80, 35594,  1438,
5:38.00, 35665,  2162,
5:38.20, 35746,  1883,
5:38.40, 35830,  2514,
5:38.60, 35830,  2014,
5:38.80, 35903,  1416,
5:39.00, 35920,  1848,
5:39.20, 35904,  2905,
5:39.40, 35864,  2799,
5:39.60, 35864,  2141,
5:39.80, 35814,  2088,
5:40.00, 35800,  2021,
5:40.20, 35795,  2197,
5:40.40, 35778,  1833,
5:40.60, 35778,  2085,
5:40.80, 35754,  2148,
5:41.00, 35719,  2338,
5:41.20, 35693,  2347,
5:41.40, 35676,  3529,
5:41.60, 35675,  2529,
5:41.80, 35675,  1883,
5:42.00, 35688,  1764,
5:42.20, 35708,  1914,
5:42.40, 35735,  2720,
5:42.60, 35733,   129,
5:42.80, 35733,   926,
5:43.00, 35708,  1837,
5:43.20, 35671,  1881,
5:43.40, 35628,  2036,
5:43.60, 35605,  2156,
5:43.80, 35596,  2006,
5:44.00, 35596,   817,
5:44.20, 35585,  2313,
5:44.40, 35565,   590,
5:44.60, 35556,  2931,
5:44.80, 35558,  2863,
5:45.00, 35558,  2750,
5:45.20, 35562,  2694,
5:45.40, 35586,    31,
5:45.60, 35654,  1946,
5:45.80, 35694,  3158,
5:46.00, 35714,   558,
5:46.20, 35714,  2051,
5:46.40, 35731,  3960,
5:46.60, 35668,  3335,
5:46.80, 35610,  1714,
5:47.00, 35623,  1756,
5:47.20, 35623,   210,
5:47.40, 35659,    35,
5:47.60, 35727,  2441,
5:47.80, 35839,  3981,
5:48.00, 35932,  3451,
5:48.20, 35932,  2844,
5:48.40, 36021,  2736,
5:48.60, 36120,  2724,
5:48.80, 36196,  3928,
5:49.00, 36264,  4008,
5:49.20, 36318,  3991,
5:49.40, 36318,  3936,
5:49.60, 36364,  2818,
5:49.80, 36400,  2176,
5:50.00, 36455,  2337,
5:50.20, 36455,  1977,
5:50.40, 36455,  2379,
5:50.60, 36397,  2616,
5:50.80, 36310,  2019,
5:51.00, 36176,  1681,
5:51.20, 36088,  1802,
5:51.40, 36041,  1670,
5:51.60, 36041,  1638,
5:51.80, 36018,  1795,
5:52.00, 36004,  1838,
5:52.20, 35983,  1923,
5:52.40, 35961,  1710,
5:52.60, 35961,  1849,
5:52.80, 35940,  2358,
5:53.00, 35926,  2240,
5:53.20, 35915,  1833,
5:53.40, 35902,  1935,
5:53.60, 35902,  2082,
5:53.80, 35898,  1700,
5:54.00, 35890,  1417,
5:54.20, 35895,  2710,
5:54.40, 35912,  4019,
5:54.60, 35915,  4020,
5:54.80, 35915,  4016,
5:55.00, 35896,  3746,
5:55.20, 35859,  2120,
5:55.40, 35816,  2303,
5:55.60, 35786,  1967,
5:55.80, 35786,    24,
5:56.00, 35768,    13,
5:56.20, 35752,    14,
5:56.40, 35745,    19,
5:56.60, 35721,    24,
5:56.80, 35634,    32,
5:57.00, 35634,    55,
5:57.20, 35552,  1040,
5:57.40, 35463,  1958,
5:57.60, 35402,  2178,
5:57.80, 35428,  2380,
5:58.00, 35428,  2527,
5:58.20, 35471,  2890,
5:58.40, 35498,  2252,
5:58.60, 35517,  2168,
5:58.80, 35521,  2350,
5:59.00, 35520,  1864,
5:59.20, 35520,  2031,
5:59.40, 35530,  1950,
5:59.60, 35534,  1759,
5:59.80, 35576,  4005,
6:00.00, 35618,  4021,
6:00.20, 35618,  3367,
6:00.40, 35639,  3978,
6:00.60, 35663,  2611,
6:00.80, 35640,  2310,
6:01.00, 35595,    34,
6:01.20, 35595,    25,
6:01.40, 35537,    50,
6:01.60, 35489,   715,
6:01.80, 35444,  1568,
6:02.00, 35411,  2152,
6:02.20, 35413,  1986,
6:02.40, 35413,  2008,
6:02.60, 35396,  2037,
6:02.80, 35357,  2007,
6:03.00, 35308,  2077,
6:03.20, 35277,  1980,
6:03.40, 35277,  1965,
6:03.60, 35265,  2052,
6:03.80, 35276,  2095,
6:04.00, 35306,  1873,
6:04.20, 35321,  2007,
6:04.40, 35330,  2907,
6:04.60, 35330,  2426,
6:04.80, 35331,  1918,
6:05.00, 35331,  1994,
6:05.20, 35330,  2010,
6:05.40, 35329,  2372,
6:05.60, 35329,  2040,
6:05.80, 35333,  2337,
6:06.00, 35336,  2064,
6:06.20, 35338,  2004,
6:06.40, 35346,  2262,
6:06.60, 35346,  2071,
6:06.80, 35356,  2351,
6:07.00, 35369,  2134,
6:07.20, 35390,  2390,
6:07.40, 35426,  2203,
6:07.60, 35486,  1943,
6:07.80, 35486,  2090,
6:08.00, 35576,  3173,
6:08.20, 35682,  2352,
6:08.40, 35801,  1299,
6:08.60, 35933,  1564,
6:08.80, 35933,  2719,
6:09.00, 36061,  2452,
6:09.20, 36174,  2056,
6:09.40, 36265,  1742,
6:09.60, 36300,  1785,
6:09.80, 36308,  1838,
6:10.00, 36308,  1751,
6:10.20, 36307,  1926,
6:10.40, 36291,  1648,
6:10.60, 36293,  1945,
6:10.80, 36287,  2331,
6:11.00, 36287,  1920,
6:11.20, 36274,  1889,
6:11.40, 36257,  1815,
6:11.60, 36233,  1449,
6:11.80, 36228,  1297,
6:12.00, 36235,  2029,
6:12.20, 36235,  2912,
6:12.40, 36297,  3429,
6:12.60, 36452,  3087,
6:12.80, 36634,  2665,
6:13.00, 36824,  2641,
6:13.20, 36824,  3992,
